Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CNA03280	RPF	JEC21	20	51	29	82	NA	NA	5450	NA	2382	85	NA
CNA03290	RPF	JEC21	0	0	0	2	0	0	292	3	1749	226	NA
CNA03300	RPF	JEC21	2	41	37	64	NA	NA	4219	NA	1581	388	NA
CNA03310	RPF	JEC21	44	208	44	121	NA	NA	14070	NA	2130	46	NA
CNA03320	RPF	JEC21	0	4	3	9	0	1	935	5	903	131	NA
CNA03330	RPF	JEC21	7283	23720	6588	34702	NA	NA	424839	NA	390	48	NA
CNA03340	RPF	JEC21	54	212	20	107	0	0	8697	0	1074	365	NA
CNA03350	RPF	JEC21	5	8	1	6	13	20	9925	0	2409	47	NA
CNA03360	RPF	JEC21	60	71	5	37	3	65	1948	1	573	59	NA
CNA03370	RPF	JEC21	2	2	2	2	NA	NA	284	NA	2007	50	NA
CNA03380	RPF	JEC21	62	87	17	74	NA	NA	11006	NA	1734	41	NA
CNA03390	RPF	JEC21	57	76	9	115	NA	NA	6460	NA	1101	85	NA
CNA03400	RPF	JEC21	0	3	3	5	0	2	3781	2	4884	534	NA
CNA03410	RPF	JEC21	2	16	11	24	1	1	3344	1	1575	222	NA
CNA03420	RPF	JEC21	193	353	134	794	NA	NA	37690	NA	1302	90	NA
CNA03430	RPF	JEC21	2	10	10	29	1	4	3614	0	1317	162	NA
CNA03450	RPF	JEC21	7	15	16	28	NA	NA	1049	NA	1056	234	NA
CNA03460	RPF	JEC21	1	2	163	189	50	70	5706	4	1656	26	NA
CNA03470	RPF	JEC21	12	101	13	69	0	0	4036	1	966	316	NA
CNA03480	RPF	JEC21	29	86	495	1456	NA	NA	37080	NA	1275	56	NA
CNA03490	RPF	JEC21	8	140	42	182	NA	NA	5883	NA	915	25	NA
CNA03500	RPF	JEC21	8	30	70	435	NA	NA	23851	NA	1893	74	NA
CNA03510	RPF	JEC21	6	28	12	110	NA	NA	2366	NA	918	80	NA
CNA03520	RPF	JEC21	16	23	7	15	NA	NA	5985	NA	1221	92	NA
CNA03523	RPF	JEC21	34	79	27	78	0	0	5491	0	561	123	NA
CNA03525	RPF	JEC21	7	30	6	45	23	93	2729	0	849	55	NA
CNA03530	RPF	JEC21	78	273	406	2529	NA	NA	59594	NA	534	72	NA
CNA03540	RPF	JEC21	4	4	3	9	0	0	416	0	1077	268	NA
CNA03550	RPF	JEC21	0	4	1	19	NA	NA	1391	NA	1590	3	NA
CNA03560	RPF	JEC21	8	33	15	116	NA	NA	10211	NA	4362	82	NA
CNA03570	RPF	JEC21	21	28	2	42	NA	NA	1643	NA	513	18	NA
CNA03580	RPF	JEC21	54	193	157	744	NA	NA	26490	NA	1053	10	NA
CNA03590	RPF	JEC21	3	6	20	62	NA	NA	3007	NA	2817	140	NA
CNA03600	RPF	JEC21	42	68	8	150	NA	NA	45713	NA	3819	194	NA
CNA03720	RPF	JEC21	7	67	16	228	NA	NA	11138	NA	3981	141	NA
CNA03725	RPF	JEC21	2	11	7	26	NA	NA	1328	NA	1167	20	NA
CNA03730	RPF	JEC21	223	628	24	240	NA	NA	27850	NA	633	49	NA
CNA03740	RPF	JEC21	18	23	67	417	NA	NA	133898	NA	3513	98	NA
CNA03750	RPF	JEC21	4	9	0	2	NA	NA	4012	NA	2229	71	NA
CNA03760	RPF	JEC21	0	1	4	14	NA	NA	5035	NA	2529	3	NA
CNA03770	RPF	JEC21	0	13	50	130	NA	NA	5568	NA	1128	8	NA
CNA03780	RPF	JEC21	36	170	109	618	NA	NA	16650	NA	1047	70	NA
CNA03790	RPF	JEC21	28	119	17	54	4	17	4964	0	2358	65	NA
CNA03795	RPF	JEC21	17	28	68	137	NA	NA	6951	NA	948	58	NA
CNA03800	RPF	JEC21	2	3	4	8	NA	NA	1088	NA	1398	29	NA
CNA03810	RPF	JEC21	150	361	32	132	NA	NA	21699	NA	2049	73	NA
CNA03820	RPF	JEC21	19	160	119	439	NA	NA	13895	NA	462	113	NA
CNA03830	RPF	JEC21	4	8	7	22	NA	NA	1326	NA	1464	119	NA
CNA03840	RPF	JEC21	66	118	12	50	0	0	11079	7	1551	503	NA
CNA03850	RPF	JEC21	0	2	0	2	0	6	141	16	1344	521	NA
CNA03860	RPF	JEC21	42	140	46	173	NA	NA	7501	NA	831	173	NA
CNA03870	RPF	JEC21	6	6	0	3	0	2	430	19	945	1302	NA
CNA03880	RPF	JEC21	166	1195	18	341	2	7	11296	0	438	255	NA
CNA03890	RPF	JEC21	49	92	8	116	17	27	5758	0	1311	121	NA
CNA03900	RPF	JEC21	60	448	55	423	NA	NA	87385	NA	4485	269	NA
CNA03910	RPF	JEC21	1	38	22	92	NA	NA	7733	NA	1728	67	NA
CNA03930	RPF	JEC21	0	0	0	9	NA	NA	1956	NA	1914	9	NA
CNA03940	RPF	JEC21	0	6	1	8	NA	NA	3750	NA	2808	5	NA
CNA03950	RPF	JEC21	9	28	9	56	NA	NA	7156	NA	2697	73	NA
CNA03960	RPF	JEC21	19	24	27	99	0	0	4766	5	1995	496	NA
CNA03970	RPF	JEC21	16	31	36	72	0	0	5066	0	930	333	NA
CNA03990	RPF	JEC21	10	29	8	168	95	102	3996	19	1095	265	NA
CNA04000	RPF	JEC21	7	120	50	129	NA	NA	46712	NA	2280	90	NA
CNA04010	RPF	JEC21	36	93	14	113	NA	NA	23218	NA	1434	64	NA
CNA04015	RPF	JEC21	5	11	0	0	NA	NA	348	NA	837	125	NA
CNA04020	RPF	JEC21	48	750	47	419	NA	NA	38944	NA	2037	78	NA
CNA04025	RPF	JEC21	3	5	3	12	0	2	1179	0	1128	57	NA
CNA04030	RPF	JEC21	6	18	8	35	1	11	3086	1	1500	94	NA
CNA04040	RPF	JEC21	0	0	3	10	NA	NA	1675	NA	2298	79	NA
CNA04050	RPF	JEC21	1476	5441	2792	12849	NA	NA	699720	NA	1260	46	NA
CNA04060	RPF	JEC21	1191	9524	73	1820	NA	NA	371514	NA	1194	80	NA
CNA04063	RPF	JEC21	1	1	0	0	0	1	60	5	1266	205	NA
CNA04065	RPF	JEC21	1	79	33	507	NA	NA	6137	NA	288	119	NA
CNA04070	RPF	JEC21	71	120	30	117	0	4	6187	1	639	92	NA
CNA04080	RPF	JEC21	8	12	10	55	NA	NA	3989	NA	3342	55	NA
CNA04090	RPF	JEC21	11	16	0	8	NA	NA	3264	NA	672	64	NA
CNA04100	RPF	JEC21	2	91	63	261	NA	NA	14114	NA	1362	58	NA
CNA04110	RPF	JEC21	4	161	84	220	1	17	10467	0	2265	258	NA
CNA04120	RPF	JEC21	2	10	3	29	NA	NA	6941	NA	1695	40	NA
CNA04130	RPF	JEC21	21	51	0	14	0	0	1779	19	1224	883	NA
CNA04140	RPF	JEC21	16	17	8	83	NA	NA	15741	NA	1833	168	NA
CNA04145	RPF	JEC21	22	26	0	2	NA	NA	1324	NA	738	33	NA
CNA04150	RPF	JEC21	22	36	2	18	NA	NA	3169	NA	3576	83	NA
CNA04160	RPF	JEC21	0	0	0	0	0	0	687	0	1965	301	NA
CNA04170	RPF	JEC21	78	163	3	30	NA	NA	19453	NA	1149	95	NA
CNA04180	RPF	JEC21	14	17	4	23	NA	NA	1134	NA	837	75	NA
CNA04190	RPF	JEC21	5	66	24	53	6	23	7130	0	2331	150	NA
CNA04200	RPF	JEC21	21	26	34	109	NA	NA	1367	NA	495	64	NA
CNA04210	RPF	JEC21	23	31	27	52	5	17	2597	2	918	39	NA
CNA04220	RPF	JEC21	3	54	7	11	NA	NA	16277	NA	3123	44	NA
CNA04230	RPF	JEC21	6	25	5	40	NA	NA	2217	NA	1320	65	NA
CNA04240	RPF	JEC21	333	421	77	2309	1	1	208122	0	1635	250	NA
CNA04250	RPF	JEC21	7	13	0	48	58	105	4748	20	1281	400	NA
CNA04260	RPF	JEC21	0	3	12	32	1	3	476	126	1959	181	NA
CNA04265	RPF	JEC21	26	333	162	550	34	246	3927	4	153	221	NA
CNA04270	RPF	JEC21	24	65	16	85	1	3	5394	11	2781	751	NA
CNA04280	RPF	JEC21	118	978	177	828	NA	NA	106692	NA	1572	27	NA
CNA04290	RPF	JEC21	94	268	29	221	0	2	24045	0	1071	181	NA
CNA04300	RPF	JEC21	229	270	33	253	NA	NA	24327	NA	1485	64	NA
CNA04310	RPF	JEC21	315	1246	157	1219	NA	NA	132986	NA	1122	39	NA
CNA04320	RPF	JEC21	22	34	35	112	NA	NA	4419	NA	1572	65	NA
CNA04330	RPF	JEC21	0	6	2	6	1	1	237	0	1275	32	NA
CNA04340	RPF	JEC21	72	317	29	350	NA	NA	14678	NA	699	134	NA
CNA04350	RPF	JEC21	21	25	19	243	NA	NA	13708	NA	1932	110	NA
CNA04360	RPF	JEC21	23	147	1	761	NA	NA	42774	NA	1821	170	NA
CNA04370	RPF	JEC21	743	1991	2677	7819	NA	NA	368398	NA	1077	159	NA
CNA04380	RPF	JEC21	17	217	0	65	0	4	9105	253	1287	332	NA
CNA04390	RPF	JEC21	50	128	12	27	NA	NA	6656	NA	1077	94	NA
CNA04400	RPF	JEC21	0	5	27	186	NA	NA	9008	NA	1305	68	NA
CNA04410	RPF	JEC21	248	263	69	237	NA	NA	16976	NA	1674	112	NA
CNA04420	RPF	JEC21	164	178	177	508	0	0	42645	0	1848	163	NA
CNA04425	RPF	JEC21	0	0	0	0	NA	NA	11	NA	462	71	NA
CNA04430	RPF	JEC21	11	32	123	425	NA	NA	62738	NA	3654	65	NA
CNA04460	RPF	JEC21	13	23	6	75	0	2	910	4	240	130	NA
CNA04470	RPF	JEC21	13	66	8	43	NA	NA	3180	NA	603	65	NA
CNA04480	RPF	JEC21	0	26	1	22	NA	NA	2180	NA	861	30	NA
CNA04490	RPF	JEC21	9	24	3	79	NA	NA	4826	NA	1767	132	NA
CNA04500	RPF	JEC21	15	22	69	283	NA	NA	3140	NA	1059	138	NA
CNA04510	RPF	JEC21	77	91	163	369	NA	NA	10262	NA	609	50	NA
CNA04520	RPF	JEC21	14	120	105	341	NA	NA	18089	NA	561	54	NA
CNA04540	RPF	JEC21	8	62	32	56	NA	NA	4445	NA	1239	47	NA
CNA04550	RPF	JEC21	3	24	71	199	0	1	11279	0	372	79	NA
CNA04560	RPF	JEC21	2	21	0	51	0	2	821	3	903	164	NA
CNA04570	RPF	JEC21	16	42	5	56	1	13	3186	5	1824	583	NA
CNA04580	RPF	JEC21	1	1	0	0	0	0	29	14	1578	680	NA
CNA04590	RPF	JEC21	11	37	8	59	0	4	7517	2	876	122	NA
CNA04600	RPF	JEC21	429	467	298	1276	NA	NA	202578	NA	1326	63	NA
CNA04610	RPF	JEC21	572	787	67	2562	NA	NA	174612	NA	1140	59	NA
CNA04620	RPF	JEC21	0	6	4	14	0	0	1715	27	1191	1880	NA
CNA04630	RPF	JEC21	0	0	0	0	1	2	27	10	1356	435	NA
CNA04640	RPF	JEC21	153	213	16	605	NA	NA	32557	NA	1116	23	NA
CNA04650	RPF	JEC21	472	1515	125	574	NA	NA	393634	NA	1134	77	NA
CNA04660	RPF	JEC21	4	8	0	1	0	0	934	12	1902	121	NA
CNA04670	RPF	JEC21	0	5	10	16	2	4	396	0	1047	80	NA
CNA04680	RPF	JEC21	36	141	24	55	NA	NA	10745	NA	528	116	NA
CNA04685	RPF	JEC21	0	0	0	0	NA	NA	20	NA	1773	67	NA
CNA04690	RPF	JEC21	15	24	1	4	3	7	763	29	1284	110	NA
CNA04695	RPF	JEC21	8	26	0	32	NA	NA	842	NA	243	105	NA
CNA04700	RPF	JEC21	21	27	14	40	NA	NA	4994	NA	1248	92	NA
CNA04710	RPF	JEC21	20	34	37	265	NA	NA	9717	NA	693	91	NA
CNA04715	RPF	JEC21	0	2	1	5	0	2	337	41	1557	926	NA
CNA04720	RPF	JEC21	0	13	0	2	NA	NA	5303	NA	3270	327	NA
CNA04730	RPF	JEC21	0	22	1	15	NA	NA	1785	NA	1272	50	NA
CNA04740	RPF	JEC21	0	10	23	28	NA	NA	1977	NA	507	61	NA
CNA04750	RPF	JEC21	3	135	18	102	NA	NA	7332	NA	1482	102	NA
CNA04760	RPF	JEC21	0	4	0	17	6	9	2080	0	2448	81	NA
CNA04770	RPF	JEC21	15	93	27	152	3	21	5404	36	2286	341	NA
CNA04780	RPF	JEC21	58	84	620	1070	NA	NA	18455	NA	948	209	NA
CNA04790	RPF	JEC21	1	1	1	1	0	0	4486	11	384	620	NA
CNA04800	RPF	JEC21	1	17	1	16	1	1	927	2	1314	55	NA
CNA04810	RPF	JEC21	16	62	18	26	0	5	2412	10	3621	258	NA
CNA04830	RPF	JEC21	2	10	14	66	12	63	8281	0	1464	128	NA
CNA04840	RPF	JEC21	0	0	0	30	0	0	344	46	1284	590	NA
CNA04850	RPF	JEC21	26	58	478	1129	NA	NA	9956	NA	324	94	NA
CNA04860	RPF	JEC21	364	500	20	72	NA	NA	15425	NA	1092	96	NA
CNA04870	RPF	JEC21	15	106	6	28	NA	NA	11808	NA	1515	19	NA
CNA04880	RPF	JEC21	1	11	1	20	4	6	1554	0	1947	101	NA
CNA04890	RPF	JEC21	16	33	0	44	NA	NA	2952	NA	1977	81	NA
CNA04900	RPF	JEC21	0	0	0	0	0	1	17	156	639	1064	NA
CNA04910	RPF	JEC21	0	1	91	212	NA	NA	12062	NA	2454	42	NA
CNA04920	RPF	JEC21	50	115	404	1667	NA	NA	98361	NA	1332	69	NA
CNA04930	RPF	JEC21	7	216	41	459	NA	NA	9453	NA	354	50	NA
CNA04935	RPF	JEC21	0	0	0	0	0	0	3	10	630	836	NA
CNA04940	RPF	JEC21	79	430	130	630	NA	NA	39967	NA	1314	37	NA
CNA04950	RPF	JEC21	394	940	15	314	NA	NA	33786	NA	1374	46	NA
CNA04960	RPF	JEC21	15	88	13	61	NA	NA	4443	NA	2604	83	NA
CNA04970	RPF	JEC21	0	0	0	1	0	2	21	18	477	340	NA
CNA04980	RPF	JEC21	2	6	4	24	10	15	2113	0	1002	33	NA
CNA04990	RPF	JEC21	0	0	100	260	0	2	9662	23	672	893	NA
CNA05000	RPF	JEC21	2	10	1	9	0	0	793	0	1536	279	NA
CNA05010	RPF	JEC21	26	121	68	228	9	99	9285	41	987	522	NA
CNA05015	RPF	JEC21	22	64	27	136	12	55	1557	446	432	246	NA
CNA05020	RPF	JEC21	42	157	33	193	NA	NA	65367	NA	4926	256	NA
CNA05030	RPF	JEC21	0	0	0	0	0	0	314	7	1974	150	NA
CNA05040	RPF	JEC21	0	0	0	0	NA	NA	173	NA	3417	3	NA
CNA05050	RPF	JEC21	7	7	3	28	27	50	3603	18	1161	174	NA
CNA05060	RPF	JEC21	19	35	6	64	NA	NA	2834	NA	1236	147	NA
CNA05070	RPF	JEC21	10	62	17	63	NA	NA	8168	NA	1833	130	NA
CNA05080	RPF	JEC21	0	5	1	2	1	1	58	0	840	218	NA
CNA05090	RPF	JEC21	21	337	67	162	NA	NA	26157	NA	2274	42	NA
CNA05100	RPF	JEC21	1	2	31	65	NA	NA	1380	NA	2079	85	NA
CNA05110	RPF	JEC21	17	35	6	37	50	181	2576	35	1554	310	NA
CNA05120	RPF	JEC21	0	0	3	25	NA	NA	2550	NA	1077	52	NA
CNA05130	RPF	JEC21	4	17	4	48	NA	NA	5908	NA	3273	4	NA
CNA05135	RPF	JEC21	0	0	0	1	0	0	27	54	396	889	NA
CNA05140	RPF	JEC21	238	287	89	283	NA	NA	13374	NA	843	196	NA
CNA05150	RPF	JEC21	409	704	59	412	0	1	44461	26	1551	523	NA
CNA05160	RPF	JEC21	469	2548	NA	NA	NA	NA	46075	NA	231	56	NA
CNA05170	RPF	JEC21	258	352	63	366	3	78	21164	0	765	94	NA
CNA05180	RPF	JEC21	124	3042	434	3252	0	1	41705	1	258	154	NA
CNA05200	RPF	JEC21	3	39	23	55	NA	NA	4233	NA	1893	124	NA
CNA05210	RPF	JEC21	35	102	259	628	NA	NA	10934	NA	237	98	NA
CNA05220	RPF	JEC21	28	53	137	293	0	2	25219	3	1788	218	NA
CNA05240	RPF	JEC21	1	1	0	0	NA	NA	263	NA	1566	11	NA
CNA05250	RPF	JEC21	0	0	0	0	0	0	152	15	1674	238	NA
CNA05260	RPF	JEC21	0	3	2	6	NA	NA	1260	NA	1341	100	NA
CNA05270	RPF	JEC21	6	7	3	8	NA	NA	2125	NA	651	62	NA
CNA05280	RPF	JEC21	4	11	0	5	1	1	208	8	1632	51	NA
CNA05290	RPF	JEC21	1	3	7	37	NA	NA	5366	NA	5916	58	NA
CNA05300	RPF	JEC21	0	11	0	4	0	0	1438	16	3816	531	NA
CNA05310	RPF	JEC21	0	7	0	10	0	3	2549	24	4080	765	NA
CNA05320	RPF	JEC21	8	16	2	15	NA	NA	1906	NA	2814	103	NA
CNA05330	RPF	JEC21	31	114	45	627	302	635	24788	5	1929	193	NA
CNA05335	RPF	JEC21	0	65	0	0	0	3	2133	16	399	621	NA
CNA05340	RPF	JEC21	7	17	1	12	0	0	565	0	2469	82	NA
CNA05360	RPF	JEC21	4	14	9	13	NA	NA	913	NA	1845	94	NA
CNA05370	RPF	JEC21	15	19	11	77	NA	NA	9887	NA	1590	146	NA
CNA05380	RPF	JEC21	0	17	2	47	NA	NA	1887	NA	1401	237	NA
CNA05390	RPF	JEC21	24	196	25	186	NA	NA	29207	NA	1380	227	NA
CNA05400	RPF	JEC21	48	265	103	247	0	0	12588	1	288	272	NA
CNA05410	RPF	JEC21	0	26	0	28	0	23	6204	1763	2127	1468	NA
CNA05415	RPF	JEC21	2	83	50	95	8	14	3147	0	906	76	NA
CNA05420	RPF	JEC21	52	72	10	50	NA	NA	35410	NA	684	70	NA
CNA05430	RPF	JEC21	49	110	23	113	13	14	17253	0	1251	191	NA
CNA05440	RPF	JEC21	11	33	38	98	NA	NA	12819	NA	966	116	NA
CNA05450	RPF	JEC21	7	38	8	52	NA	NA	4065	NA	966	82	NA
CNA05460	RPF	JEC21	14	27	4	18	60	78	3939	25	1677	389	NA
CNA05470	RPF	JEC21	19	203	624	1119	NA	NA	96368	NA	2085	155	NA
CNA05480	RPF	JEC21	0	9	6	13	NA	NA	833	NA	2835	104	NA
CNA05490	RPF	JEC21	7	81	21	104	15	23	10322	3	1113	96	NA
CNA05495	RPF	JEC21	0	0	0	0	0	2	137	11	888	321	NA
CNA05500	RPF	JEC21	10	27	36	283	1	18	8992	1	1653	93	NA
CNA05510	RPF	JEC21	8	20	30	388	9	20	11809	1	1449	111	NA
CNA05520	RPF	JEC21	1	1	0	0	0	1	49	355	378	274	NA
CNA05530	RPF	JEC21	0	0	0	0	NA	NA	0	NA	1791	101	NA
CNA05540	RPF	JEC21	0	0	0	0	0	0	0	0	2061	149	NA
CNA05560	RPF	JEC21	3	11	0	2	4	24	1948	91	2142	96	NA
CNA05570	RPF	JEC21	189	238	15	31	NA	NA	7745	NA	2400	36	NA
CNA05580	RPF	JEC21	101	926	174	1106	NA	NA	55421	NA	396	92	NA
CNA05590	RPF	JEC21	0	0	17	29	33	39	682	61	2319	817	NA
CNA05600	RPF	JEC21	1	1	0	1	2	3	185	39	2079	150	NA
CNA05610	RPF	JEC21	29	105	9	106	NA	NA	17812	NA	1071	22	NA
CNA05620	RPF	JEC21	11	29	18	39	NA	NA	2327	NA	561	288	NA
CNA05630	RPF	JEC21	4	119	1	202	NA	NA	16495	NA	2634	74	NA
CNA05650	RPF	JEC21	332	644	69	858	NA	NA	25089	NA	1317	76	NA
CNA05660	RPF	JEC21	26	151	54	478	NA	NA	4519	NA	372	175	NA
CNA05670	RPF	JEC21	6	23	14	69	NA	NA	10221	NA	3267	224	NA
CNA05680	RPF	JEC21	52	312	270	2269	1	3	29733	0	384	124	NA
CNA05690	RPF	JEC21	72	321	143	517	2	3	12582	0	891	50	NA
CNA05700	RPF	JEC21	1	3	0	8	0	0	624	0	330	194	NA
CNA05710	RPF	JEC21	2	5	0	5	1	5	558	46	558	445	NA
CNA05720	RPF	JEC21	0	0	1	2	NA	NA	91	NA	516	72	NA
CNA05725	RPF	JEC21	2	24	2	80	0	6	7308	0	756	96	NA
CNA05730	RPF	JEC21	10	274	30	193	NA	NA	13368	NA	2430	45	NA
CNA05735	RPF	JEC21	2	2	2	4	0	0	113	3	1041	240	NA
CNA05740	RPF	JEC21	16	16	18	133	NA	NA	4583	NA	891	56	NA
CNA05750	RPF	JEC21	6	148	19	64	NA	NA	5841	NA	888	31	NA
CNA05760	RPF	JEC21	59	85	30	65	1	4	5292	105	1959	481	NA
CNA05780	RPF	JEC21	4	39	3	20	13	42	1130	6	1272	91	NA
CNA05790	RPF	JEC21	3	13	7	24	7	8	956	8	1131	306	NA
CNA05800	RPF	JEC21	102	173	44	262	0	2	49712	7	1692	119	NA
CNA05810	RPF	JEC21	0	0	0	0	0	0	383	1	1497	224	NA
CNA05820	RPF	JEC21	8	121	23	83	9	22	3319	0	1938	108	NA
CNA05830	RPF	JEC21	20	91	72	366	NA	NA	23969	NA	1779	107	NA
CNA05840	RPF	JEC21	8	22	58	129	0	0	1847	0	1098	113	NA
CNA05850	RPF	JEC21	739	2537	180	1107	NA	NA	107031	NA	1026	63	NA
CNA05860	RPF	JEC21	79	92	90	525	NA	NA	27841	NA	801	79	NA
CNA05870	RPF	JEC21	17	48	2	39	NA	NA	6516	NA	1704	64	NA
CNA05880	RPF	JEC21	47	162	107	332	2	20	17845	0	1035	153	NA
CNA05890	RPF	JEC21	8	23	10	66	NA	NA	7641	NA	2229	51	NA
CNA05900	RPF	JEC21	14	90	114	337	NA	NA	12820	NA	1707	37	NA
CNA05910	RPF	JEC21	118	157	230	1685	10	17	22730	0	648	31	NA
CNA05920	RPF	JEC21	3	11	13	158	17	202	7797	3	3078	145	NA
CNA05930	RPF	JEC21	6	13	10	167	NA	NA	9824	NA	2370	57	NA
CNA05935	RPF	JEC21	31	69	55	695	NA	NA	19943	NA	1521	33	NA
CNA05940	RPF	JEC21	4	29	3	11	NA	NA	9029	NA	2601	60	NA
CNA05950	RPF	JEC21	11	55	10	184	NA	NA	11949	NA	498	70	NA
CNA05960	RPF	JEC21	3	60	35	163	NA	NA	7502	NA	1110	75	NA
CNA05970	RPF	JEC21	4	5	10	71	NA	NA	2322	NA	663	212	NA
CNA05980	RPF	JEC21	2	33	34	127	NA	NA	18043	NA	1764	31	NA
CNA05990	RPF	JEC21	9	23	14	38	NA	NA	4757	NA	1143	118	NA
CNA06000	RPF	JEC21	26	184	32	316	0	5	531152	1	7002	161	NA
CNA06010	RPF	JEC21	4	53	13	50	NA	NA	8994	NA	1080	41	NA
CNA06020	RPF	JEC21	27	307	1	136	NA	NA	49248	NA	1392	58	NA
CNA06030	RPF	JEC21	3	16	14	118	0	2	6896	0	2229	429	NA
CNA06040	RPF	JEC21	8	53	84	377	22	27	7289	0	852	105	NA
CNA06050	RPF	JEC21	0	2	3	3	7	16	1274	2	5436	87	NA
CNA06060	RPF	JEC21	300	442	132	769	NA	NA	24478	NA	675	128	NA
CNA06070	RPF	JEC21	0	0	7	12	0	1	277	1	1872	468	NA
CNA06080	RPF	JEC21	3	64	58	198	0	0	2588	0	321	191	NA
CNA06085	RPF	JEC21	0	0	0	0	0	0	14	60	483	1114	NA
CNA06090	RPF	JEC21	1	52	15	69	0	7	7352	2	3981	112	NA
CNA06100	RPF	JEC21	7	27	10	50	12	32	3804	38	1707	364	NA
CNA06110	RPF	JEC21	11	11	21	44	12	123	35672	50	11103	171	NA
CNA06120	RPF	JEC21	57	127	74	1195	NA	NA	17086	NA	492	32	NA
CNA06130	RPF	JEC21	2	14	23	125	NA	NA	19640	NA	3957	83	NA
CNA06140	RPF	JEC21	17	39	24	365	NA	NA	15201	NA	1971	55	NA
CNA06150	RPF	JEC21	36	99	12	27	NA	NA	10027	NA	3915	241	NA
CNA06160	RPF	JEC21	5	15	0	15	NA	NA	3930	NA	2076	81	NA
CNA06170	RPF	JEC21	0	0	0	8	NA	NA	361	NA	1197	88	NA
CNA06180	RPF	JEC21	7	34	4	68	4	9	7463	0	2025	84	NA
CNA06190	RPF	JEC21	3	11	1	21	0	0	1667	1	615	276	NA
CNA06200	RPF	JEC21	2499	11715	5436	29320	NA	NA	947158	NA	792	56	NA
CNA06210	RPF	JEC21	10	33	11	82	0	0	38924	0	3459	111	NA
CNA06220	RPF	JEC21	0	0	0	12	0	0	4135	0	10311	125	NA
CNA06230	RPF	JEC21	11	26	0	51	NA	NA	8021	NA	2703	55	NA
CNA06240	RPF	JEC21	5	42	17	85	NA	NA	4775	NA	1290	40	NA
CNA06250	RPF	JEC21	8	69	3	14	NA	NA	2377	NA	765	40	NA
CNA06260	RPF	JEC21	0	0	0	9	NA	NA	1529	NA	2433	28	NA
CNA06270	RPF	JEC21	17	46	788	1483	NA	NA	11644	NA	378	69	NA
CNA06280	RPF	JEC21	3	20	2	36	NA	NA	2237	NA	1023	103	NA
CNA06290	RPF	JEC21	153	592	140	841	NA	NA	100333	NA	2148	31	NA
CNA06300	RPF	JEC21	0	2	3	11	NA	NA	5627	NA	2757	45	NA
CNA06310	RPF	JEC21	0	1	1	8	1	5	887	4	2562	193	NA
CNA06320	RPF	JEC21	14	137	5	31	NA	NA	2916	NA	726	257	NA
CNA06330	RPF	JEC21	0	5	2	5	1	6	665	11	3006	504	NA
CNA06340	RPF	JEC21	7	12	1	47	0	0	1809	1	429	156	NA
CNA06350	RPF	JEC21	2815	3731	543	15442	NA	NA	367652	NA	330	73	NA
CNA06360	RPF	JEC21	776	2028	843	10746	NA	NA	873455	NA	753	34	NA
CNA06370	RPF	JEC21	3	6	6	11	NA	NA	2175	NA	1887	8	NA
CNA06380	RPF	JEC21	20	46	8	47	3	3	889	0	237	45	NA
CNA06390	RPF	JEC21	0	2	11	47	NA	NA	3222	NA	2271	23	NA
CNA06400	RPF	JEC21	1	1	28	120	NA	NA	9557	NA	2154	78	NA
CNA06410	RPF	JEC21	74	396	89	269	NA	NA	18444	NA	828	61	NA
CNA06420	RPF	JEC21	35	56	87	137	NA	NA	6162	NA	1143	95	NA
CNA06425	RPF	JEC21	0	4	1	6	NA	NA	495	NA	2250	69	NA
CNA06430	RPF	JEC21	12	60	107	258	NA	NA	39409	NA	2523	46	NA
CNA06440	RPF	JEC21	5	9	9	139	NA	NA	22798	NA	4491	117	NA
CNA06450	RPF	JEC21	2	27	3	70	NA	NA	5473	NA	1737	82	NA
CNA06460	RPF	JEC21	25	44	60	253	0	0	17282	0	1221	460	NA
CNA06470	RPF	JEC21	1	85	91	301	NA	NA	11279	NA	648	90	NA
CNA06480	RPF	JEC21	1	37	9	36	5	15	2938	169	1410	484	NA
CNA06490	RPF	JEC21	13	57	24	116	NA	NA	9845	NA	2100	38	NA
CNA06500	RPF	JEC21	2817	4686	4287	38638	NA	NA	534463	NA	462	45	NA
CNA06510	RPF	JEC21	16	108	33	237	3	7	16012	0	1017	64	NA
CNA06520	RPF	JEC21	3	9	2	6	0	1	1465	6	1776	335	NA
CNA06530	RPF	JEC21	5	17	2	20	0	3	2550	6	1065	477	NA
CNA06540	RPF	JEC21	26	345	301	321	1	1	6656	7	642	274	NA
CNA06550	RPF	JEC21	17	23	1	144	1	1	4054	5	1041	248	NA
CNA06555	RPF	JEC21	2	5	10	39	NA	NA	2310	NA	3105	58	NA
CNA06560	RPF	JEC21	6	156	179	452	0	0	28372	3	948	252	NA
CNA06570	RPF	JEC21	0	0	0	0	0	0	74	18	477	151	NA
CNA06580	RPF	JEC21	11	124	40	145	NA	NA	6354	NA	1353	34	NA
CNA06590	RPF	JEC21	24	53	37	152	0	4	10422	0	2739	100	NA
CNA06600	RPF	JEC21	1	4	1	2	0	0	398	4	1749	355	NA
