Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU00199 Ntermext	0.003	No mitochondrial presequence	41(MPP)	-0.024	55-59	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00200 Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00201 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.038	44-48	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00202 Ntermext	0.180	No mitochondrial presequence	13(MPP)	0.308	11-15	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00203 Ntermext	0.095	No mitochondrial presequence	64(MPP)	0.094		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00204 Ntermext	0.913	Possessing mitochondrial presequence	45(MPP)	0.133	54-58,67-71	1-10-low	-	19-24	-	-	-	-	-	-	-	-	23-28	-	-	-	
NCU00205 Ntermext	0.015	No mitochondrial presequence	13(MPP)	-0.077	90-94	9-18-low	-	-	-	-	-	-	10-15	-	-	-	-	-	-	-	
NCU00206 Ntermext	0.003	No mitochondrial presequence	6(MPP)	0.333		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00207 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024	72-76	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00208 Ntermext	0.000	No mitochondrial presequence	47(MPP), 55(Oct1)	-0.021		3-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00209 Ntermext	0.015	No mitochondrial presequence	40(MPP)	0.025		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00210 Ntermext	0.401	Possessing mitochondrial presequence	32(MPP)	0.062		5-15-low	-	-	-	-	-	5-10	-	-	-	4-9	-	-	-	-	
NCU00211 Ntermext	0.949	Possessing mitochondrial presequence	34(MPP)	0.265		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00212 Ntermext	0.040	No mitochondrial presequence	19(MPP)	0.316	35-39	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00213 Ntermext	0.029	No mitochondrial presequence	30(MPP)	0.067	48-52	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00214 Ntermext	0.012	No mitochondrial presequence	66(MPP)	0.106	33-37	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00215 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.088	77-81	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00216 Ntermext	0.008	No mitochondrial presequence	31(MPP)	0.097	84-88,87-91	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00218 Ntermext	0.349	No mitochondrial presequence	28(MPP)	0.107	12-16,19-23,52-56	11-23-high	-	-	-	-	-	-	-	-	-	-	-	11-16	12-17,19-24	-	
NCU00219 Ntermext	0.010	No mitochondrial presequence	8(MPP)	0.250		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00220 Ntermext	0.016	No mitochondrial presequence	23(MPP)	0.043		5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00221 Ntermext	0.008	No mitochondrial presequence	24(MPP)	0.125		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00222 Ntermext	0.645	Possessing mitochondrial presequence	16(MPP)	0.125	5-9	1-12-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00223 Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.154		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00224 Ntermext	0.857	Possessing mitochondrial presequence	8(MPP), 9(Icp55)	0.250	82-86	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00225 Ntermext	0.017	No mitochondrial presequence	25(MPP)	0.120		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00226 Ntermext	0.011	No mitochondrial presequence	21(MPP)	0.000		13-22-low	-	-	-	-	-	-	-	-	17-22	-	16-21	-	-	-	
NCU00227 Ntermext	0.021	No mitochondrial presequence	27(MPP)	0.037	69-73	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00229 Ntermext	0.695	Possessing mitochondrial presequence	31(MPP)	0.161	9-13	5-14-high	-	-	-	-	9-14	-	-	-	-	-	-	-	-	-	
NCU00230 Ntermext	0.019	No mitochondrial presequence	15(MPP), 16(Icp55)	0.067	12-16	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00231 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.043	93-97	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00232 Ntermext	0.194	No mitochondrial presequence	45(MPP), 46(Icp55)	0.222	12-16,42-46	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00233 Ntermext	0.004	No mitochondrial presequence	48(MPP)	0.021		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00234 Ntermext	0.195	No mitochondrial presequence	29(MPP)	0.138	3-7	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00236 Ntermext	0.103	No mitochondrial presequence	22(MPP), 30(Oct1)	0.045		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00237 Ntermext	0.000	No mitochondrial presequence	77(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00238 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.273		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00239 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.053		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00240 Ntermext	0.000	No mitochondrial presequence	92(MPP)	-0.098		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00241 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.028	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00242 Ntermext	0.003	No mitochondrial presequence	60(MPP)	0.067		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00243 Ntermext	0.119	No mitochondrial presequence	10(MPP)	0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	4-9	-	-	-	
NCU00244 Ntermext	0.332	No mitochondrial presequence	20(MPP)	0.050		15-24-low	-	-	-	-	-	-	-	10-15	-	-	-	-	-	-	
NCU00245 Ntermext	0.060	No mitochondrial presequence	29(MPP)	0.103	2-6,8-12	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00246 Ntermext	0.004	No mitochondrial presequence	50(MPP), 51(Icp55)	0.020	28-32,47-51,51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00247 Ntermext	0.003	No mitochondrial presequence	65(MPP)	0.031	62-66	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00248 Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.036		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00249 Ntermext	0.006	No mitochondrial presequence	49(MPP), 50(Icp55)	0.000		6-15-high	-	-	-	-	-	-	6-11	-	-	5-10	-	-	-	-	
NCU00250 Ntermext	0.025	No mitochondrial presequence	37(MPP)	0.135		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00251 Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.138	51-55,63-67,92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00252 Ntermext	0.052	No mitochondrial presequence	13(MPP), 14(Icp55)	0.000		3-14-low	-	-	-	-	-	-	-	10-15	-	-	-	-	-	9-14	
NCU00253 Ntermext	0.004	No mitochondrial presequence	43(MPP)	0.070		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00254 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.025		19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00257 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.021		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00258 Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.049	42-46	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00259 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.019	50-54,80-84	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00260 Ntermext	0.373	No mitochondrial presequence	9(MPP)	0.222		14-23-high	-	-	-	-	-	-	-	17-22	-	-	-	-	-	16-21	
NCU00261 Ntermext	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.000		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00262 Ntermext	0.057	No mitochondrial presequence	16(MPP), 24(Oct1)	0.438	83-87	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00263 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.000	81-85	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00264 Ntermext	0.205	No mitochondrial presequence	93(MPP), 94(Icp55)	0.129	28-32	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00265 Ntermext	0.003	No mitochondrial presequence	50(MPP), 51(Icp55)	0.020		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00267 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.026		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00268 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.053		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00269 Ntermext	0.031	No mitochondrial presequence	25(MPP)	0.120		1-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00270 Ntermext	0.000	No mitochondrial presequence	69(MPP), 70(Icp55)	0.029		2-11-high	-	-	-	-	-	-	-	6-11	-	-	-	-	-	5-10	
NCU00271 Ntermext	0.139	No mitochondrial presequence	16(MPP)	0.125	13-17,78-82	7-16-low	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
NCU00272 Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.046		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00273 Ntermext	0.000	No mitochondrial presequence	60(MPP)	-0.033	45-49,84-88	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00274 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.038	15-19,19-23,37-41	14-23-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
NCU00275 Ntermext	0.005	No mitochondrial presequence	31(MPP)	0.032		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00276 Ntermext	0.996	Possessing mitochondrial presequence	40(MPP)	0.200	18-22	15-24-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
NCU00277 Ntermext	0.026	No mitochondrial presequence	26(MPP)	-0.038	85-89,89-93	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00278 Ntermext	0.021	No mitochondrial presequence	26(MPP)	0.038	45-49,86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00279 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.080	53-57	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00280 Ntermext	0.007	No mitochondrial presequence	53(MPP)	0.000	54-58	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00281 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00282 Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.143		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00283 Ntermext	0.015	No mitochondrial presequence	28(MPP)	0.107		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00284 Ntermext	0.779	Possessing mitochondrial presequence	22(MPP)	0.318	28-32	3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00285 Ntermext	0.064	No mitochondrial presequence	21(MPP)	0.143		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00287 Ntermext	0.000	No mitochondrial presequence	55(MPP), 56(Icp55)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00288 Ntermext	0.152	No mitochondrial presequence	28(MPP), 29(Icp55)	0.107		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00289 Ntermext	0.000	No mitochondrial presequence	71(MPP)	0.014		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00290 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.103		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00291 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069		18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00292 Ntermext	0.098	No mitochondrial presequence	24(MPP)	0.208		21-30-low	15-20	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00293 Ntermext	0.636	Possessing mitochondrial presequence	36(MPP)	0.139		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00294 Ntermext	0.006	No mitochondrial presequence	58(MPP)	0.069		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00295 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.000	84-88	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00296 Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.089		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00297 Ntermext	0.272	No mitochondrial presequence	33(MPP)	0.121		17-26-high	-	-	-	2-7	-	-	-	-	-	-	-	-	-	-	
NCU00298 Ntermext	0.017	No mitochondrial presequence	30(MPP)	0.133		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00299 Ntermext	0.003	No mitochondrial presequence	61(MPP), 62(Icp55)	0.000		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00300 Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.032	9-13	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00301 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.267		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00302 Ntermext	0.022	No mitochondrial presequence	71(MPP)	0.014	6-10	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00303 Ntermext	0.066	No mitochondrial presequence	52(MPP)	0.038	8-12,49-53	15-24-low	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
NCU00304 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.188		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00305 Ntermext	0.013	No mitochondrial presequence	11(MPP)	0.091		11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00306 Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.018	37-41	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00307 Ntermext	0.005	No mitochondrial presequence	44(MPP)	0.023		15-26-low	-	-	-	-	-	-	-	-	-	-	25-30	-	-	-	
NCU00308 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.048		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00309 Ntermext	0.004	No mitochondrial presequence	52(MPP)	0.038		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00310 Ntermext	0.000	No mitochondrial presequence	86(MPP)	-0.349		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00311 Ntermext	0.079	No mitochondrial presequence	25(MPP)	0.040		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00312 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036	17-21	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00313 Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.062	75-79	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00314 Ntermext	0.000	No mitochondrial presequence	73(MPP)	0.082	95-99	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00315 Ntermext	0.010	No mitochondrial presequence	15(MPP)	0.267		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00316 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.105		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00317 Ntermext	0.024	No mitochondrial presequence	69(MPP)	-0.087		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00318 Ntermext	0.004	No mitochondrial presequence	34(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00319 Ntermext	0.004	No mitochondrial presequence	46(MPP)	-0.022	34-38,44-48	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00320 Ntermext	0.000	No mitochondrial presequence	16(MPP)	-0.062	42-46	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00321 Ntermext	0.014	No mitochondrial presequence	61(MPP)	0.033		14-23-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
NCU00322 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.065		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00324 Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.034	12-16	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00325 Ntermext	0.037	No mitochondrial presequence	22(MPP)	0.091	71-75	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00326 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.022		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00327 Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.017	63-67	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00329 Ntermext	0.024	No mitochondrial presequence	13(MPP)	0.077	67-71	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00330 Ntermext	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	0.222		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00331 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.176	14-18	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00332 Ntermext	0.000	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.020		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00333 Ntermext	0.176	No mitochondrial presequence	34(MPP)	0.029	24-28,31-35,92-96	17-26-low	-	-	25-30	-	24-29	-	-	-	-	-	-	-	-	-	
NCU00334 Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.038	15-19	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00335 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.111		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00336 Ntermext	0.040	No mitochondrial presequence	10(MPP)	0.300	37-41	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00337 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00338 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.303		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00339 Ntermext	0.015	No mitochondrial presequence	32(MPP)	0.188	90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00340 Ntermext	0.009	No mitochondrial presequence	72(MPP)	-0.014	69-73,96-100	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00343 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.021	22-26	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00344 Ntermext	0.003	No mitochondrial presequence	31(MPP)	0.032		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00345 Ntermext	0.107	No mitochondrial presequence	29(MPP)	0.103	26-30,77-81,95-99	13-22-high	-	-	-	-	-	15-20	-	-	-	-	-	-	-	-	
NCU00346 Ntermext	0.010	No mitochondrial presequence	38(MPP)	0.026	44-48	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00347 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.041	43-47	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00348 Ntermext	0.013	No mitochondrial presequence	13(MPP)	0.154	19-23,42-46,85-89	18-27-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
NCU00349 Ntermext	0.273	No mitochondrial presequence	54(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00350 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00351 Ntermext	0.020	No mitochondrial presequence	43(MPP)	0.070	40-44	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00352 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.056		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00353 Ntermext	0.008	No mitochondrial presequence	38(MPP), 39(Icp55)	0.053	13-17,27-31,35-39,56-60	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00354 Ntermext	0.009	No mitochondrial presequence	34(MPP)	0.029		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00355 Ntermext	0.020	No mitochondrial presequence	18(MPP)	0.111		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00356 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.000		10-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00357 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.045	71-75	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00358 Ntermext	0.000	No mitochondrial presequence	67(MPP)	-0.075		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00359 Ntermext	0.026	No mitochondrial presequence	17(MPP)	0.235		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00360 Ntermext	0.025	No mitochondrial presequence	29(MPP)	0.138	5-9	17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00361 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.400		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00362 Ntermext	0.138	No mitochondrial presequence	46(MPP)	0.152	21-25	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00363 Ntermext	0.017	No mitochondrial presequence	18(MPP)	0.056	59-63	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00364 Ntermext	0.640	Possessing mitochondrial presequence	12(MPP)	0.167		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00365 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.043	10-14	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	10-15	-	
NCU00366 Ntermext	0.014	No mitochondrial presequence	23(MPP)	0.130	69-73	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00367 Ntermext	0.051	No mitochondrial presequence	11(MPP)	0.091	15-19,54-58	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00368 Ntermext	0.000	No mitochondrial presequence	67(MPP)	0.060		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00369 Ntermext	0.146	No mitochondrial presequence	6(MPP)	0.167	63-67	10-19-low	-	-	-	-	-	15-20	-	-	-	-	-	-	-	14-19	
NCU00370 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.188		18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00371 Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00372 Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.059	36-40,56-60,76-80	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00373 Ntermext	0.007	No mitochondrial presequence	8(MPP), 9(Icp55)	0.125		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00375 Ntermext	0.000	No mitochondrial presequence	54(MPP)	0.111		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00376 Ntermext	0.014	No mitochondrial presequence	40(MPP)	0.150		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00377 Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.029	32-36,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00378 Ntermext	0.602	Possessing mitochondrial presequence	39(MPP), 47(Oct1)	0.205	19-23	18-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00379 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.000	28-32	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00380 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.067	95-99	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00382 Ntermext	0.014	No mitochondrial presequence	9(MPP), 10(Icp55)	0.111	12-16,69-73	4-13-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
NCU00384 Ntermext	0.000	No mitochondrial presequence	8(MPP)	-0.250	90-94,95-99	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00385 Ntermext	0.025	No mitochondrial presequence	64(MPP), 65(Icp55)	0.125	12-16,44-48	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00386 Ntermext	0.000	No mitochondrial presequence	78(MPP)	0.038		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00387 Ntermext	0.007	No mitochondrial presequence	55(MPP)	-0.018		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00388 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.000	15-19,73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00389 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.122		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU00391 Ntermext	0.020	No mitochondrial presequence	54(MPP)	0.056		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
