Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YBL057C Protein	0.000	No mitochondrial presequence	47(MPP)	0.064		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL056W Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL055C Protein	0.436	Possessing mitochondrial presequence	16(MPP)	0.188	13-17,64-68,68-72	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL054W Protein	0.000	No mitochondrial presequence	88(MPP)	0.023		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL053W Protein	0.000	No mitochondrial presequence	83(MPP)	0.012	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL052C Protein	0.004	No mitochondrial presequence	45(MPP)	0.044		13-22-low	-	-	-	-	-	-	-	-	-	16-21	-	-	-	-	
YBL051C Protein	0.000	No mitochondrial presequence	40(MPP)	-0.200		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL050W Protein	0.000	No mitochondrial presequence	49(MPP)	0.000	21-25,60-64,83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL049W Protein	0.063	No mitochondrial presequence	34(MPP)	0.029	73-77	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL048W Protein	0.039	No mitochondrial presequence	22(MPP)	0.091		10-19-low	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
YBL047C Protein	0.000	No mitochondrial presequence	40(MPP)	-0.050	75-79	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL046W Protein	0.000	No mitochondrial presequence	52(MPP)	-0.058	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL045C Protein	0.996	Possessing mitochondrial presequence	17(MPP), 18(Icp55)	0.235		8-18-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
YBL044W Protein	0.186	No mitochondrial presequence	12(MPP)	0.167		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL043W Protein	0.004	No mitochondrial presequence	39(MPP)	0.128	22-26	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL042C Protein	0.000	No mitochondrial presequence	75(MPP)	-0.133	72-76	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL041W Protein	0.000	No mitochondrial presequence	48(MPP)	-0.125		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL040C Protein	0.137	No mitochondrial presequence	28(MPP)	0.071	45-49,63-67	5-14-high	-	-	-	-	-	19-24	-	-	-	18-23	-	-	-	-	
YBL039W-B Protein	0.024	No mitochondrial presequence	19(MPP)	0.105		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL039C Protein	0.011	No mitochondrial presequence	77(MPP)	-0.052	74-78,94-98	9-18-high	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
YBL039C-A Protein	0.049	No mitochondrial presequence	7(MPP), 8(Icp55)	0.143	4-8	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
YBL038W Protein	0.996	Possessing mitochondrial presequence	37(MPP)	0.108		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL037W Protein	0.011	No mitochondrial presequence	42(MPP)	0.071	75-79	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL036C Protein	0.000	No mitochondrial presequence	24(MPP)	-0.083	39-43	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL035C Protein	0.000	No mitochondrial presequence	51(MPP)	-0.059		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL034C Protein	0.000	No mitochondrial presequence	45(MPP)	-0.089	78-82,93-97	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL033C Protein	0.000	No mitochondrial presequence	94(MPP)	0.011	51-55	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL032W Protein	0.000	No mitochondrial presequence	48(MPP)	-0.021	55-59	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL031W Protein	0.000	No mitochondrial presequence	48(MPP)	-0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL030C Protein	0.000	No mitochondrial presequence	77(MPP)	0.052	94-98	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL029C-A Protein	0.000	No mitochondrial presequence	70(MPP)	0.043	78-82	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL029W Protein	0.000	No mitochondrial presequence	23(MPP), 24(Icp55)	-0.217		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL028C Protein	0.370	No mitochondrial presequence	20(MPP)	0.300	22-26	19-28-low	-	-	-	-	-	1-6	-	-	-	-	-	21-26	-	-	
YBL027W Protein	0.787	Possessing mitochondrial presequence	10(MPP)	0.300	41-45,51-55	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL026W Protein	0.027	No mitochondrial presequence	64(MPP)	-0.016		3-12-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10	
YBL025W Protein	0.000	No mitochondrial presequence	70(MPP)	-0.129	70-74,83-87	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL024W Protein	0.012	No mitochondrial presequence	74(MPP)	0.122	37-41	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL023C Protein	0.000	No mitochondrial presequence	31(MPP)	-0.065		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL022C Protein	1.000	Possessing mitochondrial presequence	37(MPP)	0.243	73-77,84-88	21-30-high	-	-	-	-	-	-	22-27	-	-	-	-	-	-	21-26,25-30	
YBL021C Protein	0.000	No mitochondrial presequence	50(MPP)	-0.080	47-51	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL020W Protein	0.008	No mitochondrial presequence	47(MPP), 48(Icp55)	0.064	32-36,44-48	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL019W Protein	0.012	No mitochondrial presequence	19(MPP), 20(Icp55)	-0.053		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL018C Protein	0.010	No mitochondrial presequence	8(MPP)	0.250		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL017C Protein	0.000	No mitochondrial presequence	87(MPP)	-0.103	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL016W Protein	0.006	No mitochondrial presequence	56(MPP)	0.054		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL015W Protein	0.170	No mitochondrial presequence	94(MPP)	0.053		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL014C Protein	0.000	No mitochondrial presequence	72(MPP)	-0.056	69-73	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL013W Protein	0.996	Possessing mitochondrial presequence	18(MPP)	0.278		19-30-low	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL012C Protein	0.022	No mitochondrial presequence	90(MPP)	0.044	11-15,88-92	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL011W Protein	0.005	No mitochondrial presequence	68(MPP)	0.059	61-65	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL010C Protein	0.000	No mitochondrial presequence	87(MPP)	-0.172	55-59,78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL009W Protein	0.000	No mitochondrial presequence	16(MPP), 17(Icp55)	-0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL008W-A Protein	0.075	No mitochondrial presequence	45(MPP)	0.156	59-63,62-66	3-14-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
YBL008W Protein	0.000	No mitochondrial presequence	13(MPP)	0.154	49-53	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL007C Protein	0.000	No mitochondrial presequence	10(MPP)	0.100	7-11	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL006C Protein	0.000	No mitochondrial presequence	61(MPP)	0.016		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL006W-A Protein	0.144	No mitochondrial presequence	23(MPP)	0.130	20-24	18-27-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
YBL005W Protein	0.012	No mitochondrial presequence	9(MPP)	0.444	92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL004W Protein	0.020	No mitochondrial presequence	16(MPP)	0.375		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL003C Protein	0.005	No mitochondrial presequence	39(MPP)	0.231	32-36,95-99	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL002W Protein	0.000	No mitochondrial presequence	38(MPP)	0.263	45-49,74-78,81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL001C Protein	0.000	No mitochondrial presequence	75(MPP)	-0.053	1-5	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR001C Protein	0.000	No mitochondrial presequence	50(MPP), 58(Oct1)	-0.020		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR002C Protein	0.065	No mitochondrial presequence	24(MPP)	0.042	64-68	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR003W Protein	0.996	Possessing mitochondrial presequence	21(MPP)	0.238	32-36,94-98	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR004C Protein	0.102	No mitochondrial presequence	27(MPP), 35(Oct1)	0.074	50-54,55-59,92-96	10-19-high	-	-	-	-	-	-	-	11-16	-	10-15	-	-	-	-	
YBR005W Protein	0.000	No mitochondrial presequence	67(MPP)	0.045	22-26	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
YBR006W Protein	0.003	No mitochondrial presequence	85(MPP)	-0.024		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR007C Protein	0.000	No mitochondrial presequence	22(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR008C Protein	0.000	No mitochondrial presequence	33(MPP)	-0.061		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR009C Protein	0.018	No mitochondrial presequence	19(MPP)	0.316	35-39	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR010W Protein	0.101	No mitochondrial presequence	55(MPP)	0.291	22-26,68-72	19-28-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
YBR011C Protein	0.000	No mitochondrial presequence	80(MPP)	0.025		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR012C Protein	0.004	No mitochondrial presequence	15(MPP)	0.200		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR013C Protein	0.000	No mitochondrial presequence	8(MPP)	0.125	5-9,88-92	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR014C Protein	0.005	No mitochondrial presequence	29(MPP)	0.138	91-95	14-23-low	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
YBR015C Protein	0.110	No mitochondrial presequence	7(MPP)	0.286	7-11,44-48	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR016W Protein	0.000	No mitochondrial presequence	20(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR017C Protein	0.000	No mitochondrial presequence	31(MPP)	-0.032		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR018C Protein	0.003	No mitochondrial presequence	15(MPP)	-0.067		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR019C Protein	0.000	No mitochondrial presequence	55(MPP)	-0.073	76-80,88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR020W Protein	0.000	No mitochondrial presequence	24(MPP), 25(Icp55)	-0.042	33-37,80-84	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR021W Protein	0.003	No mitochondrial presequence	16(MPP)	0.062	72-76	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR022W Protein	0.151	No mitochondrial presequence	43(MPP)	0.116	17-21,62-66	14-23-high	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
YBR023C Protein	0.007	No mitochondrial presequence	26(MPP)	-0.231		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR024W Protein	0.996	Possessing mitochondrial presequence	34(MPP), 35(Icp55)	0.206		13-25-high	-	-	-	-	-	-	9-14	13-18	-	8-13	-	-	-	12-17	
YBR025C Protein	0.034	No mitochondrial presequence	43(MPP)	0.140	70-74	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR026C Protein	0.155	No mitochondrial presequence	8(MPP), 16(Oct1)	0.250	5-9,33-37	15-24-high	7-12	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR027C Protein	0.162	No mitochondrial presequence	61(MPP)	0.049	66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR028C Protein	0.000	No mitochondrial presequence	12(MPP)	-0.167		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR029C Protein	0.000	No mitochondrial presequence	66(MPP)	-0.030		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR030W Protein	0.000	No mitochondrial presequence	12(MPP)	0.000	9-13,12-16	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR031W Protein	0.000	No mitochondrial presequence	32(MPP)	0.031		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR032W Protein	0.000	No mitochondrial presequence	25(MPP)	0.040		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR033W Protein	0.012	No mitochondrial presequence	22(MPP)	0.091	52-56	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR034C Protein	0.010	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.070	81-85	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR035C Protein	0.000	No mitochondrial presequence	70(MPP)	-0.086	39-43	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR036C Protein	0.000	No mitochondrial presequence	74(MPP)	0.014	71-75	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR037C Protein	0.998	Possessing mitochondrial presequence	32(MPP)	0.188	36-40	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR038W Protein	0.054	No mitochondrial presequence	19(MPP)	0.105	23-27	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR039W Protein	0.996	Possessing mitochondrial presequence	32(MPP), 33(Icp55)	0.125	2-6	2-11-high	4-9	-	-	-	-	-	-	15-20	-	14-19	-	1-6	2-7	-	
YBR040W Protein	0.073	No mitochondrial presequence	14(MPP)	0.143	14-18	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR041W Protein	0.107	No mitochondrial presequence	21(MPP)	0.095	11-15,18-22,21-25	20-29-high	-	-	-	-	18-23	-	-	-	-	-	-	10-15	-	-	
YBR042C Protein	0.308	No mitochondrial presequence	58(MPP)	0.172	10-14,66-70	4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR043C Protein	0.003	No mitochondrial presequence	15(MPP)	0.067		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR044C Protein	0.762	Possessing mitochondrial presequence	28(MPP)	0.214	44-48	2-11-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YBR045C Protein	0.006	No mitochondrial presequence	26(MPP)	0.192		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR046C Protein	0.000	No mitochondrial presequence	70(MPP)	-0.043		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR047W Protein	0.790	Possessing mitochondrial presequence	14(MPP), 22(Oct1)	0.214		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR048W Protein	0.283	No mitochondrial presequence	34(MPP)	0.176	86-90,90-94	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR049C Protein	0.000	No mitochondrial presequence	69(MPP)	-0.087	19-23	13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR050C Protein	0.000	No mitochondrial presequence	31(MPP)	-0.194	94-98	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR051W Protein	0.016	No mitochondrial presequence	94(MPP)	0.032	8-12,38-42,67-71,72-76	19-28-high	-	-	-	-	-	-	19-24	-	-	18-23	-	-	-	-	
YBR052C Protein	0.000	No mitochondrial presequence	73(MPP)	-0.068	1-5,55-59	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR053C Protein	0.000	No mitochondrial presequence	70(MPP)	-0.100		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR054W Protein	0.000	No mitochondrial presequence	63(MPP)	0.032		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR055C Protein	0.000	No mitochondrial presequence	22(MPP)	-0.045		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR056W Protein	0.329	No mitochondrial presequence	45(MPP)	0.111	94-98	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR056W-A Protein	0.006	No mitochondrial presequence	31(MPP)	0.065		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR056C-B Protein	0.014	No mitochondrial presequence	13(MPP)	0.154		9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR057C Protein	0.000	No mitochondrial presequence	41(MPP)	-0.098		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR058C Protein	0.000	No mitochondrial presequence	56(MPP)	-0.054		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR058C-A Protein	0.000	No mitochondrial presequence	20(MPP)	0.200	35-39,58-62,74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR059C Protein	0.004	No mitochondrial presequence	10(MPP)	0.100	51-55,77-81	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR060C Protein	0.004	No mitochondrial presequence	38(MPP), 46(Oct1)	0.026		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR061C Protein	0.000	No mitochondrial presequence	23(MPP)	0.217	26-30,44-48	13-22-low	-	-	-	-	-	-	-	-	11-16	-	-	-	-	-	
YBR062C Protein	0.000	No mitochondrial presequence	31(MPP)	-0.129	59-63	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR063C Protein	0.013	No mitochondrial presequence	57(MPP), 65(Oct1)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR064W Protein	0.000	No mitochondrial presequence	68(MPP)	-0.015	22-26,96-100	14-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR065C Protein	0.000	No mitochondrial presequence	64(MPP)	0.016	61-65	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR066C Protein	0.000	No mitochondrial presequence	47(MPP)	0.000	69-73	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR067C Protein	0.000	No mitochondrial presequence	15(MPP), 16(Icp55)	0.067	3-7	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR068C Protein	0.004	No mitochondrial presequence	24(MPP), 25(Icp55)	-0.042	51-55	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR069C Protein	0.000	No mitochondrial presequence	53(MPP)	-0.038		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR070C Protein	0.076	No mitochondrial presequence	21(MPP)	0.095	18-22,70-74	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR071W Protein	0.043	No mitochondrial presequence	65(MPP)	0.138		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR072W Protein	0.007	No mitochondrial presequence	38(MPP), 39(Icp55)	-0.026	21-25	9-18-low	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
YBR072C-A Protein	0.075	No mitochondrial presequence	15(MPP)	0.200	36-40	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR073W Protein	0.004	No mitochondrial presequence	83(MPP)	0.157		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR074W Protein	0.547	Possessing mitochondrial presequence	9(MPP)	0.333	87-91	3-12-high	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10	
YBR076W Protein	0.000	No mitochondrial presequence	34(MPP)	-0.088	41-45,89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR076C-A Protein	0.020	No mitochondrial presequence	35(MPP)	0.057	32-36,65-69,69-73	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR077C Protein	0.000	No mitochondrial presequence	47(MPP), 48(Icp55)	0.021		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR078W Protein	0.000	No mitochondrial presequence	14(MPP)	0.071		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR079C Protein	0.006	No mitochondrial presequence	15(MPP)	0.133	52-56,75-79,93-97	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR080C Protein	0.012	No mitochondrial presequence	28(MPP)	0.071	7-11	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR081C Protein	0.011	No mitochondrial presequence	13(MPP)	0.154		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR082C Protein	0.000	No mitochondrial presequence	7(MPP)	0.286		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR083W Protein	0.000	No mitochondrial presequence	15(MPP)	-0.067		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR084W Protein	0.996	Possessing mitochondrial presequence	24(MPP)	0.208		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR084C-A Protein	0.787	Possessing mitochondrial presequence	10(MPP)	0.300	41-45,51-55	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR085W Protein	0.031	No mitochondrial presequence	66(MPP)	0.030	83-87	17-27-high	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
YBR085C-A Protein	0.000	No mitochondrial presequence	50(MPP), 51(Icp55)	0.020		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR086C Protein	0.000	No mitochondrial presequence	34(MPP)	0.029	88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR087W Protein	0.012	No mitochondrial presequence	53(MPP)	0.057	36-40	20-29-high	-	-	-	-	-	-	-	25-30	-	-	-	-	-	24-29	
YBR088C Protein	0.006	No mitochondrial presequence	15(MPP)	0.000	12-16,75-79	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR089W Protein	0.000	No mitochondrial presequence	87(MPP)	-0.034		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR089C-A Protein	0.000	No mitochondrial presequence	30(MPP), 31(Icp55)	0.300	57-61	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR090C Protein	0.012	No mitochondrial presequence	40(MPP)	0.150	66-70	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR091C Protein	0.004	No mitochondrial presequence	94(MPP), 95(Icp55)	-0.021	41-45,63-67,95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR092C Protein	0.003	No mitochondrial presequence	75(MPP)	-0.040		1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YBR093C Protein	0.000	No mitochondrial presequence	79(MPP)	0.000	22-26	1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YBR094W Protein	0.019	No mitochondrial presequence	30(MPP)	0.033		16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR095C Protein	0.000	No mitochondrial presequence	32(MPP)	0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR096W Protein	0.164	No mitochondrial presequence	30(MPP)	0.100	6-10,27-31	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR097W Protein	0.000	No mitochondrial presequence	38(MPP)	-0.053	52-56,82-86,88-92	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR098W Protein	0.000	No mitochondrial presequence	45(MPP)	-0.156		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR099C Protein	0.019	No mitochondrial presequence	37(MPP)	0.054		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR101C Protein	0.000	No mitochondrial presequence	22(MPP)	0.000	1-5	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR102C Protein	0.146	No mitochondrial presequence	74(MPP), 75(Icp55)	0.203		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR103W Protein	0.003	No mitochondrial presequence	15(MPP)	-0.067	12-16	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR103C-A Protein	0.042	No mitochondrial presequence	22(MPP), 23(Icp55)	0.182		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR104W Protein	0.256	No mitochondrial presequence	28(MPP), 29(Icp55)	-0.179		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR105C Protein	0.000	No mitochondrial presequence	39(MPP)	0.026	67-71	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR106W Protein	0.007	No mitochondrial presequence	21(MPP)	0.095	31-35	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR107C Protein	0.005	No mitochondrial presequence	40(MPP)	0.000	70-74	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR108W Protein	0.004	No mitochondrial presequence	49(MPP)	0.163		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR109C Protein	0.000	No mitochondrial presequence	39(MPP)	-0.103	89-93	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR109W-A Protein	0.040	No mitochondrial presequence	15(MPP)	0.067	4-8,12-16,15-19,43-47,49-53,68-72	10-19-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
YBR110W Protein	0.000	No mitochondrial presequence	8(MPP)	0.000	5-9,56-60,79-83	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR111C Protein	0.996	Possessing mitochondrial presequence	16(MPP), 24(Oct1)	0.250	49-53	14-23-high	-	4-9	-	-	-	2-7	-	16-21	-	1-6	-	-	-	-	
