Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C1_01840C_A Ntermext	0.005	No mitochondrial presequence	53(MPP)	0.000		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01850C_A Ntermext	0.033	No mitochondrial presequence	29(MPP)	0.103		11-20-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
C1_01860W_A Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.000	13-17,22-26,64-68	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01870C_A Ntermext	0.000	No mitochondrial presequence	56(MPP)	0.071		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01880C_A Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.000	58-62	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01890C_A Ntermext	0.000	No mitochondrial presequence	22(MPP), 30(Oct1)	0.000	58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01900C_A Ntermext	0.075	No mitochondrial presequence	25(MPP), 26(Icp55)	0.240		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01910W_A Ntermext	0.006	No mitochondrial presequence	28(MPP)	0.250	43-47,63-67	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01920W_A Ntermext	0.008	No mitochondrial presequence	22(MPP), 23(Icp55)	0.045		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01930W_A Ntermext	0.059	No mitochondrial presequence	6(MPP)	0.333	61-65	18-27-low	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
C1_01940C_A Ntermext	0.011	No mitochondrial presequence	85(MPP)	0.082	16-20,93-97	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01950C_A Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.070	22-26	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01970W_A Ntermext	0.021	No mitochondrial presequence	29(MPP)	0.069	44-48,48-52,81-85	11-20-low	-	-	-	-	-	-	14-19	-	-	-	-	-	-	13-18	
C1_01980W_A Ntermext	0.009	No mitochondrial presequence	8(MPP), 9(Icp55)	0.125	5-9,23-27,56-60,59-63	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_01990W_A Ntermext	0.149	No mitochondrial presequence	27(MPP)	0.148	79-83	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02000W_A Ntermext	0.017	No mitochondrial presequence	43(MPP)	0.209	96-100	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02010C_A Ntermext	0.018	No mitochondrial presequence	70(MPP), 71(Icp55)	0.157	37-41,75-79	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02020W_A Ntermext	0.026	No mitochondrial presequence	7(MPP)	0.143	4-8	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02030C_A Ntermext	0.106	No mitochondrial presequence	17(MPP)	0.118	14-18	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	14-19	-	
C1_02040C_A Ntermext	0.021	No mitochondrial presequence	61(MPP)	0.016		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02050C_A Ntermext	0.053	No mitochondrial presequence	40(MPP)	0.125	25-29	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02060W_A Ntermext	0.010	No mitochondrial presequence	40(MPP)	0.000		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02070W_A Ntermext	0.058	No mitochondrial presequence	22(MPP)	0.045	2-6,58-62	10-19-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
C1_02080W_A Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.065	49-53,58-62	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02090C_A Ntermext	0.000	No mitochondrial presequence	71(MPP)	0.014	24-28	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02100W_A Ntermext	0.006	No mitochondrial presequence	30(MPP)	0.133		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02110C_A Ntermext	0.044	No mitochondrial presequence	18(MPP), 19(Icp55)	0.056	15-19,33-37,69-73	7-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02120C_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.014	91-95	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02130C_A Ntermext	0.019	No mitochondrial presequence	11(MPP)	0.273	37-41	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02140C_A Ntermext	0.012	No mitochondrial presequence	15(MPP)	0.133		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02150W_A Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.047	68-72,80-84,85-89	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02160W_A Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.583		10-19-high	-	25-30	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02170C_A Ntermext	0.005	No mitochondrial presequence	7(MPP)	-0.143		10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02180W_A Ntermext	0.003	No mitochondrial presequence	32(MPP)	0.000	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02190W_A Ntermext	0.042	No mitochondrial presequence	55(MPP)	0.182		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02200C_A Ntermext	0.017	No mitochondrial presequence	55(MPP)	0.000	52-56	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02210W_A Ntermext	0.003	No mitochondrial presequence	67(MPP)	0.015	29-33,60-64	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02220C_A Ntermext	0.035	No mitochondrial presequence	46(MPP)	0.174		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02230W_A Ntermext	0.007	No mitochondrial presequence	10(MPP)	0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02240W_A Ntermext	0.000	No mitochondrial presequence	63(MPP), 64(Icp55)	-0.095		9-18-low	-	-	-	-	-	-	-	-	-	3-8	-	-	-	-	
C1_02250W_A Ntermext	0.004	No mitochondrial presequence	68(MPP)	-0.044	41-45,84-88	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02260C_A Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.058	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02270C_A Ntermext	0.019	No mitochondrial presequence	55(MPP)	0.055	15-19	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02280C_A Ntermext	0.013	No mitochondrial presequence	29(MPP)	0.207		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02290C_A Ntermext	0.007	No mitochondrial presequence	61(MPP)	0.279	27-31	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02300W_A Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.045	38-42,63-67,80-84,96-100	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02310C_A Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.015		4-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02320C_A Ntermext	0.000	No mitochondrial presequence	50(MPP)	-0.040		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02330C_A Ntermext	0.016	No mitochondrial presequence	29(MPP)	0.172	15-19	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02350W_A Ntermext	0.416	Possessing mitochondrial presequence	39(MPP)	0.128		16-25-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02360C_A Ntermext	0.004	No mitochondrial presequence	83(MPP)	-0.048		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02370C_A Ntermext	0.007	No mitochondrial presequence	58(MPP)	0.000	12-16	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02380C_A Ntermext	0.011	No mitochondrial presequence	45(MPP), 46(Icp55)	0.111	16-20,59-63	12-21-high	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
C1_02390W_A Ntermext	0.074	No mitochondrial presequence	23(MPP)	0.217	2-6	4-13-high	-	-	-	3-8	-	-	-	-	-	-	-	-	-	-	
C1_02400C_A Ntermext	0.004	No mitochondrial presequence	40(MPP)	0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02410C_A Ntermext	0.003	No mitochondrial presequence	62(MPP)	0.081		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02420C_A Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.133		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02430C_A Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.091		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02440C_A Ntermext	0.003	No mitochondrial presequence	87(MPP)	0.000		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02450C_A Ntermext	0.215	No mitochondrial presequence	19(MPP)	0.211	64-68	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02460W_A Ntermext	0.488	Possessing mitochondrial presequence	21(MPP)	0.048	3-7,18-22,38-42,48-52,62-66,89-93	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02470W_A Ntermext	0.000	No mitochondrial presequence	10(MPP)	-0.300	88-92	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02480W_A Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02490C_A Ntermext	0.594	Possessing mitochondrial presequence	36(MPP)	0.139	21-25	2-11-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
C1_02500W_A Ntermext	0.516	Possessing mitochondrial presequence	25(MPP), 26(Icp55)	0.120		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02510W_A Ntermext	0.019	No mitochondrial presequence	46(MPP)	0.065		15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02520W_A Ntermext	0.007	No mitochondrial presequence	8(MPP)	0.500		18-27-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
C1_02530C_A Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.048		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02560W_A Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.089	33-37,49-53,60-64,88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02570C_A Ntermext	0.003	No mitochondrial presequence	44(MPP)	-0.023		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02580W_A Ntermext	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	-0.032		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02590C_A Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.034		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02600W_A Ntermext	0.013	No mitochondrial presequence	30(MPP)	0.067	5-9,49-53	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02610W_A Ntermext	0.403	Possessing mitochondrial presequence	18(MPP), 26(Oct1)	0.111	4-8	17-26-high	17-22	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
C1_02620C_A Ntermext	0.000	No mitochondrial presequence	19(MPP), 20(Icp55)	0.053	72-76	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02630C_A Ntermext	0.011	No mitochondrial presequence	33(MPP)	0.061	45-49	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02640C_A Ntermext	0.108	No mitochondrial presequence	44(MPP)	0.068	8-12,13-17,78-82	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02650W_A Ntermext	0.310	No mitochondrial presequence	13(MPP)	0.308		5-14-high	-	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	
C1_02660C_A Ntermext	0.379	No mitochondrial presequence	31(MPP), 39(Oct1)	0.097	28-32	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02670C_A Ntermext	0.026	No mitochondrial presequence	40(MPP)	0.100	22-26	19-28-high	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
C1_02680C_A Ntermext	0.044	No mitochondrial presequence	11(MPP)	0.182	2-6	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02690C_A Ntermext	0.017	No mitochondrial presequence	19(MPP)	0.105	16-20,91-95	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02700C_A Ntermext	0.008	No mitochondrial presequence	61(MPP)	0.016	19-23,42-46,81-85	19-28-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
C1_02710W_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.043	18-22,93-97	11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02720W_A Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	14-18,51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02730W_A Ntermext	0.000	No mitochondrial presequence	29(MPP), 37(Oct1)	-0.172		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02740C_A Ntermext	0.088	No mitochondrial presequence	17(MPP)	0.176	15-19	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02750C_A Ntermext	0.006	No mitochondrial presequence	41(MPP)	0.073	45-49	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02760W_A Ntermext	0.093	No mitochondrial presequence	20(MPP)	0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02770W_A Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.235	50-54	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02780W_A Ntermext	0.003	No mitochondrial presequence	54(MPP)	0.019	51-55	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02790W_A Ntermext	0.011	No mitochondrial presequence	19(MPP), 20(Icp55)	0.105	82-86	3-12-high	-	-	-	11-16	-	-	-	-	-	-	-	-	-	-	
C1_02800W_A Ntermext	0.023	No mitochondrial presequence	37(MPP)	0.027	85-89	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02810W_A Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.024	44-48	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02820W_A Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.031		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02830W_A Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.196		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02840W_A Ntermext	0.000	No mitochondrial presequence	71(MPP)	0.000	33-37,37-41	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02850W_A Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02860C_A Ntermext	0.104	No mitochondrial presequence	21(MPP)	0.190		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02870W_A Ntermext	0.005	No mitochondrial presequence	63(MPP)	0.095	66-70	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02880C_A Ntermext	0.692	Possessing mitochondrial presequence	22(MPP)	0.045	87-91	14-23-high	-	-	-	-	-	-	-	19-24	-	18-23	-	-	-	-	
C1_02890C_A Ntermext	0.999	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.214	15-19,65-69	15-26-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
C1_02900C_A Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.065		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02910C_A Ntermext	0.003	No mitochondrial presequence	32(MPP)	-0.031		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02920W_A Ntermext	0.020	No mitochondrial presequence	26(MPP)	0.192	24-28	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02930C_A Ntermext	0.998	Possessing mitochondrial presequence	22(MPP), 23(Icp55)	0.182	19-23,67-71	15-24-high	-	-	-	-	-	-	-	-	-	-	5-10	-	-	-	
C1_02940C_A Ntermext	0.131	No mitochondrial presequence	7(MPP)	0.286	33-37	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02950W_A Ntermext	0.378	No mitochondrial presequence	9(MPP)	0.000	51-55	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02960C_A Ntermext	0.776	Possessing mitochondrial presequence	47(MPP), 55(Oct1)	0.149		8-17-high	-	-	-	-	-	-	-	14-19,25-30	-	24-29	-	-	-	-	
C1_02970W_A Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.143	40-44,73-77	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02980W_A Ntermext	0.006	No mitochondrial presequence	63(MPP)	-0.016		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_02990C_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.103	18-22	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03000W_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.130		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03010W_A Ntermext	0.000	No mitochondrial presequence	7(MPP)	-0.143	47-51	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03020C_A Ntermext	0.010	No mitochondrial presequence	52(MPP)	0.154	56-60,59-63	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03030W_A Ntermext	0.007	No mitochondrial presequence	46(MPP)	0.130		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03040W_A Ntermext	0.003	No mitochondrial presequence	88(MPP)	-0.034	13-17	8-17-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
C1_03050W_A Ntermext	0.037	No mitochondrial presequence	24(MPP)	0.042	86-90	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03060C_A Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.082		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03070C_A Ntermext	0.003	No mitochondrial presequence	35(MPP)	0.086		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03080C_A Ntermext	0.000	No mitochondrial presequence	60(MPP)	-0.067	31-35	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03090W_A Ntermext	0.003	No mitochondrial presequence	9(MPP)	0.333		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03100W_A Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.125		12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03110W_A Ntermext	0.011	No mitochondrial presequence	30(MPP)	0.067	9-13	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03120W_A Ntermext	0.020	No mitochondrial presequence	75(MPP)	0.000	25-29	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
C1_03130C_A Ntermext	0.023	No mitochondrial presequence	24(MPP)	0.208	15-19,18-22,56-60	7-18-high	-	-	19-24	-	18-23	-	-	-	-	-	-	-	-	-	
C1_03140W_A Ntermext	0.000	No mitochondrial presequence	8(MPP)	-0.125		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03150C_A Ntermext	0.006	No mitochondrial presequence	44(MPP)	-0.068	5-9,15-19	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03160C_A Ntermext	0.318	No mitochondrial presequence	22(MPP)	0.182	89-93	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03170C_A Ntermext	0.025	No mitochondrial presequence	22(MPP)	0.227		17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03180W_A Ntermext	0.042	No mitochondrial presequence	38(MPP)	0.132		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03190C_A Ntermext	0.000	No mitochondrial presequence	16(MPP), 17(Icp55)	0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03200C_A Ntermext	0.003	No mitochondrial presequence	58(MPP)	0.017	85-89	3-12-low	-	-	-	-	-	-	-	-	-	-	4-9	-	-	-	
C1_03210C_A Ntermext	0.007	No mitochondrial presequence	59(MPP)	0.034	73-77	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03220C_A Ntermext	0.006	No mitochondrial presequence	19(MPP)	0.211	24-28	5-14-high	-	-	-	-	-	-	-	-	-	-	3-8	-	-	-	
C1_03230C_A Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.000	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03240W_A Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.032	72-76	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03250C_A Ntermext	0.003	No mitochondrial presequence	51(MPP)	0.039	83-87	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03260W_A Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.000		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03270W_A Ntermext	0.004	No mitochondrial presequence	23(MPP)	0.043	4-8	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03280W_A Ntermext	0.646	Possessing mitochondrial presequence	14(MPP), 15(Icp55)	0.143	11-15	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03290W_A Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.139	46-50	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03300C_A Ntermext	0.860	Possessing mitochondrial presequence	34(MPP)	0.235	91-95	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03310W_A Ntermext	0.000	No mitochondrial presequence	5(MPP)	-0.400	37-41	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03320C_A Ntermext	0.178	No mitochondrial presequence	33(MPP)	0.121	31-35	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03330C_A Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.067	78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03340C_A Ntermext	0.032	No mitochondrial presequence	38(MPP)	0.079	75-79	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03350C_A Ntermext	0.015	No mitochondrial presequence	17(MPP)	0.059	80-84	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03360W_A Ntermext	0.006	No mitochondrial presequence	22(MPP)	-0.045		3-12-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
C1_03370W_A Ntermext	0.000	No mitochondrial presequence	86(MPP)	-0.128		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03380W_A Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.079		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03390W_A Ntermext	0.003	No mitochondrial presequence	16(MPP)	0.062		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03400W_A Ntermext	0.006	No mitochondrial presequence	93(MPP)	0.011	90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03410W_A Ntermext	0.009	No mitochondrial presequence	75(MPP)	0.160		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03430W_A Ntermext	0.756	Possessing mitochondrial presequence	7(MPP), 8(Icp55)	0.286	8-12,21-25	4-13-high	-	3-8	-	-	21-26	1-6	-	-	-	-	-	7-12	-	-	
C1_03440C_A Ntermext	0.025	No mitochondrial presequence	24(MPP)	0.083	16-20	2-12-high	18-23	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03450C_A Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.016	89-93	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03460C_A Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.000	77-81	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03470C_A Ntermext	0.019	No mitochondrial presequence	59(MPP)	0.085	3-7,36-40,61-65,92-96	3-14-low	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
C1_03480C_A Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.114		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03490W_A Ntermext	0.012	No mitochondrial presequence	49(MPP)	0.000	23-27	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03500W_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.000	19-23,36-40	11-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03510C_A Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.037	3-7	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03520W_A Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.087	35-39,47-51,87-91	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03530W_A Ntermext	0.003	No mitochondrial presequence	65(MPP)	-0.046	62-66	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03540C_A Ntermext	0.000	No mitochondrial presequence	15(MPP), 16(Icp55)	0.133	12-16	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03550C_A Ntermext	0.308	No mitochondrial presequence	31(MPP), 32(Icp55)	0.129	25-29	9-18-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
C1_03560C_A Ntermext	0.000	No mitochondrial presequence	69(MPP), 70(Icp55)	-0.043		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03580W_A Ntermext	0.000	No mitochondrial presequence	16(MPP), 17(Icp55)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C1_03600W_A Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.095		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
