Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YBL060W Ntermext	0.008	No mitochondrial presequence	14(MPP)	0.143		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL059C Ntermext	0.003	No mitochondrial presequence	10(MPP)	-0.100	29-33,43-47	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL059W Ntermext	0.395	Possessing mitochondrial presequence	12(MPP), 13(Icp55)	0.083	5-9,55-59,70-74,88-92	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	5-10	-	
YBL058W Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.108	7-11	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL057C Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.064		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL056W Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.029		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL055C Ntermext	0.319	No mitochondrial presequence	6(MPP), 7(Icp55)	0.333	24-28,75-79,79-83	16-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL054W Ntermext	0.000	No mitochondrial presequence	88(MPP)	0.023		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL053W Ntermext	0.006	No mitochondrial presequence	87(MPP)	0.011	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL052C Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.042		16-25-low	-	-	-	-	-	-	-	-	-	19-24	-	-	-	-	
YBL051C Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.200		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL050W Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.000	21-25,60-64,83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL049W Ntermext	0.063	No mitochondrial presequence	34(MPP)	0.029	73-77	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL048W Ntermext	0.039	No mitochondrial presequence	22(MPP)	0.091		10-19-low	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
YBL047C Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.050	75-79	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL046W Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.058	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL045C Ntermext	0.996	Possessing mitochondrial presequence	17(MPP), 18(Icp55)	0.235		8-18-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
YBL044W Ntermext	0.044	No mitochondrial presequence	27(MPP)	0.111		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL043W Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.109	29-33	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL042C Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.133	72-76	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL041W Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.071		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL040C Ntermext	0.137	No mitochondrial presequence	28(MPP)	0.071	45-49,63-67	5-14-high	-	-	-	-	-	19-24	-	-	-	18-23	-	-	-	-	
YBL039W Ntermext	0.017	No mitochondrial presequence	22(MPP)	0.091		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL039C Ntermext	0.049	No mitochondrial presequence	11(MPP)	0.182	86-90	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL039C Ntermext	0.083	No mitochondrial presequence	23(MPP), 24(Icp55)	0.130	20-24	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	20-25	-	
YBL038W Ntermext	0.620	Possessing mitochondrial presequence	56(MPP)	0.107	2-6	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL037W Ntermext	0.011	No mitochondrial presequence	42(MPP)	0.071	75-79	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL036C Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.024	57-61	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL035C Ntermext	0.000	No mitochondrial presequence	56(MPP)	0.018		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL034C Ntermext	0.003	No mitochondrial presequence	59(MPP)	-0.085	1-5,92-96	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL033C Ntermext	0.037	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250	26-30,90-94	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL032W Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.013	85-89	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL031W Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.046	10-14	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL030C Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.051	96-100	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL029C Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.080		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL029W Ntermext	0.004	No mitochondrial presequence	27(MPP)	0.074		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL028C Ntermext	0.370	No mitochondrial presequence	20(MPP)	0.300	22-26	19-28-low	-	-	-	-	-	1-6	-	-	-	-	-	21-26	-	-	
YBL027W Ntermext	0.787	Possessing mitochondrial presequence	10(MPP)	0.300	41-45,51-55	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL026W Ntermext	0.012	No mitochondrial presequence	83(MPP)	-0.036		21-30-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29	
YBL025W Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.129	70-74,83-87	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL024W Ntermext	0.034	No mitochondrial presequence	7(MPP)	0.571	39-43	7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL023C Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.062		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL022C Ntermext	1.000	Possessing mitochondrial presequence	37(MPP)	0.243	73-77,84-88	21-30-high	-	-	-	-	-	-	22-27	-	-	-	-	-	-	21-26,25-30	
YBL021C Ntermext	0.000	No mitochondrial presequence	50(MPP)	-0.080	47-51	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL020W Ntermext	0.008	No mitochondrial presequence	47(MPP), 48(Icp55)	0.064	32-36,44-48	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL019W Ntermext	0.010	No mitochondrial presequence	56(MPP), 57(Icp55)	0.036		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL018C Ntermext	0.012	No mitochondrial presequence	9(MPP)	0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL017C Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.103	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL016W Ntermext	0.013	No mitochondrial presequence	20(MPP)	0.300		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL015W Ntermext	0.170	No mitochondrial presequence	94(MPP)	0.053		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL014C Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.054	71-75	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL013W Ntermext	0.996	Possessing mitochondrial presequence	18(MPP)	0.278		19-30-low	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL012C Ntermext	0.010	No mitochondrial presequence	6(MPP)	0.000	3-7,6-10,32-36	3-12-high	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
YBL011W Ntermext	0.005	No mitochondrial presequence	68(MPP)	0.059	61-65	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL010C Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.172	55-59,78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL009W Ntermext	0.034	No mitochondrial presequence	49(MPP), 50(Icp55)	0.041	16-20	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	16-21	-	
YBL008W Ntermext	0.075	No mitochondrial presequence	45(MPP)	0.156	59-63,62-66	3-14-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
YBL008W Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.154	49-53	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL007C Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100	7-11	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL006C Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.032		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL006W Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.073	38-42	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL005W Ntermext	0.043	No mitochondrial presequence	17(MPP)	0.235		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL004W Ntermext	0.129	No mitochondrial presequence	48(MPP)	0.125	12-16	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL003C Ntermext	0.006	No mitochondrial presequence	40(MPP)	0.225	33-37,96-100	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL002W Ntermext	0.003	No mitochondrial presequence	53(MPP)	0.189	60-64,89-93,96-100	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBL001C Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.053	1-5	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR001C Ntermext	0.013	No mitochondrial presequence	62(MPP), 70(Oct1)	0.016		11-20-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
YBR002C Ntermext	0.065	No mitochondrial presequence	24(MPP)	0.042	64-68	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR003W Ntermext	0.788	Possessing mitochondrial presequence	33(MPP)	0.152	44-48	7-16-low	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
YBR004C Ntermext	0.102	No mitochondrial presequence	27(MPP), 35(Oct1)	0.074	50-54,55-59,92-96	10-19-high	-	-	-	-	-	-	-	11-16	-	10-15	-	-	-	-	
YBR005W Ntermext	0.000	No mitochondrial presequence	67(MPP)	0.045	22-26	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
YBR006W Ntermext	0.003	No mitochondrial presequence	85(MPP)	-0.024		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR007C Ntermext	0.010	No mitochondrial presequence	8(MPP)	0.125		7-16-high	8-13	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR008C Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.053		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR009C Ntermext	0.018	No mitochondrial presequence	19(MPP)	0.316	35-39	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR010W Ntermext	0.123	No mitochondrial presequence	58(MPP)	0.276	25-29,71-75	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
YBR011C Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.000		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR012C Ntermext	0.018	No mitochondrial presequence	27(MPP)	0.074		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR013C Ntermext	0.008	No mitochondrial presequence	19(MPP)	0.105	16-20	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR014C Ntermext	0.005	No mitochondrial presequence	29(MPP)	0.138	91-95	14-23-low	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
YBR015C Ntermext	0.082	No mitochondrial presequence	10(MPP)	0.200	10-14,47-51	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR016W Ntermext	0.117	No mitochondrial presequence	21(MPP)	0.190		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR017C Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR018C Ntermext	0.004	No mitochondrial presequence	37(MPP)	0.027	2-6	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR019C Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.073	76-80,88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR020W Ntermext	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	-0.040	34-38,81-85	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR021W Ntermext	0.003	No mitochondrial presequence	17(MPP)	0.059	73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR022W Ntermext	0.151	No mitochondrial presequence	43(MPP)	0.116	17-21,62-66	14-23-high	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
YBR023C Ntermext	0.007	No mitochondrial presequence	28(MPP)	-0.179		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR024W Ntermext	0.972	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.175		6-19-high	6-11	-	-	-	-	-	15-20	19-24	-	14-19	-	-	-	18-23	
YBR025C Ntermext	0.034	No mitochondrial presequence	43(MPP)	0.140	70-74	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR026C Ntermext	0.155	No mitochondrial presequence	8(MPP), 16(Oct1)	0.250	5-9,33-37	15-24-high	7-12	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR027C Ntermext	0.145	No mitochondrial presequence	62(MPP)	0.048	67-71	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR028C Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100	7-11	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR029C Ntermext	0.007	No mitochondrial presequence	74(MPP)	-0.014		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR030W Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.000	9-13,12-16	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR031W Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.031		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR032W Ntermext	0.054	No mitochondrial presequence	12(MPP)	0.083	10-14	21-30-low	-	-	-	-	-	-	-	-	8-13	-	7-12	-	-	-	
YBR033W Ntermext	0.012	No mitochondrial presequence	22(MPP)	0.091	52-56	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR034C Ntermext	0.011	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.020	87-91	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR035C Ntermext	0.000	No mitochondrial presequence	72(MPP)	-0.069	41-45	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR036C Ntermext	0.000	No mitochondrial presequence	74(MPP)	0.014	71-75	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR037C Ntermext	0.019	No mitochondrial presequence	13(MPP)	0.077	28-32,66-70	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR038W Ntermext	0.021	No mitochondrial presequence	28(MPP)	0.071	32-36	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR039W Ntermext	0.996	Possessing mitochondrial presequence	32(MPP), 33(Icp55)	0.125	2-6	2-11-high	4-9	-	-	-	-	-	-	15-20	-	14-19	-	1-6	2-7	-	
YBR040W Ntermext	0.073	No mitochondrial presequence	14(MPP)	0.143	14-18	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR041W Ntermext	0.042	No mitochondrial presequence	26(MPP)	0.115	16-20,23-27,26-30	16-27-high	-	-	-	-	23-28	-	-	-	-	-	-	15-20	-	-	
YBR042C Ntermext	0.086	No mitochondrial presequence	68(MPP)	0.132	7-11,20-24,76-80	14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR043C Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.059		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR044C Ntermext	0.680	Possessing mitochondrial presequence	45(MPP)	0.156	61-65	19-28-high	-	-	-	-	-	-	18-23	-	-	-	-	-	-	17-22	
YBR045C Ntermext	0.008	No mitochondrial presequence	27(MPP)	0.185		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR046C Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.043		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR047W Ntermext	0.790	Possessing mitochondrial presequence	14(MPP), 22(Oct1)	0.214		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR048W Ntermext	0.283	No mitochondrial presequence	34(MPP)	0.176	86-90,90-94	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR049C Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.080	25-29	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR050C Ntermext	0.021	No mitochondrial presequence	64(MPP)	0.047		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR051W Ntermext	0.016	No mitochondrial presequence	94(MPP)	0.032	8-12,38-42,67-71,72-76	19-28-high	-	-	-	-	-	-	19-24	-	-	18-23	-	-	-	-	
YBR052C Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.068	2-6,56-60	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR053C Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR054W Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.143		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR055C Ntermext	0.004	No mitochondrial presequence	26(MPP)	-0.038		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR056W Ntermext	0.783	Possessing mitochondrial presequence	9(MPP)	0.111	11-15,32-36	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR056W Ntermext	0.033	No mitochondrial presequence	16(MPP)	0.312		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR056C Ntermext	0.064	No mitochondrial presequence	53(MPP)	0.189		3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR057C Ntermext	0.014	No mitochondrial presequence	10(MPP)	0.100		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR058C Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.038		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR058C Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.200	35-39,58-62,74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR059C Ntermext	0.043	No mitochondrial presequence	12(MPP)	0.083	53-57,79-83	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR060C Ntermext	0.051	No mitochondrial presequence	60(MPP), 68(Oct1)	0.017		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR061C Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.217	26-30,44-48	13-22-low	-	-	-	-	-	-	-	-	11-16	-	-	-	-	-	
YBR062C Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.048	70-74	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR063C Ntermext	0.013	No mitochondrial presequence	57(MPP), 65(Oct1)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR064W Ntermext	0.036	No mitochondrial presequence	8(MPP)	0.250	37-41	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR065C Ntermext	0.000	No mitochondrial presequence	74(MPP)	0.014	71-75	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR066C Ntermext	0.000	No mitochondrial presequence	55(MPP)	0.018	77-81	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR067C Ntermext	0.000	No mitochondrial presequence	15(MPP), 16(Icp55)	0.067	3-7	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR068C Ntermext	0.121	No mitochondrial presequence	48(MPP), 49(Icp55)	0.021	75-79	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR069C Ntermext	0.000	No mitochondrial presequence	53(MPP)	-0.038		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR070C Ntermext	0.175	No mitochondrial presequence	24(MPP)	0.125	21-25,73-77	20-29-low	-	-	-	-	-	-	3-8	-	-	-	-	-	-	-	
YBR071W Ntermext	0.098	No mitochondrial presequence	76(MPP)	0.158	9-13	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR072W Ntermext	0.006	No mitochondrial presequence	40(MPP), 41(Icp55)	-0.025	23-27	11-20-low	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
YBR072C Ntermext	0.035	No mitochondrial presequence	27(MPP)	0.111	11-15,20-24,56-60	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR073W Ntermext	0.004	No mitochondrial presequence	95(MPP)	0.126		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR074W Ntermext	0.547	Possessing mitochondrial presequence	9(MPP)	0.333	87-91	3-12-high	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10	
YBR076W Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.088	41-45,89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR076C Ntermext	0.038	No mitochondrial presequence	47(MPP)	0.043	44-48,77-81,81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR077C Ntermext	0.000	No mitochondrial presequence	47(MPP), 48(Icp55)	0.021		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR078W Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR079C Ntermext	0.006	No mitochondrial presequence	15(MPP)	0.133	52-56,75-79,93-97	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR080C Ntermext	0.009	No mitochondrial presequence	36(MPP)	0.083	15-19	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR081C Ntermext	0.016	No mitochondrial presequence	14(MPP)	0.143		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR082C Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.286		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR083W Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.067		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR084W Ntermext	0.996	Possessing mitochondrial presequence	24(MPP)	0.208		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR084C Ntermext	0.860	Possessing mitochondrial presequence	18(MPP)	0.333	49-53,59-63	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR085W Ntermext	0.031	No mitochondrial presequence	66(MPP)	0.030	83-87	17-27-high	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
YBR085C Ntermext	0.011	No mitochondrial presequence	6(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR086C Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.029	88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR087W Ntermext	0.012	No mitochondrial presequence	53(MPP)	0.057	36-40	20-29-high	-	-	-	-	-	-	-	25-30	-	-	-	-	-	24-29	
YBR088C Ntermext	0.006	No mitochondrial presequence	15(MPP)	0.000	12-16,75-79	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR089W Ntermext	0.000	No mitochondrial presequence	91(MPP)	-0.033		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR089C Ntermext	0.005	No mitochondrial presequence	38(MPP), 39(Icp55)	0.263	65-69	2-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR090C Ntermext	0.005	No mitochondrial presequence	42(MPP)	0.143	68-72	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR091C Ntermext	0.189	No mitochondrial presequence	19(MPP)	0.263	50-54,72-76	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR092C Ntermext	0.003	No mitochondrial presequence	75(MPP)	-0.040		1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YBR093C Ntermext	0.065	No mitochondrial presequence	8(MPP)	0.000	31-35	10-19-low	-	-	-	-	-	-	10-15	-	-	-	-	-	-	-	
YBR094W Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR095C Ntermext	0.189	No mitochondrial presequence	29(MPP)	0.172		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR096W Ntermext	0.123	No mitochondrial presequence	31(MPP)	0.097	7-11,28-32	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR097W Ntermext	0.260	No mitochondrial presequence	15(MPP)	0.400	71-75	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR098W Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.156		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR099C Ntermext	0.024	No mitochondrial presequence	44(MPP)	0.068	1-5	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR101C Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.000	3-7	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR102C Ntermext	0.122	No mitochondrial presequence	79(MPP), 80(Icp55)	0.203		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR103W Ntermext	0.003	No mitochondrial presequence	15(MPP)	-0.067	12-16	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YBR103C Ntermext	0.053	No mitochondrial presequence	23(MPP), 24(Icp55)	0.174		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
