# Mitofates predictions for S. pombe 972h-
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPAC23C11.14 Protein	0.006	No mitochondrial presequence	59(MPP)	-0.051	56-60	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C11.15 Protein	0.000	No mitochondrial presequence	54(MPP)	-0.019	63-67	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C11.16 Protein	0.026	No mitochondrial presequence	24(MPP)	0.250	21-25,52-56,67-71	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C11.17 Protein	0.655	Possessing mitochondrial presequence	47(MPP), 48(Icp55)	0.170		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.01c Protein	0.837	Possessing mitochondrial presequence	28(MPP)	0.179		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.02c Protein	0.000	No mitochondrial presequence	8(MPP)	0.375	89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.03c Protein	0.593	Possessing mitochondrial presequence	42(MPP), 43(Icp55)	0.167	86-90	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC212.01c Protein	0.000	No mitochondrial presequence	49(MPP)	-0.061		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.06c Protein	0.020	No mitochondrial presequence	20(MPP)	0.000	48-52	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.04c Protein	0.000	No mitochondrial presequence	21(MPP)	0.048		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.05 Protein	0.025	No mitochondrial presequence	43(MPP)	0.070	41-45,63-67,70-74	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.06c Protein	0.005	No mitochondrial presequence	78(MPP), 79(Icp55)	0.013	30-34	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.07c Protein	0.005	No mitochondrial presequence	37(MPP)	0.135	89-93	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.01 Protein	0.641	Possessing mitochondrial presequence	59(MPP), 60(Icp55)	0.119	2-6,22-26	19-28-high	-	-	-	23-28	-	-	-	-	-	-	-	1-6	-	-	
SPAC1783.02c Protein	0.000	No mitochondrial presequence	7(MPP)	0.143	78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.03 Protein	0.005	No mitochondrial presequence	31(MPP)	0.065		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.04c Protein	0.000	No mitochondrial presequence	28(MPP)	0.107	57-61	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.05 Protein	0.000	No mitochondrial presequence	5(MPP)	-0.400		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.06c Protein	0.000	No mitochondrial presequence	51(MPP)	-0.098	76-80	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.07c Protein	0.000	No mitochondrial presequence	45(MPP)	0.044	89-93	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.08c Protein	0.011	No mitochondrial presequence	32(MPP)	0.094	3-7	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1327.01c Protein	0.000	No mitochondrial presequence	6(MPP)	0.167		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.01c Protein	0.326	No mitochondrial presequence	39(MPP)	0.128		9-18-high	-	-	-	-	-	-	11-16	-	-	-	-	-	-	10-15	
SPAC18G6.02c Protein	0.000	No mitochondrial presequence	32(MPP)	-0.250	41-45,63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.07c Protein	0.011	No mitochondrial presequence	28(MPP)	0.071		12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.03 Protein	0.011	No mitochondrial presequence	51(MPP)	-0.039		5-14-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
SPAC18G6.04c Protein	0.989	Possessing mitochondrial presequence	19(MPP), 20(Icp55)	0.211	41-45	4-15-high	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
SPAC18G6.05c Protein	0.000	No mitochondrial presequence	17(MPP)	-0.118	42-46,83-87	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.06 Protein	0.000	No mitochondrial presequence	12(MPP)	0.250		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.07c Protein	0.094	No mitochondrial presequence	28(MPP)	0.214		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.09c Protein	0.008	No mitochondrial presequence	82(MPP)	0.122		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.10 Protein	0.000	No mitochondrial presequence	13(MPP)	-0.231	19-23,39-43,81-85	18-27-high	-	12-17	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.11c Protein	0.036	No mitochondrial presequence	32(MPP)	0.031	13-17,53-57,58-62	10-19-high	-	-	-	-	-	-	-	-	-	-	-	12-17	13-18	-	
SPAC24B11.08c Protein	0.198	No mitochondrial presequence	10(MPP)	0.300	49-53	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.12c Protein	0.006	No mitochondrial presequence	64(MPP), 65(Icp55)	0.016		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.13 Protein	0.000	No mitochondrial presequence	92(MPP), 93(Icp55)	-0.022	33-37	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.14c Protein	0.025	No mitochondrial presequence	11(MPP)	0.273	4-8,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
SPAC18G6.15 Protein	0.000	No mitochondrial presequence	86(MPP)	0.000	74-78	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.01 Protein	0.033	No mitochondrial presequence	67(MPP)	0.060	30-34,54-58,64-68	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.02c Protein	0.000	No mitochondrial presequence	31(MPP)	-0.032	66-70,91-95	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.03c Protein	0.000	No mitochondrial presequence	26(MPP)	-0.154	14-18,32-36,70-74,73-77	8-17-low	-	-	-	-	-	-	9-14	-	-	-	-	-	-	-	
SPAC13D6.04c Protein	0.000	No mitochondrial presequence	63(MPP)	-0.032	31-35	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.05 Protein	0.010	No mitochondrial presequence	91(MPP)	-0.022		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.02 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.121		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.04c Protein	0.000	No mitochondrial presequence	7(MPP)	-0.429		7-16-low	-	-	-	-	-	-	-	22-27	-	-	-	-	-	-	
SPAC4G9.03 Protein	0.010	No mitochondrial presequence	40(MPP)	0.100	29-33,52-56	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.05 Protein	0.000	No mitochondrial presequence	8(MPP)	-0.125	27-31,65-69,84-88	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.06c Protein	0.000	No mitochondrial presequence	78(MPP)	-0.295	85-89	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.07 Protein	0.000	No mitochondrial presequence	37(MPP)	-0.081		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.08c Protein	0.000	No mitochondrial presequence	40(MPP)	0.125	79-83	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.09c Protein	0.996	Possessing mitochondrial presequence	39(MPP)	0.154	65-69,81-85,90-94	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.10 Protein	0.991	Possessing mitochondrial presequence	9(MPP)	0.333	21-25	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.11c Protein	0.012	No mitochondrial presequence	33(MPP), 41(Oct1)	0.091	22-26,46-50	2-11-low	-	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	
SPAC4G9.12 Protein	0.000	No mitochondrial presequence	69(MPP)	-0.014	30-34	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.13c Protein	0.000	No mitochondrial presequence	33(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.14 Protein	0.019	No mitochondrial presequence	25(MPP)	0.080		21-30-low	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
SPAC4G9.15 Protein	0.000	No mitochondrial presequence	90(MPP)	0.056		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.16c Protein	0.000	No mitochondrial presequence	70(MPP)	0.114		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.09 Protein	0.382	No mitochondrial presequence	9(MPP)	0.333	6-10,89-93	2-11-high	-	17-22	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.17c Protein	0.906	Possessing mitochondrial presequence	22(MPP), 30(Oct1)	0.182	5-9,19-23,92-96	1-10-high	-	-	-	-	19-24	-	-	1-6	-	-	-	-	5-10	-	
SPAC4G9.19 Protein	0.975	Possessing mitochondrial presequence	18(MPP)	0.278	1-5,16-20,86-90	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.20c Protein	0.000	No mitochondrial presequence	41(MPP)	-0.024	95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.22 Protein	0.005	No mitochondrial presequence	45(MPP)	-0.044	75-79	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.01c Protein	0.033	No mitochondrial presequence	24(MPP)	0.042	50-54	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.02c Protein	0.004	No mitochondrial presequence	48(MPP)	-0.021	68-72	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.03 Protein	0.010	No mitochondrial presequence	44(MPP)	0.045	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.10c Protein	0.000	No mitochondrial presequence	26(MPP)	0.192		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.04c Protein	0.000	No mitochondrial presequence	33(MPP)	0.061	83-87,88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.05 Protein	0.005	No mitochondrial presequence	41(MPP)	0.024	32-36,68-72	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.06 Protein	0.000	No mitochondrial presequence	43(MPP)	0.000	37-41	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.07 Protein	0.008	No mitochondrial presequence	9(MPP)	0.556	62-66	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.08c Protein	0.003	No mitochondrial presequence	34(MPP)	-0.088	46-50	15-24-high	-	-	-	-	-	19-24	-	-	-	18-23	-	-	-	-	
SPAC13G7.09c Protein	0.000	No mitochondrial presequence	55(MPP)	0.073	14-18	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.10 Protein	0.000	No mitochondrial presequence	36(MPP)	-0.056	78-82	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.11 Protein	0.103	No mitochondrial presequence	32(MPP)	0.125	29-33,32-36,37-41,77-81	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.12c Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026	44-48,87-91,91-95	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.11c Protein	0.000	No mitochondrial presequence	33(MPP)	-0.030		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.13c Protein	0.000	No mitochondrial presequence	75(MPP)	-0.027		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.02c Protein	0.480	Possessing mitochondrial presequence	19(MPP)	0.316		5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.03c Protein	0.007	No mitochondrial presequence	21(MPP)	0.048		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.04 Protein	1.000	Possessing mitochondrial presequence	22(MPP)	0.182	7-11	21-30-high	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.06c Protein	0.069	No mitochondrial presequence	37(MPP)	0.189		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.05 Protein	0.144	No mitochondrial presequence	30(MPP)	0.200	17-21,64-68	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.12c Protein	0.015	No mitochondrial presequence	13(MPP)	0.077	24-28,81-85	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.07 Protein	0.025	No mitochondrial presequence	12(MPP)	0.167	22-26,54-58	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.08 Protein	0.000	No mitochondrial presequence	39(MPP)	-0.154	6-10	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.09 Protein	0.003	No mitochondrial presequence	48(MPP)	-0.104	49-53	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.01c Protein	0.021	No mitochondrial presequence	19(MPP)	0.158	87-91	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.02 Protein	0.000	No mitochondrial presequence	87(MPP)	-0.069		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.03c Protein	0.000	No mitochondrial presequence	71(MPP)	0.042	29-33,39-43,50-54,82-86	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.15 Protein	0.015	No mitochondrial presequence	11(MPP)	0.364	8-12	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.04c Protein	0.000	No mitochondrial presequence	45(MPP)	-0.089		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.05 Protein	0.023	No mitochondrial presequence	28(MPP)	0.000	34-38	14-25-low	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29	
SPAC17G8.06c Protein	0.996	Possessing mitochondrial presequence	18(MPP)	0.222	3-7	2-11-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
SPAC17G8.07 Protein	0.000	No mitochondrial presequence	15(MPP)	0.200	53-57,57-61,93-97	17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.08c Protein	0.012	No mitochondrial presequence	49(MPP)	0.041	19-23	21-30-low	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-	
SPAC17G8.09 Protein	0.000	No mitochondrial presequence	67(MPP)	0.015	45-49	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.10c Protein	0.000	No mitochondrial presequence	31(MPP)	-0.129	47-51	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.11c Protein	0.005	No mitochondrial presequence	11(MPP), 12(Icp55)	0.091	1-5,57-61	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.14 Protein	0.382	No mitochondrial presequence	15(MPP)	0.133	12-16,66-70,72-76,87-91	17-26-low	-	7-12	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.12 Protein	0.000	No mitochondrial presequence	26(MPP)	0.000	62-66	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.13c Protein	0.038	No mitochondrial presequence	59(MPP)	0.068		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.14c Protein	0.000	No mitochondrial presequence	41(MPP)	0.024		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.02 Protein	0.006	No mitochondrial presequence	32(MPP)	0.062		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.03c Protein	0.000	No mitochondrial presequence	22(MPP)	0.000	6-10,61-65,94-98	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.13 Protein	0.000	No mitochondrial presequence	60(MPP), 61(Icp55)	0.000	50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.04 Protein	0.000	No mitochondrial presequence	42(MPP)	-0.071	8-12	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.05c Protein	0.003	No mitochondrial presequence	25(MPP)	-0.080		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.06c Protein	0.243	No mitochondrial presequence	22(MPP)	0.227	19-23	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.13 Protein	0.004	No mitochondrial presequence	34(MPP)	0.059		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.07 Protein	0.315	No mitochondrial presequence	7(MPP)	0.429	28-32,50-54	4-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.08 Protein	0.008	No mitochondrial presequence	39(MPP)	0.000	53-57,79-83	11-20-high	-	-	-	-	-	-	5-10	-	-	-	-	-	-	-	
SPAC22H10.09 Protein	0.975	Possessing mitochondrial presequence	46(MPP), 47(Icp55)	0.130	91-95,94-98	5-14-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
SPAC22H10.10 Protein	0.016	No mitochondrial presequence	10(MPP)	0.100		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.11c Protein	0.000	No mitochondrial presequence	49(MPP)	-0.102		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC806.02c Protein	0.000	No mitochondrial presequence	39(MPP)	0.077	4-8,54-58	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.12c Protein	0.000	No mitochondrial presequence	36(MPP)	-0.111	76-80,95-99	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC15F9.01c Protein	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.000		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC15F9.02 Protein	0.000	No mitochondrial presequence	29(MPP)	-0.103	63-67	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC15F9.03c Protein	0.000	No mitochondrial presequence	61(MPP)	-0.033	50-54	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1B9.02c Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1B9.03c Protein	0.044	No mitochondrial presequence	41(MPP), 42(Icp55)	0.171	49-53,81-85	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.02c Protein	0.000	No mitochondrial presequence	75(MPP)	-0.053		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.03c Protein	0.053	No mitochondrial presequence	49(MPP)	0.184		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.04c Protein	0.018	No mitochondrial presequence	8(MPP)	0.250	75-79	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.18 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.059		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.05c Protein	0.003	No mitochondrial presequence	10(MPP)	0.500		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.06c Protein	0.937	Possessing mitochondrial presequence	14(MPP)	0.143	72-76,83-87	10-19-high	-	-	-	-	-	-	-	-	9-14	-	-	-	-	-	
SPAC6B12.07c Protein	0.012	No mitochondrial presequence	36(MPP)	0.111	7-11,29-33,33-37,50-54,79-83	3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.08 Protein	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	-0.065	29-33	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC806.03c Protein	0.142	No mitochondrial presequence	23(MPP)	0.348	20-24,26-30,64-68	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.19 Protein	0.008	No mitochondrial presequence	74(MPP)	-0.068		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.09 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.075	87-91	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.10c Protein	0.000	No mitochondrial presequence	41(MPP)	-0.171	39-43,76-80	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.11 Protein	0.023	No mitochondrial presequence	56(MPP)	0.054		13-22-high	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
SPAC6B12.12 Protein	0.069	No mitochondrial presequence	28(MPP)	0.071	82-86	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.14c Protein	0.000	No mitochondrial presequence	60(MPP)	-0.017	79-83	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.13 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.130		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.15 Protein	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.017		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.16 Protein	0.000	No mitochondrial presequence	8(MPP)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.04c Protein	0.000	No mitochondrial presequence	58(MPP)	-0.121		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.01 Protein	0.010	No mitochondrial presequence	73(MPP)	-0.055		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.02c Protein	0.000	No mitochondrial presequence	42(MPP)	0.024	66-70,73-77	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.03c Protein	0.000	No mitochondrial presequence	24(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC806.11 Protein	0.027	No mitochondrial presequence	61(MPP)	0.016	19-23,41-45	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.15 Protein	0.000	No mitochondrial presequence	91(MPP)	-0.011	79-83	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.14 Protein	0.124	No mitochondrial presequence	39(MPP), 40(Icp55)	0.077		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.13 Protein	0.000	No mitochondrial presequence	21(MPP)	0.095	40-44,43-47,82-86	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.12 Protein	0.000	No mitochondrial presequence	51(MPP)	-0.098	31-35	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.11c Protein	0.024	No mitochondrial presequence	10(MPP)	0.200	17-21	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.10 Protein	0.000	No mitochondrial presequence	20(MPP)	-0.100		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.09 Protein	0.000	No mitochondrial presequence	60(MPP)	0.050	51-55,54-58	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.08 Protein	0.004	No mitochondrial presequence	51(MPP)	0.059	72-76	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.16 Protein	0.000	No mitochondrial presequence	59(MPP)	0.017	60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.07c Protein	0.048	No mitochondrial presequence	34(MPP)	0.265	2-6,32-36	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.06 Protein	0.010	No mitochondrial presequence	21(MPP)	0.000	27-31,35-39,39-43,45-49,57-61,92-96	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.05c Protein	0.054	No mitochondrial presequence	42(MPP)	-0.095	1-5,50-54	9-18-high	3-8	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
SPAC19A8.04 Protein	0.008	No mitochondrial presequence	15(MPP)	-0.067	16-20,93-97	9-18-high	-	-	-	-	-	-	12-17	-	-	-	-	-	-	-	
SPAC19A8.03 Protein	0.000	No mitochondrial presequence	78(MPP)	0.051		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.02 Protein	0.000	No mitochondrial presequence	31(MPP)	0.000	54-58	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.01c Protein	0.000	No mitochondrial presequence	87(MPP)	0.092		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.02c Protein	0.000	No mitochondrial presequence	39(MPP)	0.051	19-23,42-46,85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
SPAC23H3.03c Protein	0.000	No mitochondrial presequence	19(MPP), 20(Icp55)	-0.211		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.04 Protein	0.038	No mitochondrial presequence	65(MPP)	0.031		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.05c Protein	0.000	No mitochondrial presequence	32(MPP)	-0.062	58-62,77-81	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.06 Protein	0.000	No mitochondrial presequence	41(MPP)	-0.049	38-42,74-78,85-89,88-92	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.07c Protein	0.437	Possessing mitochondrial presequence	19(MPP)	0.263	17-21,77-81	9-18-high	-	-	-	1-6	-	-	-	-	15-20	-	-	-	-	-	
