Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPAC23C11.14 Ntermext	0.038	No mitochondrial presequence	10(MPP)	0.200	2-6,68-72	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C11.15 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.019	63-67	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C11.16 Ntermext	0.157	No mitochondrial presequence	34(MPP)	0.147	58-62,89-93	10-22-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
SPAC23C11.17 Ntermext	0.649	Possessing mitochondrial presequence	48(MPP), 49(Icp55)	0.167		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.01c Ntermext	0.743	Possessing mitochondrial presequence	31(MPP)	0.194		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.02c Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.375	89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.03c Ntermext	0.466	Possessing mitochondrial presequence	43(MPP), 44(Icp55)	0.163	87-91	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC212.01c Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	14-19	
SPAC24B11.06c Ntermext	0.072	No mitochondrial presequence	17(MPP)	0.059	8-12,58-62	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.04c Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.048		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.05 Ntermext	0.104	No mitochondrial presequence	10(MPP)	0.200	7-11,81-85	9-19-high	-	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	
SPAC13F5.06c Ntermext	0.005	No mitochondrial presequence	78(MPP), 79(Icp55)	0.013	30-34	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13F5.07c Ntermext	0.030	No mitochondrial presequence	48(MPP)	0.125		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.01 Ntermext	0.641	Possessing mitochondrial presequence	59(MPP), 60(Icp55)	0.119	2-6,22-26	19-28-high	-	-	-	23-28	-	-	-	-	-	-	-	1-6	-	-	
SPAC1783.02c Ntermext	0.014	No mitochondrial presequence	31(MPP)	0.000	10-14	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.03 Ntermext	0.275	No mitochondrial presequence	23(MPP), 24(Icp55)	0.174		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.04c Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.107	57-61	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.05 Ntermext	0.000	No mitochondrial presequence	5(MPP)	-0.400		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.06c Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.102	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.07c Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.042	92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1783.08c Ntermext	0.011	No mitochondrial presequence	32(MPP)	0.094	3-7	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1327.01c Ntermext	0.014	No mitochondrial presequence	10(MPP)	0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.01c Ntermext	0.028	No mitochondrial presequence	28(MPP), 29(Icp55)	0.071		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.02c Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.250	41-45,63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.07c Ntermext	0.011	No mitochondrial presequence	28(MPP)	0.071		12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.03 Ntermext	0.003	No mitochondrial presequence	62(MPP)	-0.065		16-25-low	-	-	-	-	-	-	21-26	-	-	20-25	-	-	-	-	
SPAC18G6.04c Ntermext	0.989	Possessing mitochondrial presequence	19(MPP), 20(Icp55)	0.211	41-45	4-15-high	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
SPAC18G6.05c Ntermext	0.000	No mitochondrial presequence	20(MPP)	-0.100	45-49,86-90	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.06 Ntermext	0.015	No mitochondrial presequence	25(MPP)	0.160		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.07c Ntermext	0.021	No mitochondrial presequence	68(MPP)	0.147		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.09c Ntermext	0.008	No mitochondrial presequence	82(MPP)	0.122		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.10 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.227	28-32,48-52,90-94	10-19-low	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.11c Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.016	44-48,84-88,89-93	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.08c Ntermext	0.198	No mitochondrial presequence	10(MPP)	0.300	49-53	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.12c Ntermext	0.009	No mitochondrial presequence	71(MPP), 72(Icp55)	0.014		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.13 Ntermext	0.000	No mitochondrial presequence	92(MPP), 93(Icp55)	-0.022	33-37	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC18G6.14c Ntermext	0.369	No mitochondrial presequence	24(MPP)	0.167	17-21,81-85	14-23-high	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
SPAC18G6.15 Ntermext	0.165	No mitochondrial presequence	26(MPP)	0.154	8-12	1-12-high	-	-	-	-	-	-	-	-	-	-	21-26	-	-	-	
SPAC13D6.01 Ntermext	0.033	No mitochondrial presequence	67(MPP)	0.060	30-34,54-58,64-68	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.02c Ntermext	0.014	No mitochondrial presequence	42(MPP)	0.024	77-81	7-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.03c Ntermext	0.005	No mitochondrial presequence	42(MPP)	-0.024	30-34,48-52,86-90,89-93	20-29-low	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
SPAC13D6.04c Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.015	33-37	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13D6.05 Ntermext	0.012	No mitochondrial presequence	23(MPP)	0.043		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.02 Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.110		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.04c Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.250		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.03 Ntermext	0.010	No mitochondrial presequence	40(MPP)	0.100	29-33,52-56	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.05 Ntermext	0.000	No mitochondrial presequence	8(MPP)	-0.125	27-31,65-69,84-88	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.06c Ntermext	0.000	No mitochondrial presequence	89(MPP)	-0.258	96-100	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.07 Ntermext	0.000	No mitochondrial presequence	37(MPP)	-0.081		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.08c Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.000	82-86	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.09c Ntermext	0.969	Possessing mitochondrial presequence	41(MPP)	0.146	67-71,83-87,92-96	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.10 Ntermext	0.003	No mitochondrial presequence	44(MPP)	0.114	56-60	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.11c Ntermext	0.012	No mitochondrial presequence	33(MPP), 41(Oct1)	0.091	22-26,46-50	2-11-low	-	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	
SPAC4G9.12 Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.024	44-48	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.13c Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.167		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.14 Ntermext	0.004	No mitochondrial presequence	46(MPP)	0.043		4-13-low	-	-	-	-	-	-	24-29	-	-	23-28	-	-	-	-	
SPAC4G9.15 Ntermext	0.000	No mitochondrial presequence	90(MPP)	0.056		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.16c Ntermext	0.003	No mitochondrial presequence	9(MPP)	0.111		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.09 Ntermext	0.080	No mitochondrial presequence	36(MPP)	0.056	33-37	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.17c Ntermext	0.455	Possessing mitochondrial presequence	38(MPP), 46(Oct1)	0.079	21-25,35-39	17-26-high	-	-	-	-	-	-	-	17-22	-	-	-	-	21-26	16-21	
SPAC4G9.19 Ntermext	0.943	Possessing mitochondrial presequence	28(MPP)	0.143	11-15,26-30,96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.20c Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.024	95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC4G9.22 Ntermext	0.005	No mitochondrial presequence	45(MPP)	-0.044	75-79	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.01c Ntermext	0.033	No mitochondrial presequence	24(MPP)	0.042	50-54	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.02c Ntermext	0.008	No mitochondrial presequence	51(MPP)	-0.020	71-75	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.03 Ntermext	0.010	No mitochondrial presequence	44(MPP)	0.045	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.10c Ntermext	0.003	No mitochondrial presequence	30(MPP)	0.167		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.04c Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.056	86-90,91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.05 Ntermext	0.005	No mitochondrial presequence	41(MPP)	0.024	32-36,68-72	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.06 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.000	41-45	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.07 Ntermext	0.008	No mitochondrial presequence	9(MPP)	0.556	62-66	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.08c Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.022	8-12,57-61	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.09c Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.068	18-22	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.10 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.053	80-84	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.11 Ntermext	0.103	No mitochondrial presequence	32(MPP)	0.125	29-33,32-36,37-41,77-81	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.12c Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.022	5-9,52-56,95-99	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.11c Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.029		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC13G7.13c Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.027		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.02c Ntermext	0.388	Possessing mitochondrial presequence	22(MPP)	0.273		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.03c Ntermext	0.007	No mitochondrial presequence	21(MPP)	0.048		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.04 Ntermext	0.151	No mitochondrial presequence	44(MPP)	0.114	29-33	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.06c Ntermext	0.009	No mitochondrial presequence	42(MPP)	0.167		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.05 Ntermext	0.013	No mitochondrial presequence	27(MPP)	0.111	24-28,71-75	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.12c Ntermext	0.015	No mitochondrial presequence	13(MPP)	0.077	24-28,81-85	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.07 Ntermext	0.070	No mitochondrial presequence	9(MPP)	0.111	26-30,58-62	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.08 Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.154	6-10	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6C3.09 Ntermext	0.010	No mitochondrial presequence	51(MPP)	-0.078	52-56	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.01c Ntermext	0.048	No mitochondrial presequence	20(MPP)	0.150	88-92	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.02 Ntermext	0.178	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250		16-25-high	-	-	-	-	-	-	18-23	-	-	-	-	-	-	-	
SPAC17G8.03c Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.000	38-42,48-52,59-63,91-95	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.15 Ntermext	0.222	No mitochondrial presequence	22(MPP)	0.273	6-10,19-23	19-28-high	-	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	
SPAC17G8.04c Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.089		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.05 Ntermext	0.023	No mitochondrial presequence	28(MPP)	0.000	34-38	14-25-low	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29	
SPAC17G8.06c Ntermext	0.996	Possessing mitochondrial presequence	18(MPP)	0.222	3-7	2-11-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
SPAC17G8.07 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.200	53-57,57-61,93-97	17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.08c Ntermext	0.032	No mitochondrial presequence	62(MPP)	0.032	32-36	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.09 Ntermext	0.000	No mitochondrial presequence	67(MPP)	0.015	45-49	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.10c Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.129	47-51	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.11c Ntermext	0.012	No mitochondrial presequence	27(MPP)	-0.037	27-31,35-39,91-95	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.14 Ntermext	0.271	No mitochondrial presequence	18(MPP)	0.111	15-19,69-73,75-79,90-94	20-29-low	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.12 Ntermext	0.007	No mitochondrial presequence	6(MPP)	0.333	4-8,68-72	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.13c Ntermext	0.003	No mitochondrial presequence	68(MPP)	0.059		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC17G8.14c Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.143	4-8	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.02 Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.058		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.03c Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.000	6-10,61-65,94-98	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC24B11.13 Ntermext	0.008	No mitochondrial presequence	64(MPP), 65(Icp55)	0.000	54-58	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.04 Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.071	8-12	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.05c Ntermext	0.003	No mitochondrial presequence	25(MPP)	-0.080		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.06c Ntermext	0.189	No mitochondrial presequence	26(MPP)	0.154	23-27	1-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.13 Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.078		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.07 Ntermext	0.337	No mitochondrial presequence	11(MPP)	0.273	32-36,54-58	8-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.08 Ntermext	0.008	No mitochondrial presequence	13(MPP)	-0.154	58-62,84-88	3-15-low	-	-	-	-	-	-	10-15	-	-	-	-	-	-	-	
SPAC22H10.09 Ntermext	0.975	Possessing mitochondrial presequence	46(MPP), 47(Icp55)	0.130	91-95,94-98	5-14-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
SPAC22H10.10 Ntermext	0.012	No mitochondrial presequence	11(MPP)	0.091		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.11c Ntermext	0.000	No mitochondrial presequence	49(MPP)	-0.102		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC806.02c Ntermext	0.025	No mitochondrial presequence	18(MPP), 19(Icp55)	0.167	34-38,84-88	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H10.12c Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.125	80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC15F9.01c Ntermext	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.000		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC15F9.02 Ntermext	0.014	No mitochondrial presequence	45(MPP)	-0.044	9-13,79-83	9-20-low	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC15F9.03c Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.032	51-55	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1B9.02c Ntermext	0.012	No mitochondrial presequence	16(MPP)	0.125		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1B9.03c Ntermext	0.062	No mitochondrial presequence	50(MPP), 51(Icp55)	0.160	58-62,90-94	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.02c Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.03c Ntermext	0.053	No mitochondrial presequence	49(MPP)	0.184		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.04c Ntermext	0.316	No mitochondrial presequence	22(MPP)	0.182	6-10,92-96	14-23-high	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
SPAC6B12.18 Ntermext	0.030	No mitochondrial presequence	24(MPP)	0.042		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.05c Ntermext	0.015	No mitochondrial presequence	9(MPP)	0.333		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.06c Ntermext	0.911	Possessing mitochondrial presequence	24(MPP)	0.167	82-86,93-97	20-29-high	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
SPAC6B12.07c Ntermext	0.005	No mitochondrial presequence	43(MPP)	0.116	14-18,36-40,40-44,57-61,86-90	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.08 Ntermext	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	-0.065	29-33	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC806.03c Ntermext	0.508	Possessing mitochondrial presequence	41(MPP)	0.171	7-11,55-59,61-65	4-13-high	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.19 Ntermext	0.008	No mitochondrial presequence	74(MPP)	-0.068		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.09 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.073	88-92	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.10c Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.171	39-43,76-80	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.11 Ntermext	0.017	No mitochondrial presequence	69(MPP)	0.043		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.12 Ntermext	0.069	No mitochondrial presequence	28(MPP)	0.071	82-86	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.14c Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.043	88-92	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.13 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.15 Ntermext	0.035	No mitochondrial presequence	17(MPP)	0.059	1-5	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC6B12.16 Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100		10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.04c Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.127		1-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.01 Ntermext	0.010	No mitochondrial presequence	73(MPP)	-0.055		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.02c Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024	66-70,73-77	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC32A11.03c Ntermext	0.006	No mitochondrial presequence	17(MPP), 18(Icp55)	0.176		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC806.11 Ntermext	0.051	No mitochondrial presequence	6(MPP)	0.167	3-7,27-31,49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.15 Ntermext	0.000	No mitochondrial presequence	91(MPP)	-0.011	79-83	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.14 Ntermext	0.067	No mitochondrial presequence	42(MPP), 43(Icp55)	0.071		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.13 Ntermext	0.013	No mitochondrial presequence	9(MPP)	0.333	48-52,51-55,90-94	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.12 Ntermext	0.059	No mitochondrial presequence	14(MPP)	0.214	45-49	21-30-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
SPAC19A8.11c Ntermext	0.024	No mitochondrial presequence	10(MPP)	0.200	17-21	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.10 Ntermext	0.009	No mitochondrial presequence	28(MPP)	-0.071		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.09 Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.049	52-56,55-59	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.08 Ntermext	0.010	No mitochondrial presequence	52(MPP)	0.058	73-77	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.16 Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.017	60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.07c Ntermext	0.048	No mitochondrial presequence	34(MPP)	0.265	2-6,32-36	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.06 Ntermext	0.010	No mitochondrial presequence	21(MPP)	0.000	27-31,35-39,39-43,45-49,57-61,92-96	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.05c Ntermext	0.113	No mitochondrial presequence	16(MPP)	0.062	13-17,62-66	21-30-high	15-20	-	-	-	-	-	-	-	-	-	-	-	13-18	-	
SPAC19A8.04 Ntermext	0.036	No mitochondrial presequence	24(MPP)	0.042	25-29	18-27-high	-	-	-	-	-	-	21-26	-	-	-	-	-	-	-	
SPAC19A8.03 Ntermext	0.284	No mitochondrial presequence	27(MPP)	0.111	3-7,16-20	12-21-high	-	-	-	-	-	-	-	-	-	-	-	2-7	3-8	-	
SPAC19A8.02 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.000	54-58	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC19A8.01c Ntermext	0.000	No mitochondrial presequence	87(MPP)	0.092		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.02c Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.036	34-38,57-61	15-24-low	-	-	-	-	-	-	-	-	-	-	23-28	-	-	-	
SPAC23H3.03c Ntermext	0.000	No mitochondrial presequence	32(MPP), 33(Icp55)	-0.094	6-10	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.04 Ntermext	0.038	No mitochondrial presequence	65(MPP)	0.031		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23H3.05c Ntermext	0.016	No mitochondrial presequence	47(MPP)	0.021	73-77,92-96	13-24-low	-	7-12	-	-	-	-	-	-	-	-	-	-	-	-	
