Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CNAG_00389	RPF	H99r1	1	12	0	4	NA	NA	1067	NA	1122	8	NA
CNAG_00390	RPF	H99r1	5	17	6	22	NA	NA	1021	NA	2358	74	NA
CNAG_00391	RPF	H99r1	9	9	3	10	NA	NA	806	NA	948	34	NA
CNAG_00392	RPF	H99r1	0	3	0	0	NA	NA	304	NA	1404	29	NA
CNAG_00393	RPF	H99r1	24	40	0	3	NA	NA	1638	NA	2049	64	NA
CNAG_00394	RPF	H99r1	7	25	8	36	NA	NA	1126	NA	462	183	NA
CNAG_00395	RPF	H99r1	2	2	0	1	NA	NA	218	NA	1380	116	NA
CNAG_00396	RPF	H99r1	15	48	2	32	0	0	1606	1	1548	526	NA
CNAG_00397	RPF	H99r1	1	1	0	0	0	1	44	2	1344	244	NA
CNAG_00398	RPF	H99r1	12	38	9	38	NA	NA	1388	NA	831	200	NA
CNAG_00399	RPF	H99r1	11	23	1	18	9	18	1130	21	930	1095	NA
CNAG_00400	RPF	H99r1	64	437	10	320	0	0	4893	3	438	751	NA
CNAG_00401	RPF	H99r1	2	22	7	22	NA	NA	630	NA	1326	87	NA
CNAG_00402	RPF	H99r1	26	79	0	13	NA	NA	11782	NA	4485	340	NA
CNAG_00403	RPF	H99r1	3	10	2	22	NA	NA	818	NA	1734	77	NA
CNAG_00404	RPF	H99r1	1	1	0	4	NA	NA	383	NA	1920	19	NA
CNAG_00405	RPF	H99r1	0	0	0	3	NA	NA	602	NA	2754	9	NA
CNAG_00406	RPF	H99r1	3	45	7	14	NA	NA	1951	NA	2697	77	NA
CNAG_00407	RPF	H99r1	29	40	12	59	0	0	2442	2	1995	872	NA
CNAG_00408	RPF	H99r1	10	31	8	25	NA	NA	1460	NA	930	213	NA
CNAG_00409	RPF	H99r1	3	19	4	48	2	7	1991	0	1095	199	NA
CNAG_00410	RPF	H99r1	9	35	18	81	NA	NA	5491	NA	2268	92	NA
CNAG_00411	RPF	H99r1	11	49	3	20	NA	NA	4531	NA	1479	29	NA
CNAG_00413	RPF	H99r1	47	148	1	12	NA	NA	4920	NA	2037	76	NA
CNAG_00414	RPF	H99r1	1	1	0	10	NA	NA	144	NA	1128	64	NA
CNAG_00415	RPF	H99r1	2	8	4	18	NA	NA	891	NA	1503	100	NA
CNAG_00416	RPF	H99r1	0	1	2	10	NA	NA	190	NA	2301	69	NA
CNAG_00417	RPF	H99r1	578	1803	702	2360	NA	NA	112070	NA	1260	48	NA
CNAG_00418	RPF	H99r1	579	1370	21	442	NA	NA	32842	NA	1194	94	NA
CNAG_00419	RPF	H99r1	0	0	0	0	1	1	12	5	1269	230	NA
CNAG_00420	RPF	H99r1	2	9	47	74	NA	NA	881	NA	288	168	NA
CNAG_00421	RPF	H99r1	24	46	1	34	2	2	1454	0	639	80	NA
CNAG_00422	RPF	H99r1	2	9	3	10	1	7	935	0	3336	67	NA
CNAG_00423	RPF	H99r1	2	3	1	10	NA	NA	826	NA	672	89	NA
CNAG_00424	RPF	H99r1	1	87	2	21	NA	NA	3611	NA	1362	56	NA
CNAG_00425	RPF	H99r1	0	0	0	0	0	0	4	0	774	65	NA
CNAG_00426	RPF	H99r1	0	1	6	15	NA	NA	2248	NA	2385	17	NA
CNAG_00427	RPF	H99r1	5	5	1	6	NA	NA	646	NA	1821	15	NA
CNAG_00428	RPF	H99r1	0	2	2	5	0	4	359	0	1224	33	NA
CNAG_00429	RPF	H99r1	2	22	2	25	NA	NA	1574	NA	1848	181	NA
CNAG_00430	RPF	H99r1	7	10	3	4	NA	NA	325	NA	741	27	NA
CNAG_00433	RPF	H99r1	0	0	0	0	0	0	92	0	1962	684	NA
CNAG_00434	RPF	H99r1	13	25	1	7	NA	NA	2155	NA	1149	50	NA
CNAG_00435	RPF	H99r1	4	5	0	5	3	3	328	5	852	550	NA
CNAG_00436	RPF	H99r1	3	15	6	12	NA	NA	688	NA	2331	143	NA
CNAG_00437	RPF	H99r1	1	4	2	34	NA	NA	338	NA	495	65	NA
CNAG_00438	RPF	H99r1	13	32	6	15	2	15	682	3	918	23	NA
CNAG_00439	RPF	H99r1	3	12	1	64	NA	NA	2325	NA	3123	62	NA
CNAG_00440	RPF	H99r1	4	7	3	8	NA	NA	377	NA	1317	66	NA
CNAG_00441	RPF	H99r1	232	336	5	40	0	0	23288	0	1635	367	NA
CNAG_00442	RPF	H99r1	5	25	6	36	0	0	1324	0	1281	531	NA
CNAG_00443	RPF	H99r1	0	1	0	0	0	3	19	2	1539	285	NA
CNAG_00444	RPF	H99r1	10	52	17	46	0	49	375	3	153	464	NA
CNAG_00445	RPF	H99r1	5	18	9	16	NA	NA	1196	NA	2784	529	NA
CNAG_00446	RPF	H99r1	NA	NA	0	0	NA	NA	NA	NA	873	-14	NA
CNAG_00447	RPF	H99r1	54	328	23	192	NA	NA	17241	NA	1572	25	NA
CNAG_00448	RPF	H99r1	15	42	7	19	1	2	4394	0	1071	195	NA
CNAG_00449	RPF	H99r1	29	44	11	43	1	1	3416	0	1482	53	NA
CNAG_00450	RPF	H99r1	54	264	41	130	NA	NA	10351	NA	1122	31	NA
CNAG_00451	RPF	H99r1	1	14	0	5	NA	NA	606	NA	1572	75	NA
CNAG_00452	RPF	H99r1	0	0	0	0	NA	NA	4	NA	1275	14	NA
CNAG_00453	RPF	H99r1	38	63	20	93	NA	NA	1626	NA	699	124	NA
CNAG_00454	RPF	H99r1	0	0	0	0	0	0	0	0	393	139	NA
CNAG_00455	RPF	H99r1	4	38	4	102	NA	NA	2846	NA	1935	116	NA
CNAG_00456	RPF	H99r1	2	33	0	6	0	1	1138	7	1755	477	NA
CNAG_00457	RPF	H99r1	136	487	329	1315	NA	NA	44250	NA	1077	428	NA
CNAG_00458	RPF	H99r1	20	83	1	7	10	231	2209	4	1287	330	NA
CNAG_00460	RPF	H99r1	8	14	2	22	NA	NA	1636	NA	1314	71	NA
CNAG_00461	RPF	H99r1	26	40	17	48	0	0	2252	1	1674	441	NA
CNAG_00462	RPF	H99r1	8	25	14	61	NA	NA	4161	NA	1848	71	NA
CNAG_00463	RPF	H99r1	NA	NA	0	0	NA	NA	NA	NA	423	-14	NA
CNAG_00464	RPF	H99r1	9	15	5	28	NA	NA	9770	NA	3654	61	NA
CNAG_00465	RPF	H99r1	16	90	0	0	0	0	1851	0	240	159	NA
CNAG_00466	RPF	H99r1	16	82	8	21	0	0	1092	0	609	128	NA
CNAG_00467	RPF	H99r1	1	5	2	3	NA	NA	342	NA	888	3	NA
CNAG_00468	RPF	H99r1	9	16	1	13	0	0	615	0	1767	190	NA
CNAG_00469	RPF	H99r1	12	14	0	20	NA	NA	414	NA	1056	129	NA
CNAG_00470	RPF	H99r1	17	30	2	28	NA	NA	2053	NA	609	29	NA
CNAG_00471	RPF	H99r1	19	139	8	85	NA	NA	2958	NA	561	114	NA
CNAG_00472	RPF	H99r1	0	14	1	8	NA	NA	831	NA	1239	50	NA
CNAG_00473	RPF	H99r1	8	65	14	86	NA	NA	2043	NA	372	66	NA
CNAG_00474	RPF	H99r1	1	1	0	1	6	9	63	15	903	217	NA
CNAG_00475	RPF	H99r1	0	0	0	8	3	5	399	2	2340	629	NA
CNAG_00476	RPF	H99r1	0	0	0	0	NA	NA	112	NA	1620	105	NA
CNAG_00480	RPF	H99r1	2	7	2	9	0	4	743	112	1191	1579	NA
CNAG_00481	RPF	H99r1	0	0	0	0	0	0	0	0	1692	94	NA
CNAG_00482	RPF	H99r1	120	141	14	252	NA	NA	6999	NA	1116	23	NA
CNAG_00483	RPF	H99r1	246	613	40	223	NA	NA	64857	NA	1134	77	NA
CNAG_00484	RPF	H99r1	0	0	0	0	1	1	73	1	1959	65	NA
CNAG_00485	RPF	H99r1	2	6	3	9	NA	NA	237	NA	1050	121	NA
CNAG_00486	RPF	H99r1	27	104	10	27	NA	NA	3040	NA	528	78	NA
CNAG_00487	RPF	H99r1	NA	NA	0	0	NA	NA	NA	NA	1737	-14	NA
CNAG_00488	RPF	H99r1	0	1	0	2	0	1	42	1	1272	136	NA
CNAG_00490	RPF	H99r1	4	13	1	8	0	0	943	1	1248	519	NA
CNAG_00491	RPF	H99r1	4	18	19	42	NA	NA	1808	NA	693	79	NA
CNAG_00492	RPF	H99r1	0	0	0	0	0	0	6	0	1965	395	NA
CNAG_00493	RPF	H99r1	0	0	0	0	1	4	47	56	2919	612	NA
CNAG_00495	RPF	H99r1	2	11	1	6	NA	NA	564	NA	513	56	NA
CNAG_00496	RPF	H99r1	2	29	1	32	NA	NA	1256	NA	1488	67	NA
CNAG_00497	RPF	H99r1	1	17	0	3	0	0	1311	0	2448	80	NA
CNAG_00498	RPF	H99r1	3	5	2	12	1	2	336	15	2301	683	NA
CNAG_00499	RPF	H99r1	4	6	16	47	0	0	1432	1	948	735	NA
CNAG_00500	RPF	H99r1	4	30	1	28	2	11	3085	2	1470	168	NA
CNAG_00501	RPF	H99r1	0	0	0	0	0	0	8	41	1362	521	NA
CNAG_00502	RPF	H99r1	20	85	19	142	NA	NA	2560	NA	321	110	NA
CNAG_00503	RPF	H99r1	66	89	6	21	NA	NA	1843	NA	1092	104	NA
CNAG_00504	RPF	H99r1	15	57	12	34	NA	NA	2774	NA	1542	19	NA
CNAG_00505	RPF	H99r1	7	9	1	6	NA	NA	297	NA	1917	100	NA
CNAG_00506	RPF	H99r1	1	12	0	5	NA	NA	615	NA	2031	64	NA
CNAG_00508	RPF	H99r1	1	5	4	4	NA	NA	2086	NA	2457	19	NA
CNAG_00509	RPF	H99r1	35	82	6	94	NA	NA	14423	NA	1332	64	NA
CNAG_00510	RPF	H99r1	13	142	13	100	NA	NA	2342	NA	354	49	NA
CNAG_00511	RPF	H99r1	NA	NA	0	0	NA	NA	NA	NA	1425	-10	NA
CNAG_00512	RPF	H99r1	65	124	8	43	NA	NA	5410	NA	1314	37	NA
CNAG_00513	RPF	H99r1	19	58	10	57	NA	NA	4449	NA	1374	40	NA
CNAG_00514	RPF	H99r1	6	39	1	32	0	0	872	0	2598	236	NA
CNAG_00515	RPF	H99r1	1	1	0	0	3	3	34	0	1053	497	NA
CNAG_00516	RPF	H99r1	2	5	1	2	NA	NA	156	NA	1002	12	NA
CNAG_00517	RPF	H99r1	0	0	23	109	0	0	2452	0	675	206	NA
CNAG_00519	RPF	H99r1	2	103	4	52	4	41	1671	38	987	604	NA
CNAG_00520	RPF	H99r1	3	22	11	45	NA	NA	5840	NA	4926	246	NA
CNAG_00521	RPF	H99r1	0	0	0	0	NA	NA	142	NA	1875	2	NA
CNAG_00522	RPF	H99r1	1	9	2	7	0	16	1469	24	3249	181	NA
CNAG_00523	RPF	H99r1	5	6	0	6	22	57	748	30	921	114	NA
CNAG_00524	RPF	H99r1	8	17	5	18	NA	NA	667	NA	1236	153	NA
CNAG_00525	RPF	H99r1	2	30	2	11	NA	NA	1227	NA	1833	103	NA
CNAG_00526	RPF	H99r1	1	1	0	0	0	0	16	2	876	221	NA
CNAG_00527	RPF	H99r1	2	169	7	72	0	3	5030	0	2274	54	NA
CNAG_00528	RPF	H99r1	1	8	2	4	NA	NA	180	NA	2079	76	NA
CNAG_00529	RPF	H99r1	13	15	4	12	17	28	404	46	1521	283	NA
CNAG_00531	RPF	H99r1	8	30	10	22	NA	NA	1225	NA	3276	10	NA
CNAG_00532	RPF	H99r1	25	59	3	27	NA	NA	1152	NA	843	218	NA
CNAG_00533	RPF	H99r1	48	60	41	147	0	0	6466	0	1548	206	NA
CNAG_00534	RPF	H99r1	290	788	NA	NA	NA	NA	14356	NA	231	44	NA
CNAG_00535	RPF	H99r1	69	132	19	133	3	19	5120	1	765	67	NA
CNAG_00536	RPF	H99r1	22	653	49	660	NA	NA	8974	NA	258	95	NA
CNAG_00537	RPF	H99r1	3	14	0	0	0	0	253	2	1893	514	NA
CNAG_00538	RPF	H99r1	42	150	37	284	NA	NA	3413	NA	237	104	NA
CNAG_00539	RPF	H99r1	2	12	0	3	0	0	903	2	1788	213	NA
CNAG_00540	RPF	H99r1	0	0	0	0	0	0	7	0	1641	315	NA
CNAG_00541	RPF	H99r1	0	0	0	0	0	4	10	42	1671	243	NA
CNAG_00542	RPF	H99r1	1	1	0	1	0	0	14	1	1341	340	NA
CNAG_00543	RPF	H99r1	7	25	0	11	NA	NA	2103	NA	651	62	NA
CNAG_00544	RPF	H99r1	1	1	0	0	0	1	58	78	1629	628	NA
CNAG_00545	RPF	H99r1	2	5	0	1	NA	NA	747	NA	5925	44	NA
CNAG_00546	RPF	H99r1	0	6	2	5	1	1	278	11	3816	999	NA
CNAG_00547	RPF	H99r1	0	7	3	5	0	2	885	13	4071	602	NA
CNAG_00549	RPF	H99r1	0	1	5	10	NA	NA	25	NA	1185	30	NA
CNAG_00550	RPF	H99r1	0	0	0	0	NA	NA	7	NA	2370	80	NA
CNAG_00551	RPF	H99r1	46	183	37	150	142	244	6372	40	1935	199	NA
CNAG_00554	RPF	H99r1	5	6	5	20	NA	NA	1037	NA	1590	182	NA
CNAG_00555	RPF	H99r1	0	12	2	4	0	0	479	2	1404	258	NA
CNAG_00556	RPF	H99r1	14	45	11	69	NA	NA	4980	NA	1380	226	NA
CNAG_00557	RPF	H99r1	9	36	26	83	NA	NA	1850	NA	288	142	NA
CNAG_00558	RPF	H99r1	2	21	2	17	3	16	2443	851	2121	1468	NA
CNAG_00559	RPF	H99r1	44	140	5	23	0	3	1454	9	906	182	NA
CNAG_00560	RPF	H99r1	33	39	6	47	NA	NA	6247	NA	684	65	NA
CNAG_00561	RPF	H99r1	2	23	16	35	1	1	3126	3	1251	185	NA
CNAG_00562	RPF	H99r1	77	87	19	61	3	9	3094	5	966	150	NA
CNAG_00563	RPF	H99r1	23	43	2	13	0	0	545	0	825	404	NA
CNAG_00564	RPF	H99r1	1	3	1	3	2	8	346	63	1683	382	NA
CNAG_00565	RPF	H99r1	8	63	38	241	NA	NA	14276	NA	2085	131	NA
CNAG_00566	RPF	H99r1	1	16	0	6	NA	NA	814	NA	2817	101	NA
CNAG_00567	RPF	H99r1	2	21	1	23	13	78	1242	11	1113	71	NA
CNAG_00568	RPF	H99r1	0	0	0	0	1	3	14	1	888	300	NA
CNAG_00569	RPF	H99r1	5	38	2	44	6	17	2376	0	1656	90	NA
CNAG_00570	RPF	H99r1	2	60	89	205	5	30	5029	13	1449	41	NA
CNAG_00571	RPF	H99r1	2	6	0	3	23	24	383	29	2163	134	NA
CNAG_00572	RPF	H99r1	37	58	1	9	NA	NA	1363	NA	2400	117	NA
CNAG_00573	RPF	H99r1	88	312	36	208	0	0	10624	0	396	818	NA
CNAG_00574	RPF	H99r1	0	3	0	2	6	8	285	29	2319	509	NA
CNAG_00576	RPF	H99r1	5	59	10	41	NA	NA	1647	NA	1068	41	NA
CNAG_00577	RPF	H99r1	7	14	0	14	NA	NA	1024	NA	603	138	NA
CNAG_00580	RPF	H99r1	5	32	1	32	0	1	1595	0	2634	218	NA
CNAG_00581	RPF	H99r1	277	443	22	110	0	0	6474	0	1317	366	NA
CNAG_00582	RPF	H99r1	15	76	23	182	0	0	1588	0	372	212	NA
CNAG_00583	RPF	H99r1	4	10	0	0	NA	NA	684	NA	3327	221	NA
CNAG_00584	RPF	H99r1	32	147	210	933	NA	NA	9231	NA	384	100	NA
CNAG_00585	RPF	H99r1	33	124	29	51	0	0	2700	0	882	142	NA
CNAG_00586	RPF	H99r1	1	3	0	0	0	1	11	4	330	326	NA
CNAG_00587	RPF	H99r1	0	0	0	0	0	0	13	0	558	746	NA
CNAG_00588	RPF	H99r1	0	0	0	0	0	0	0	2	516	719	NA
CNAG_00589	RPF	H99r1	1	22	5	51	NA	NA	2033	NA	765	88	NA
CNAG_00590	RPF	H99r1	3	48	33	94	NA	NA	2214	NA	2430	14	NA
CNAG_00591	RPF	H99r1	0	0	0	0	0	0	2	0	963	286	NA
CNAG_00592	RPF	H99r1	0	2	0	19	NA	NA	569	NA	891	33	NA
CNAG_00593	RPF	H99r1	7	30	4	7	NA	NA	754	NA	888	41	NA
CNAG_00594	RPF	H99r1	1	25	0	10	1	3	932	49	1959	459	NA
CNAG_00595	RPF	H99r1	2	4	0	2	7	9	98	2	1227	519	NA
CNAG_00596	RPF	H99r1	0	0	0	1	0	0	120	0	1128	282	NA
CNAG_00597	RPF	H99r1	31	50	5	11	3	9	3508	6	1692	993	NA
CNAG_00598	RPF	H99r1	0	0	0	0	0	0	8	1	1500	437	NA
CNAG_00599	RPF	H99r1	4	9	0	10	21	27	396	0	1938	76	NA
CNAG_00600	RPF	H99r1	1	37	10	31	NA	NA	2406	NA	1782	108	NA
CNAG_00601	RPF	H99r1	0	0	1	2	0	0	92	0	1128	186	NA
CNAG_00602	RPF	H99r1	385	884	127	551	NA	NA	15042	NA	1026	64	NA
CNAG_00603	RPF	H99r1	38	48	45	149	NA	NA	4885	NA	801	82	NA
CNAG_00604	RPF	H99r1	4	11	8	16	NA	NA	1105	NA	1689	56	NA
CNAG_00605	RPF	H99r1	21	86	10	50	1	2	3964	0	1035	166	NA
CNAG_00606	RPF	H99r1	1	6	0	14	NA	NA	1371	NA	2229	52	NA
CNAG_00607	RPF	H99r1	8	13	4	46	NA	NA	2364	NA	1707	32	NA
CNAG_00608	RPF	H99r1	98	201	14	314	NA	NA	5653	NA	648	31	NA
CNAG_00609	RPF	H99r1	0	2	2	10	3	21	319	8	3078	187	NA
CNAG_00612	RPF	H99r1	4	37	0	8	NA	NA	1405	NA	2601	66	NA
CNAG_00613	RPF	H99r1	10	34	7	53	NA	NA	2232	NA	498	76	NA
CNAG_00614	RPF	H99r1	0	6	8	14	NA	NA	1023	NA	1137	58	NA
CNAG_00615	RPF	H99r1	0	2	2	5	4	8	245	28	549	208	NA
CNAG_00619	RPF	H99r1	0	9	4	15	NA	NA	763	NA	1194	99	NA
CNAG_00622	RPF	H99r1	5	35	15	43	NA	NA	5068	NA	1392	60	NA
CNAG_00623	RPF	H99r1	1	4	3	11	NA	NA	922	NA	2286	13	NA
CNAG_00624	RPF	H99r1	5	33	31	48	3	11	1352	3	852	146	NA
CNAG_00625	RPF	H99r1	0	1	0	2	0	12	327	5	5457	541	NA
CNAG_00626	RPF	H99r1	213	920	66	332	0	0	14241	5	675	519	NA
CNAG_00627	RPF	H99r1	0	0	0	0	0	0	25	0	2085	551	NA
CNAG_00628	RPF	H99r1	1	13	11	20	0	30	349	3	321	241	NA
CNAG_00632	RPF	H99r1	5	26	20	46	NA	NA	2563	NA	492	27	NA
CNAG_00633	RPF	H99r1	0	1	0	36	NA	NA	2782	NA	3957	56	NA
CNAG_00634	RPF	H99r1	1	1	0	0	0	0	3229	3	2040	373	NA
CNAG_00635	RPF	H99r1	19	60	2	16	4	9	2313	0	3915	258	NA
CNAG_00636	RPF	H99r1	0	33	5	12	NA	NA	1076	NA	2085	76	NA
CNAG_00637	RPF	H99r1	1	3	2	3	NA	NA	265	NA	1197	107	NA
CNAG_00638	RPF	H99r1	8	41	6	10	NA	NA	1272	NA	2019	76	NA
CNAG_00639	RPF	H99r1	6	16	1	11	NA	NA	712	NA	615	135	NA
CNAG_00640	RPF	H99r1	1424	5001	1317	5443	NA	NA	167892	NA	792	65	NA
CNAG_00641	RPF	H99r1	4	24	9	73	1	1	8123	0	3456	116	NA
CNAG_00642	RPF	H99r1	0	0	0	0	NA	NA	16	NA	9792	119	NA
CNAG_00643	RPF	H99r1	12	16	1	14	NA	NA	963	NA	2706	35	NA
CNAG_00644	RPF	H99r1	1	15	17	41	0	0	850	0	1296	334	NA
CNAG_00645	RPF	H99r1	1	6	0	11	NA	NA	273	NA	765	45	NA
CNAG_00647	RPF	H99r1	0	3	11	144	NA	NA	1582	NA	378	61	NA
CNAG_00648	RPF	H99r1	10	30	1	19	NA	NA	717	NA	1023	57	NA
CNAG_00649	RPF	H99r1	45	119	29	126	NA	NA	17034	NA	2148	31	NA
CNAG_00650	RPF	H99r1	0	3	3	6	0	0	1539	562	2763	352	NA
CNAG_00651	RPF	H99r1	0	0	0	0	0	1	37	0	2565	189	NA
CNAG_00652	RPF	H99r1	8	43	0	9	0	1	520	4	786	622	NA
CNAG_00653	RPF	H99r1	0	0	0	0	0	0	2	0	2814	638	NA
CNAG_00654	RPF	H99r1	0	5	1	17	0	0	673	0	429	141	NA
CNAG_00655	RPF	H99r1	355	1216	2	440	NA	NA	65887	NA	330	76	NA
CNAG_00656	RPF	H99r1	997	1473	211	1633	NA	NA	142967	NA	753	34	NA
CNAG_00657	RPF	H99r1	NA	NA	0	0	NA	NA	NA	NA	693	-14	NA
CNAG_00658	RPF	H99r1	3	8	0	2	NA	NA	342	NA	1875	11	NA
CNAG_00659	RPF	H99r1	4	12	3	18	0	0	297	0	237	288	NA
CNAG_00660	RPF	H99r1	0	0	0	3	NA	NA	456	NA	2211	-1	NA
CNAG_00661	RPF	H99r1	0	0	2	21	NA	NA	1772	NA	2205	39	NA
CNAG_00662	RPF	H99r1	63	168	5	71	1	2	3621	3	828	636	NA
CNAG_00663	RPF	H99r1	6	14	6	17	NA	NA	1282	NA	1143	97	NA
CNAG_00664	RPF	H99r1	0	0	0	0	NA	NA	1	NA	2298	120	NA
CNAG_00665	RPF	H99r1	16	33	30	67	NA	NA	8255	NA	2517	52	NA
CNAG_00666	RPF	H99r1	2	4	2	19	NA	NA	4355	NA	4494	117	NA
CNAG_00667	RPF	H99r1	0	3	0	6	NA	NA	1073	NA	1737	69	NA
CNAG_00668	RPF	H99r1	7	22	4	25	0	0	2430	3	1227	453	NA
CNAG_00669	RPF	H99r1	6	38	13	31	NA	NA	2035	NA	648	74	NA
CNAG_00670	RPF	H99r1	0	9	0	3	0	0	552	3	1401	427	NA
CNAG_00671	RPF	H99r1	7	28	4	10	0	3	1697	0	2100	39	NA
CNAG_00672	RPF	H99r1	964	1931	1390	6862	NA	NA	108444	NA	462	44	NA
CNAG_00673	RPF	H99r1	6	71	12	68	NA	NA	3612	NA	1017	56	NA
CNAG_00674	RPF	H99r1	6	6	0	0	3	7	315	13	1782	317	NA
CNAG_00675	RPF	H99r1	22	55	22	36	7	11	839	1	1065	395	NA
CNAG_00676	RPF	H99r1	40	46	3	10	22	81	758	83	642	368	NA
CNAG_00677	RPF	H99r1	6	28	7	22	NA	NA	1385	NA	1029	59	NA
CNAG_00678	RPF	H99r1	36	88	11	100	2	3	4995	25	939	751	NA
CNAG_00679	RPF	H99r1	0	0	0	0	0	0	1	1	345	315	NA
CNAG_00680	RPF	H99r1	8	40	18	49	NA	NA	1580	NA	1353	14	NA
CNAG_00681	RPF	H99r1	4	11	12	28	0	2	1463	0	2739	96	NA
CNAG_00682	RPF	H99r1	0	3	3	10	5	5	1107	1	4701	211	NA
CNAG_00683	RPF	H99r1	2	2	2	14	NA	NA	1344	NA	2247	247	NA
CNAG_00684	RPF	H99r1	66	123	1	237	NA	NA	6297	NA	675	46	NA
CNAG_00685	RPF	H99r1	61	116	9	25	0	0	3988	0	2217	69	NA
CNAG_00686	RPF	H99r1	167	280	24	816	NA	NA	24388	NA	861	105	NA
CNAG_00687	RPF	H99r1	1	25	0	1	NA	NA	633	NA	4290	58	NA
CNAG_00688	RPF	H99r1	4	19	4	15	4	21	469	4	513	102	NA
CNAG_00689	RPF	H99r1	1	14	1	5	NA	NA	654	NA	1521	198	NA
CNAG_00690	RPF	H99r1	NA	NA	47	83	NA	NA	NA	NA	1314	-14	NA
CNAG_00691	RPF	H99r1	0	5	0	17	NA	NA	463	NA	1080	95	NA
CNAG_00692	RPF	H99r1	5	5	0	4	0	1	247	2	1344	310	NA
CNAG_00693	RPF	H99r1	3	8	1	8	NA	NA	693	NA	2976	336	NA
CNAG_00694	RPF	H99r1	30	167	15	53	NA	NA	6183	NA	2175	229	NA
CNAG_00695	RPF	H99r1	0	9	3	6	0	3	342	1	1632	64	NA
CNAG_00696	RPF	H99r1	8	11	2	3	NA	NA	392	NA	3444	69	NA
CNAG_00697	RPF	H99r1	62	175	10	85	NA	NA	7665	NA	1122	235	NA
CNAG_00698	RPF	H99r1	0	4	5	23	NA	NA	420	NA	2214	25	NA
CNAG_00699	RPF	H99r1	0	1	2	2	0	0	161	0	4119	648	NA
CNAG_00700	RPF	H99r1	75	164	111	323	NA	NA	20319	NA	1818	26	NA
CNAG_00701	RPF	H99r1	45	87	8	93	NA	NA	2680	NA	1527	152	NA
CNAG_00702	RPF	H99r1	1	1	3	17	NA	NA	1011	NA	1395	131	NA
CNAG_00703	RPF	H99r1	5978	8409	114	7298	NA	NA	79697	NA	381	52	NA
CNAG_00704	RPF	H99r1	1	11	4	7	0	2	864	0	3864	523	NA
CNAG_00705	RPF	H99r1	7	17	2	91	NA	NA	5604	NA	1392	79	NA
CNAG_00706	RPF	H99r1	8	15	9	55	NA	NA	3258	NA	1350	70	NA
CNAG_00707	RPF	H99r1	36	105	9	55	NA	NA	2173	NA	573	90	NA
CNAG_00708	RPF	H99r1	41	129	5	34	1	1	3972	0	981	122	NA
CNAG_00709	RPF	H99r1	5	31	14	54	NA	NA	2438	NA	1089	74	NA
CNAG_00710	RPF	H99r1	0	34	0	16	NA	NA	1511	NA	1449	110	NA
CNAG_00711	RPF	H99r1	3	11	1	64	0	1	589	1	330	328	NA
CNAG_00712	RPF	H99r1	15	41	1	6	NA	NA	1239	NA	1320	34	NA
CNAG_00713	RPF	H99r1	60	97	26	81	2	6	3606	3	1335	53	NA
CNAG_00714	RPF	H99r1	4	4	5	10	NA	NA	684	NA	1083	73	NA
CNAG_00715	RPF	H99r1	99	132	150	479	NA	NA	7294	NA	243	23	NA
CNAG_00716	RPF	H99r1	1146	1329	342	1432	NA	NA	60620	NA	336	88	NA
CNAG_00717	RPF	H99r1	3	28	2	7	0	0	1084	9	1311	488	NA
CNAG_00718	RPF	H99r1	14	62	6	29	NA	NA	1636	NA	2436	86	NA
CNAG_00719	RPF	H99r1	5	8	0	3	NA	NA	1752	NA	2271	3	NA
CNAG_00720	RPF	H99r1	0	11	0	68	NA	NA	1761	NA	1047	50	NA
CNAG_00721	RPF	H99r1	8	26	4	17	NA	NA	1932	NA	1578	109	NA
CNAG_00722	RPF	H99r1	86	388	45	152	NA	NA	5180	NA	552	44	NA
CNAG_00723	RPF	H99r1	1	10	1	2	NA	NA	111	NA	1296	47	NA
CNAG_00726	RPF	H99r1	0	0	0	0	0	0	7	1	1581	657	NA
CNAG_00727	RPF	H99r1	0	0	1	2	NA	NA	423	NA	1521	116	NA
CNAG_00728	RPF	H99r1	2	4	2	2	0	0	64	0	1905	357	NA
CNAG_00730	RPF	H99r1	19	57	41	58	NA	NA	13859	NA	4632	223	NA
CNAG_00732	RPF	H99r1	2	15	3	11	NA	NA	437	NA	951	650	NA
CNAG_00733	RPF	H99r1	24	31	0	11	7	18	555	18	1683	231	NA
CNAG_00734	RPF	H99r1	224	379	0	57	NA	NA	4516	NA	1062	82	NA
CNAG_00735	RPF	H99r1	28	39	12	46	NA	NA	1367	NA	1743	64	NA
CNAG_00736	RPF	H99r1	1	5	4	15	NA	NA	1040	NA	2574	167	NA
CNAG_00737	RPF	H99r1	1	4	3	4	6	26	490	16	2535	582	NA
CNAG_00738	RPF	H99r1	0	0	0	0	0	0	0	18	270	679	NA
CNAG_00739	RPF	H99r1	0	9	8	18	NA	NA	1478	NA	1344	94	NA
CNAG_00740	RPF	H99r1	1	6	7	32	1	3	2503	26	5292	448	NA
CNAG_00741	RPF	H99r1	70	237	12	68	NA	NA	33564	NA	1293	77	NA
CNAG_00742	RPF	H99r1	0	12	3	31	NA	NA	2106	NA	1584	8	NA
CNAG_00743	RPF	H99r1	15	22	32	205	NA	NA	11012	NA	1860	35	NA
