Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNA01780 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125	17-21	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01790 Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.212		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01800 Ntermext	0.139	No mitochondrial presequence	50(MPP)	0.100		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01810 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.028		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01820 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.102		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01830 Ntermext	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	0.068		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01840 Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.083		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01850 Ntermext	0.347	No mitochondrial presequence	13(MPP), 14(Icp55)	0.154	10-14	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01860 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01870 Ntermext	0.331	No mitochondrial presequence	35(MPP)	0.114	22-26,46-50,86-90,91-95	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01880 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071	54-58	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01890 Ntermext	0.326	No mitochondrial presequence	9(MPP)	0.111	6-10,81-85	1-10-high	-	-	-	-	-	-	-	-	4-9	-	11-16	-	-	-	
CNA01900 Ntermext	0.015	No mitochondrial presequence	8(MPP)	0.250		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01910 Ntermext	0.004	No mitochondrial presequence	67(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	20-25	-	-	-	
CNA01920 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.051	2-6	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01930 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.048		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01940 Ntermext	0.007	No mitochondrial presequence	46(MPP)	0.000	76-80	19-30-low	-	-	-	-	-	-	22-27	-	-	21-26	-	-	-	-	
CNA01950 Ntermext	0.959	Possessing mitochondrial presequence	30(MPP)	0.167	27-31	4-15-high	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7	
CNA01960 Ntermext	0.080	No mitochondrial presequence	21(MPP), 29(Oct1)	0.143	80-84	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01980 Ntermext	0.301	No mitochondrial presequence	18(MPP)	0.111		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA01990 Ntermext	0.277	No mitochondrial presequence	21(MPP)	0.143	13-17	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02000 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.083		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02010 Ntermext	0.000	No mitochondrial presequence	84(MPP)	-0.012	1-5,81-85	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02015 Ntermext	0.000	No mitochondrial presequence	86(MPP)	0.081	66-70	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02020 Ntermext	0.003	No mitochondrial presequence	45(MPP), 46(Icp55)	0.222	38-42	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02030 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.083		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02040 Ntermext	0.487	Possessing mitochondrial presequence	28(MPP)	0.107	26-30,77-81	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02050 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.035		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02055 Ntermext	0.020	No mitochondrial presequence	15(MPP)	0.067	28-32,79-83	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02060 Ntermext	0.010	No mitochondrial presequence	72(MPP), 73(Icp55)	-0.014		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02080 Ntermext	0.006	No mitochondrial presequence	18(MPP)	0.056		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02090 Ntermext	0.030	No mitochondrial presequence	15(MPP)	0.133	43-47,92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02100 Ntermext	0.061	No mitochondrial presequence	13(MPP)	0.077	4-8,40-44,89-93	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
CNA02115 Ntermext	0.065	No mitochondrial presequence	39(MPP)	0.179	19-23	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02120 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.091		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02125 Ntermext	0.003	No mitochondrial presequence	83(MPP)	-0.048	80-84	2-11-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
CNA02130 Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.047		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02140 Ntermext	0.681	Possessing mitochondrial presequence	19(MPP)	0.158	12-16,16-20,65-69	6-15-high	-	-	-	-	-	-	7-12	-	-	-	-	-	-	6-11	
CNA02150 Ntermext	0.004	No mitochondrial presequence	36(MPP)	-0.056	61-65,65-69,68-72,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02160 Ntermext	0.004	No mitochondrial presequence	16(MPP)	0.062	36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02170 Ntermext	0.016	No mitochondrial presequence	36(MPP), 37(Icp55)	0.056	49-53,56-60,89-93	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02180 Ntermext	0.005	No mitochondrial presequence	64(MPP), 65(Icp55)	0.156	3-7,37-41,77-81	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02205 Ntermext	0.005	No mitochondrial presequence	39(MPP)	-0.026	61-65	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02210 Ntermext	0.003	No mitochondrial presequence	16(MPP)	-0.062	40-44,76-80	1-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02220 Ntermext	0.526	Possessing mitochondrial presequence	34(MPP)	0.206	7-11,13-17,36-40	2-11-high	15-20	-	-	-	-	-	-	-	-	-	-	-	13-18	-	
CNA02230 Ntermext	0.063	No mitochondrial presequence	27(MPP)	0.074		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02240 Ntermext	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.069		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02250 Ntermext	0.215	No mitochondrial presequence	81(MPP)	0.000	9-13	5-14-high	-	-	-	-	-	-	-	-	-	-	-	8-13	9-14	-	
CNA02260 Ntermext	0.003	No mitochondrial presequence	14(MPP)	-0.143	57-61	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02270 Ntermext	0.014	No mitochondrial presequence	36(MPP)	0.028	38-42	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02290 Ntermext	0.101	No mitochondrial presequence	36(MPP)	0.111		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02300 Ntermext	0.033	No mitochondrial presequence	10(MPP)	0.200		15-24-low	-	-	5-10	-	-	-	-	-	-	-	-	-	-	-	
CNA02310 Ntermext	0.017	No mitochondrial presequence	35(MPP)	0.200		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02330 Ntermext	0.010	No mitochondrial presequence	19(MPP)	0.105	6-10	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02335 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.026	35-39	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02340 Ntermext	0.967	Possessing mitochondrial presequence	27(MPP)	0.222	27-31,59-63	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02350 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.019		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02360 Ntermext	0.003	No mitochondrial presequence	44(MPP)	0.068		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02370 Ntermext	0.176	No mitochondrial presequence	49(MPP), 50(Icp55)	0.143		5-14-low	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	-	
CNA02380 Ntermext	0.008	No mitochondrial presequence	55(MPP)	0.055		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02390 Ntermext	0.012	No mitochondrial presequence	41(MPP)	0.000		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02400 Ntermext	0.003	No mitochondrial presequence	54(MPP)	0.019		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02405 Ntermext	0.024	No mitochondrial presequence	19(MPP)	0.105	2-6	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02410 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.000	75-79	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02420 Ntermext	0.212	No mitochondrial presequence	11(MPP)	0.182		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02430 Ntermext	0.431	Possessing mitochondrial presequence	6(MPP)	0.333	34-38,84-88	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02440 Ntermext	0.012	No mitochondrial presequence	16(MPP)	0.125		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02450 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.070	33-37,48-52,64-68	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02460 Ntermext	0.016	No mitochondrial presequence	20(MPP)	0.100		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02470 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.087		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02480 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02490 Ntermext	0.083	No mitochondrial presequence	30(MPP)	0.133	31-35	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02500 Ntermext	0.255	No mitochondrial presequence	22(MPP)	0.273	19-23,88-92	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02510 Ntermext	0.134	No mitochondrial presequence	29(MPP)	0.103		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02520 Ntermext	0.000	No mitochondrial presequence	5(MPP)	0.200	2-6	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02530 Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.013	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02535 Ntermext	0.000	No mitochondrial presequence	49(MPP)	-0.041	1-5,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02540 Ntermext	0.444	Possessing mitochondrial presequence	15(MPP)	0.200	17-21,29-33	17-29-low	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
CNA02550 Ntermext	0.000	No mitochondrial presequence	72(MPP), 73(Icp55)	-0.069	57-61,69-73	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02555 Ntermext	0.057	No mitochondrial presequence	54(MPP)	0.074		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02560 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02570 Ntermext	0.970	Possessing mitochondrial presequence	27(MPP)	0.222		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02580 Ntermext	0.000	No mitochondrial presequence	20(MPP)	-0.050		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02590 Ntermext	0.090	No mitochondrial presequence	16(MPP)	0.125	63-67	21-30-low	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
CNA02600 Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.063	95-99	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02610 Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.167	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02620 Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.038		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02625 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02630 Ntermext	0.010	No mitochondrial presequence	53(MPP), 54(Icp55)	0.038	4-8,54-58	4-13-low	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
CNA02640 Ntermext	0.227	No mitochondrial presequence	28(MPP)	0.143		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02645 Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.038		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02650 Ntermext	0.949	Possessing mitochondrial presequence	12(MPP)	0.250	9-13,92-96	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02660 Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.091	36-40,60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02670 Ntermext	0.980	Possessing mitochondrial presequence	51(MPP), 59(Oct1)	0.118		8-17-high	-	-	9-14	-	-	-	-	-	-	-	-	-	-	-	
CNA02680 Ntermext	0.000	No mitochondrial presequence	60(MPP)	-0.017		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02690 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02700 Ntermext	0.179	No mitochondrial presequence	27(MPP)	0.111	73-77,93-97	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02710 Ntermext	0.227	No mitochondrial presequence	13(MPP), 14(Icp55)	0.154	14-18	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	14-19	-	
CNA02720 Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.111	28-32	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02730 Ntermext	0.003	No mitochondrial presequence	18(MPP), 26(Oct1)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02740 Ntermext	0.023	No mitochondrial presequence	46(MPP)	0.022	19-23	12-21-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02750 Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.125		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02760 Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.135	96-100	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02770 Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.033	58-62	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02780 Ntermext	0.004	No mitochondrial presequence	12(MPP)	0.000	35-39	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02790 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02800 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.096		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02810 Ntermext	0.102	No mitochondrial presequence	41(MPP)	0.098		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02820 Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.077	50-54	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02830 Ntermext	0.000	No mitochondrial presequence	79(MPP)	-0.051	20-24,25-29,61-65,76-80	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02840 Ntermext	0.022	No mitochondrial presequence	48(MPP), 56(Oct1)	0.083	64-68	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02845 Ntermext	0.019	No mitochondrial presequence	46(MPP)	0.065	69-73,82-86	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02850 Ntermext	0.000	No mitochondrial presequence	12(MPP)	-0.083		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02860 Ntermext	0.029	No mitochondrial presequence	16(MPP)	0.125		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02870 Ntermext	0.009	No mitochondrial presequence	29(MPP)	0.103		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02875 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.077		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02880 Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.091	47-51	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02885 Ntermext	0.288	No mitochondrial presequence	22(MPP)	0.045		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02890 Ntermext	0.015	No mitochondrial presequence	17(MPP)	0.059		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02895 Ntermext	0.300	No mitochondrial presequence	69(MPP), 70(Icp55)	0.058	31-35,38-42,58-62	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02900 Ntermext	0.000	No mitochondrial presequence	93(MPP)	0.000		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02905 Ntermext	0.009	No mitochondrial presequence	41(MPP)	0.024	48-52	7-19-low	-	-	-	-	-	-	21-26	-	-	-	-	-	-	-	
CNA02910 Ntermext	0.008	No mitochondrial presequence	36(MPP)	0.028	4-8	1-10-low	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
CNA02920 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02930 Ntermext	0.074	No mitochondrial presequence	94(MPP)	0.053	18-22,91-95	13-22-high	-	-	-	-	-	-	-	-	16-21	-	-	-	-	-	
CNA02940 Ntermext	0.921	Possessing mitochondrial presequence	28(MPP), 36(Oct1)	0.179		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02950 Ntermext	0.073	No mitochondrial presequence	18(MPP)	0.111	1-5,61-65	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02960 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.026		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02970 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.091	21-25	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA02980 Ntermext	0.997	Possessing mitochondrial presequence	27(MPP), 28(Icp55)	0.148	13-17,95-99	8-17-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
CNA02990 Ntermext	0.005	No mitochondrial presequence	34(MPP), 35(Icp55)	0.059	85-89	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03000 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03010 Ntermext	0.008	No mitochondrial presequence	39(MPP)	0.051	80-84	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03020 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.226		9-18-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
CNA03030 Ntermext	0.007	No mitochondrial presequence	34(MPP)	0.118		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03040 Ntermext	0.085	No mitochondrial presequence	18(MPP)	0.167		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03050 Ntermext	0.475	Possessing mitochondrial presequence	30(MPP)	0.033	30-34,45-49,79-83	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03060 Ntermext	0.026	No mitochondrial presequence	12(MPP)	0.167		3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03065 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.019		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03070 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03090 Ntermext	0.000	No mitochondrial presequence	41(MPP), 42(Icp55)	0.000	35-39,39-43	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03093 Ntermext	0.169	No mitochondrial presequence	26(MPP)	0.000	23-27,94-98	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03095 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000	47-51,71-75	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03100 Ntermext	0.050	No mitochondrial presequence	56(MPP)	0.054	24-28,91-95	20-29-high	-	-	-	-	-	-	-	-	16-21	-	15-20	-	-	-	
CNA03110 Ntermext	0.239	No mitochondrial presequence	42(MPP)	0.095	32-36,39-43	1-11-high	-	-	-	-	-	24-29	-	5-10	-	4-9,23-28	-	-	-	-	
CNA03120 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.018		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03130 Ntermext	0.004	No mitochondrial presequence	33(MPP)	-0.030	65-69,70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03140 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.136	16-20	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03150 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.020	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03160 Ntermext	0.182	No mitochondrial presequence	23(MPP)	0.130	6-10	6-15-low	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	-	
CNA03170 Ntermext	0.033	No mitochondrial presequence	70(MPP), 71(Icp55)	-0.043	2-6,61-65,67-71	2-11-high	-	-	-	-	-	-	-	-	-	-	-	1-6	2-7	-	
CNA03180 Ntermext	0.070	No mitochondrial presequence	47(MPP)	0.000	16-20	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03190 Ntermext	0.522	Possessing mitochondrial presequence	22(MPP)	0.136	19-23	15-24-high	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
CNA03200 Ntermext	0.003	No mitochondrial presequence	56(MPP)	-0.036		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03210 Ntermext	0.040	No mitochondrial presequence	28(MPP), 29(Icp55)	0.036	10-14,37-41,41-45,50-54,63-67,77-81	16-25-low	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
CNA03220 Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.083		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03240 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.060	8-12	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03250 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.091	19-23,44-48,72-76	15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03265 Ntermext	0.400	Possessing mitochondrial presequence	15(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03280 Ntermext	0.010	No mitochondrial presequence	44(MPP)	0.182	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03290 Ntermext	0.000	No mitochondrial presequence	23(MPP), 24(Icp55)	-0.043		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03300 Ntermext	0.135	No mitochondrial presequence	21(MPP), 22(Icp55)	0.095		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03310 Ntermext	0.004	No mitochondrial presequence	24(MPP)	0.250		1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03320 Ntermext	0.144	No mitochondrial presequence	45(MPP), 53(Oct1)	0.089	71-75	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03330 Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.059	25-29	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03340 Ntermext	0.006	No mitochondrial presequence	29(MPP), 30(Icp55)	0.034		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03350 Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.017	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03360 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.053	67-71	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03370 Ntermext	0.073	No mitochondrial presequence	22(MPP)	0.091	19-23	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03380 Ntermext	0.004	No mitochondrial presequence	63(MPP)	-0.032	70-74,93-97	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03390 Ntermext	0.016	No mitochondrial presequence	91(MPP)	0.044		16-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03400 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.182		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03410 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.143	38-42	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNA03420 Ntermext	0.932	Possessing mitochondrial presequence	15(MPP)	0.267	8-12	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	8-13	-	
CNA03430 Ntermext	0.004	No mitochondrial presequence	53(MPP)	0.038		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
