Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNA03540	RPF	JEC21	4	4	3	9	NA	NA	415	NA	1077	106
CNA03550	RPF	JEC21	0	4	1	19	0	1	1392	0	1590	106
CNA03560	RPF	JEC21	8	33	15	117	NA	NA	10218	NA	4362	106
CNA03570	RPF	JEC21	21	28	2	43	0	0	1644	0	513	106
CNA03580	RPF	JEC21	54	193	158	744	NA	NA	26508	NA	1053	106
CNA03590	RPF	JEC21	3	6	20	62	NA	NA	3005	NA	2817	106
CNA03600	RPF	JEC21	42	68	8	149	NA	NA	45737	NA	3819	106
CNA03720	RPF	JEC21	7	67	16	228	NA	NA	11151	NA	3981	106
CNA03725	RPF	JEC21	2	11	7	26	0	0	1328	0	1167	106
CNA03730	RPF	JEC21	223	628	24	240	NA	NA	27876	NA	633	106
CNA03740	RPF	JEC21	18	23	67	418	NA	NA	133933	NA	3513	106
CNA03750	RPF	JEC21	4	9	0	2	NA	NA	4011	NA	2229	106
CNA03760	RPF	JEC21	0	1	5	15	0	1	5039	0	2529	106
CNA03770	RPF	JEC21	0	13	51	131	0	0	5580	0	1128	106
CNA03780	RPF	JEC21	36	170	109	618	NA	NA	16704	NA	1047	106
CNA03790	RPF	JEC21	28	119	17	54	4	17	4971	0	2358	106
CNA03795	RPF	JEC21	17	28	68	137	0	0	6940	0	948	106
CNA03800	RPF	JEC21	2	3	4	8	1	1	1089	1	1398	106
CNA03810	RPF	JEC21	151	362	32	132	NA	NA	21715	NA	2049	106
CNA03820	RPF	JEC21	19	160	119	439	NA	NA	13897	NA	462	106
CNA03830	RPF	JEC21	4	8	7	22	NA	NA	1325	NA	1464	106
CNA03840	RPF	JEC21	66	118	12	50	NA	NA	11080	NA	1551	106
CNA03850	RPF	JEC21	0	2	0	2	NA	NA	141	NA	1344	106
CNA03860	RPF	JEC21	42	139	46	173	NA	NA	7506	NA	831	106
CNA03870	RPF	JEC21	6	6	0	3	NA	NA	430	NA	945	106
CNA03880	RPF	JEC21	166	1198	18	341	NA	NA	11273	NA	438	106
CNA03890	RPF	JEC21	49	92	8	116	NA	NA	5755	NA	1311	106
CNA03900	RPF	JEC21	60	448	55	425	NA	NA	87413	NA	4485	106
CNA03910	RPF	JEC21	1	38	22	92	NA	NA	7737	NA	1728	106
CNA03930	RPF	JEC21	0	0	0	9	NA	NA	1963	NA	1914	106
CNA03940	RPF	JEC21	0	6	1	8	NA	NA	3750	NA	2808	106
CNA03950	RPF	JEC21	9	28	9	56	NA	NA	7162	NA	2697	106
CNA03960	RPF	JEC21	19	24	27	99	NA	NA	4765	NA	1995	106
CNA03970	RPF	JEC21	16	31	36	72	NA	NA	5068	NA	930	106
CNA03990	RPF	JEC21	10	29	8	168	NA	NA	3994	NA	1095	106
CNA04000	RPF	JEC21	8	121	50	129	0	1	46755	0	2280	106
CNA04010	RPF	JEC21	36	93	14	113	0	0	23193	0	1434	106
CNA04015	RPF	JEC21	5	11	0	0	NA	NA	348	NA	837	106
CNA04020	RPF	JEC21	48	751	47	419	NA	NA	38964	NA	2037	106
CNA04025	RPF	JEC21	3	5	3	12	0	2	1180	0	1128	106
CNA04030	RPF	JEC21	1	11	6	18	0	0	3120	0	1593	106
CNA04040	RPF	JEC21	0	0	3	10	NA	NA	1682	NA	2298	106
CNA04050	RPF	JEC21	1474	5438	2794	12852	0	1	699876	0	1260	106
CNA04060	RPF	JEC21	1162	9494	73	1820	NA	NA	371627	NA	1194	106
CNA04063	RPF	JEC21	1	1	0	0	0	1	60	3	1266	106
CNA04065	RPF	JEC21	13	74	33	508	NA	NA	6136	NA	288	106
CNA04070	RPF	JEC21	71	120	30	117	0	4	6189	1	639	106
CNA04080	RPF	JEC21	8	12	10	55	0	21	3993	1	3342	106
CNA04090	RPF	JEC21	11	16	0	8	NA	NA	3277	NA	672	106
CNA04100	RPF	JEC21	2	91	63	261	0	0	14116	1	1362	106
CNA04110	RPF	JEC21	4	161	84	220	NA	NA	10473	NA	2265	106
CNA04120	RPF	JEC21	2	10	3	29	0	1	6906	2	1695	106
CNA04130	RPF	JEC21	21	51	0	14	0	0	1786	1	1224	106
CNA04140	RPF	JEC21	16	17	8	83	NA	NA	15745	NA	1833	106
CNA04145	RPF	JEC21	22	26	0	2	0	7	1324	1	738	106
CNA04150	RPF	JEC21	22	36	2	18	NA	NA	3172	NA	3576	106
CNA04160	RPF	JEC21	0	0	0	0	0	0	687	0	1965	106
CNA04170	RPF	JEC21	78	163	3	30	0	0	19471	0	1149	106
CNA04180	RPF	JEC21	14	17	4	23	NA	NA	1134	NA	837	106
CNA04190	RPF	JEC21	5	66	24	53	NA	NA	7128	NA	2331	106
CNA04200	RPF	JEC21	21	27	34	109	NA	NA	1368	NA	495	106
CNA04210	RPF	JEC21	23	31	27	52	5	17	2597	2	918	106
CNA04220	RPF	JEC21	3	54	7	11	1	1	16278	0	3123	106
CNA04230	RPF	JEC21	6	25	5	40	0	0	2221	0	1320	106
CNA04240	RPF	JEC21	333	421	76	2308	NA	NA	208189	NA	1635	106
CNA04250	RPF	JEC21	7	13	0	48	NA	NA	4748	NA	1281	106
CNA04260	RPF	JEC21	0	3	12	32	1	3	476	111	1959	106
CNA04265	RPF	JEC21	26	333	162	550	33	245	3928	1	153	106
CNA04270	RPF	JEC21	24	64	16	86	4	5	5393	8	2781	106
CNA04280	RPF	JEC21	119	978	177	829	NA	NA	106740	NA	1572	106
CNA04290	RPF	JEC21	94	269	29	221	NA	NA	24046	NA	1071	106
CNA04300	RPF	JEC21	229	270	33	253	0	1	24324	3	1485	106
CNA04310	RPF	JEC21	313	1244	157	1220	NA	NA	133015	NA	1122	106
CNA04320	RPF	JEC21	22	34	35	112	NA	NA	4419	NA	1572	106
CNA04330	RPF	JEC21	0	6	2	6	1	1	237	1	1275	106
CNA04340	RPF	JEC21	71	316	29	350	NA	NA	14685	NA	699	106
CNA04350	RPF	JEC21	21	25	19	243	NA	NA	13713	NA	1932	106
CNA04360	RPF	JEC21	23	148	1	761	NA	NA	42778	NA	1821	106
CNA04370	RPF	JEC21	744	1992	2676	7823	NA	NA	368511	NA	1077	106
CNA04380	RPF	JEC21	0	221	0	65	0	0	9120	15	1287	106
CNA04390	RPF	JEC21	48	126	12	27	NA	NA	6661	NA	1077	106
CNA04400	RPF	JEC21	0	5	27	186	0	0	9016	0	1305	106
CNA04410	RPF	JEC21	248	263	69	237	NA	NA	16987	NA	1674	106
CNA04420	RPF	JEC21	164	178	177	508	NA	NA	42678	NA	1848	106
CNA04425	RPF	JEC21	0	0	0	0	NA	NA	11	NA	462	106
CNA04430	RPF	JEC21	11	32	123	425	NA	NA	62775	NA	3654	106
CNA04460	RPF	JEC21	13	23	6	75	0	2	910	4	240	106
CNA04470	RPF	JEC21	13	66	8	43	0	0	3176	0	603	106
CNA04480	RPF	JEC21	0	26	1	22	0	0	2182	0	861	106
CNA04490	RPF	JEC21	9	24	3	79	NA	NA	4828	NA	1767	106
CNA04500	RPF	JEC21	15	22	69	283	NA	NA	3135	NA	1059	106
CNA04510	RPF	JEC21	77	91	163	369	NA	NA	10273	NA	609	106
CNA04520	RPF	JEC21	14	119	105	341	NA	NA	18115	NA	561	106
CNA04540	RPF	JEC21	8	62	32	56	NA	NA	4450	NA	1239	106
CNA04550	RPF	JEC21	3	24	72	202	0	1	11284	0	372	106
CNA04560	RPF	JEC21	2	21	0	51	0	2	821	0	903	106
CNA04570	RPF	JEC21	16	42	5	56	NA	NA	3190	NA	1824	106
CNA04580	RPF	JEC21	1	1	0	0	NA	NA	29	NA	1578	106
CNA04590	RPF	JEC21	11	37	8	59	0	4	7522	1	876	106
CNA04600	RPF	JEC21	432	470	297	1271	NA	NA	202707	NA	1326	106
CNA04610	RPF	JEC21	573	789	67	2559	NA	NA	174674	NA	1140	106
CNA04620	RPF	JEC21	0	6	4	14	NA	NA	1717	NA	1191	106
CNA04630	RPF	JEC21	0	0	0	0	1	2	27	1	1356	106
CNA04640	RPF	JEC21	153	213	16	609	NA	NA	32587	NA	1116	106
CNA04650	RPF	JEC21	472	1515	125	574	0	0	393715	0	1134	106
CNA04660	RPF	JEC21	4	8	0	1	0	0	934	12	1902	106
CNA04670	RPF	JEC21	0	5	10	16	2	4	397	1	1047	106
CNA04680	RPF	JEC21	36	141	24	55	NA	NA	10752	NA	528	106
CNA04685	RPF	JEC21	0	0	0	0	NA	NA	20	NA	1773	106
CNA04690	RPF	JEC21	15	24	1	4	3	7	764	29	1284	106
CNA04695	RPF	JEC21	8	26	0	32	NA	NA	843	NA	243	106
CNA04700	RPF	JEC21	21	27	14	40	NA	NA	4990	NA	1248	106
CNA04710	RPF	JEC21	20	34	37	266	NA	NA	9735	NA	693	106
CNA04715	RPF	JEC21	0	2	1	5	0	2	337	0	1557	106
CNA04720	RPF	JEC21	0	13	0	2	NA	NA	5300	NA	3270	106
CNA04730	RPF	JEC21	0	22	1	15	0	0	1785	0	1272	106
CNA04740	RPF	JEC21	0	10	23	28	NA	NA	1981	NA	507	106
CNA04750	RPF	JEC21	3	135	18	102	NA	NA	7345	NA	1482	106
CNA04760	RPF	JEC21	0	4	0	17	6	9	2083	0	2448	106
CNA04770	RPF	JEC21	15	92	27	153	3	21	5409	3	2286	106
CNA04780	RPF	JEC21	58	84	620	1070	NA	NA	18457	NA	948	106
CNA04790	RPF	JEC21	1	1	1	1	0	0	4488	0	384	106
CNA04800	RPF	JEC21	1	17	1	16	1	1	927	2	1314	106
CNA04810	RPF	JEC21	16	62	18	26	0	0	2455	1	3621	106
CNA04830	RPF	JEC21	2	10	14	66	12	63	8291	0	1464	106
CNA04840	RPF	JEC21	0	0	0	30	0	0	344	0	1284	106
CNA04850	RPF	JEC21	26	59	478	1129	0	0	9955	1	324	106
CNA04860	RPF	JEC21	364	500	20	72	NA	NA	15433	NA	1092	106
CNA04870	RPF	JEC21	15	106	6	28	NA	NA	11808	NA	1515	106
CNA04880	RPF	JEC21	1	11	1	20	4	6	1553	0	1947	106
CNA04890	RPF	JEC21	16	33	0	44	NA	NA	2948	NA	1977	106
CNA04900	RPF	JEC21	0	0	0	0	NA	NA	17	NA	639	106
CNA04910	RPF	JEC21	0	1	91	212	0	0	12056	0	2454	106
CNA04920	RPF	JEC21	51	116	403	1665	0	0	98402	0	1332	106
CNA04930	RPF	JEC21	7	216	41	459	0	0	9462	0	354	106
CNA04935	RPF	JEC21	0	0	0	0	0	0	3	1	630	106
CNA04940	RPF	JEC21	78	429	130	630	0	0	39993	0	1314	106
CNA04950	RPF	JEC21	394	942	15	314	NA	NA	33810	NA	1374	106
CNA04960	RPF	JEC21	15	88	13	61	NA	NA	4442	NA	2604	106
CNA04970	RPF	JEC21	0	0	0	1	0	0	21	2	477	106
CNA04980	RPF	JEC21	2	6	4	24	10	15	2120	0	1002	106
CNA04990	RPF	JEC21	0	0	100	260	0	2	9663	2	672	106
CNA05000	RPF	JEC21	2	10	1	9	0	0	792	0	1536	106
CNA05010	RPF	JEC21	26	121	69	229	NA	NA	9295	NA	987	106
CNA05015	RPF	JEC21	22	64	27	136	12	55	1556	168	432	106
CNA05020	RPF	JEC21	0	145	141	301	NA	NA	65385	NA	4926	106
CNA05030	RPF	JEC21	0	0	0	0	0	0	313	7	1974	106
CNA05040	RPF	JEC21	0	0	0	0	NA	NA	176	NA	3417	106
CNA05050	RPF	JEC21	7	7	3	28	NA	NA	3602	NA	1161	106
CNA05060	RPF	JEC21	19	35	6	64	NA	NA	2832	NA	1236	106
CNA05070	RPF	JEC21	10	62	17	63	NA	NA	8174	NA	1833	106
CNA05080	RPF	JEC21	0	5	1	2	NA	NA	59	NA	840	106
CNA05090	RPF	JEC21	21	337	67	162	0	0	26172	0	2274	106
CNA05100	RPF	JEC21	1	2	31	65	NA	NA	1382	NA	2079	106
CNA05110	RPF	JEC21	17	35	6	37	NA	NA	2574	NA	1554	106
CNA05120	RPF	JEC21	0	0	3	25	0	0	2550	0	1077	106
CNA05130	RPF	JEC21	4	17	4	49	0	0	5910	0	3273	106
CNA05135	RPF	JEC21	0	0	0	1	0	0	27	0	396	106
CNA05140	RPF	JEC21	238	287	89	283	NA	NA	13385	NA	843	106
CNA05150	RPF	JEC21	409	705	59	412	0	1	44461	0	1551	106
CNA05160	RPF	JEC21	469	2547	NA	NA	NA	NA	46146	NA	231	106
CNA05170	RPF	JEC21	258	351	63	366	3	78	21169	3	765	106
CNA05180	RPF	JEC21	124	3038	435	3254	NA	NA	41718	NA	258	106
CNA05200	RPF	JEC21	3	39	23	55	NA	NA	4235	NA	1893	106
CNA05210	RPF	JEC21	35	102	259	628	NA	NA	10938	NA	237	106
CNA05220	RPF	JEC21	28	53	137	293	0	2	25236	0	1788	106
CNA05240	RPF	JEC21	1	1	0	0	0	0	265	0	1566	106
CNA05250	RPF	JEC21	0	0	0	0	NA	NA	153	NA	1674	106
CNA05260	RPF	JEC21	2	5	2	6	NA	NA	1262	NA	1341	106
CNA05270	RPF	JEC21	6	7	3	8	0	0	2141	0	651	106
CNA05280	RPF	JEC21	4	11	0	5	1	1	208	10	1632	106
CNA05290	RPF	JEC21	1	3	7	37	0	10	5367	2	5916	106
CNA05300	RPF	JEC21	0	11	0	4	NA	NA	1439	NA	3816	106
CNA05310	RPF	JEC21	0	7	0	10	NA	NA	2550	NA	4080	106
CNA05320	RPF	JEC21	8	15	2	14	NA	NA	1906	NA	2814	106
CNA05330	RPF	JEC21	31	114	45	630	NA	NA	24807	NA	1929	106
CNA05335	RPF	JEC21	0	65	0	0	0	3	2298	1	399	106
CNA05340	RPF	JEC21	7	17	1	12	0	0	565	0	2469	106
CNA05360	RPF	JEC21	4	14	9	13	NA	NA	913	NA	1845	106
CNA05370	RPF	JEC21	15	19	11	77	NA	NA	9898	NA	1590	106
CNA05380	RPF	JEC21	0	17	2	47	NA	NA	1888	NA	1401	106
CNA05390	RPF	JEC21	24	195	25	186	NA	NA	29202	NA	1380	106
CNA05400	RPF	JEC21	48	265	103	247	NA	NA	12590	NA	288	106
CNA05410	RPF	JEC21	0	26	0	28	0	23	6205	82	2127	106
CNA05415	RPF	JEC21	2	83	50	95	8	14	3150	3	906	106
CNA05420	RPF	JEC21	52	72	10	50	NA	NA	35419	NA	684	106
CNA05430	RPF	JEC21	49	110	23	113	NA	NA	17262	NA	1251	106
CNA05440	RPF	JEC21	11	33	38	98	NA	NA	12833	NA	966	106
CNA05450	RPF	JEC21	7	38	8	52	NA	NA	4070	NA	966	106
CNA05460	RPF	JEC21	14	27	4	18	NA	NA	3937	NA	1677	106
CNA05470	RPF	JEC21	19	203	624	1119	NA	NA	96381	NA	2085	106
CNA05480	RPF	JEC21	0	9	6	13	NA	NA	837	NA	2835	106
CNA05490	RPF	JEC21	7	81	21	104	15	23	10330	3	1113	106
CNA05495	RPF	JEC21	0	0	0	0	NA	NA	138	NA	888	106
CNA05500	RPF	JEC21	10	27	36	283	1	18	9001	1	1653	106
CNA05510	RPF	JEC21	8	20	30	388	9	20	11816	0	1449	106
CNA05520	RPF	JEC21	1	1	0	0	0	1	49	68	378	106
CNA05530	RPF	JEC21	0	0	0	0	0	0	0	0	1791	106
CNA05540	RPF	JEC21	0	0	0	0	NA	NA	0	NA	2061	106
CNA05560	RPF	JEC21	3	11	0	2	4	24	1949	91	2142	106
CNA05570	RPF	JEC21	167	216	15	31	8	27	7736	1	2400	106
CNA05580	RPF	JEC21	101	926	174	1106	NA	NA	55444	NA	396	106
CNA05590	RPF	JEC21	0	0	17	29	NA	NA	684	NA	2319	106
CNA05600	RPF	JEC21	1	3	0	1	2	3	187	35	2079	106
CNA05610	RPF	JEC21	29	105	9	106	0	0	17822	0	1071	106
CNA05620	RPF	JEC21	11	29	18	39	NA	NA	2328	NA	561	106
CNA05630	RPF	JEC21	4	119	1	202	NA	NA	16494	NA	2634	106
CNA05650	RPF	JEC21	332	645	69	858	NA	NA	25105	NA	1317	106
CNA05660	RPF	JEC21	26	151	54	476	NA	NA	4521	NA	372	106
CNA05670	RPF	JEC21	0	23	14	69	NA	NA	10222	NA	3267	106
CNA05680	RPF	JEC21	52	312	270	2272	1	3	29727	0	384	106
CNA05690	RPF	JEC21	72	322	142	516	2	3	12597	1	891	106
CNA05700	RPF	JEC21	1	3	0	8	NA	NA	623	NA	330	106
CNA05710	RPF	JEC21	2	5	0	5	NA	NA	560	NA	558	106
CNA05720	RPF	JEC21	0	0	1	2	NA	NA	91	NA	516	106
CNA05725	RPF	JEC21	2	24	2	80	0	6	7315	0	756	106
CNA05730	RPF	JEC21	10	274	30	193	0	0	13373	2	2430	106
CNA05735	RPF	JEC21	2	2	2	4	0	0	113	0	1041	106
CNA05740	RPF	JEC21	16	16	18	133	NA	NA	4590	NA	891	106
CNA05750	RPF	JEC21	6	147	19	64	0	0	5844	0	888	106
CNA05760	RPF	JEC21	0	87	30	65	NA	NA	5300	NA	1959	106
CNA05780	RPF	JEC21	4	39	3	20	13	42	1131	7	1272	106
CNA05790	RPF	JEC21	3	13	7	24	7	8	954	3	1131	106
CNA05800	RPF	JEC21	102	173	44	262	0	2	49732	5	1692	106
CNA05810	RPF	JEC21	0	0	0	0	NA	NA	501	NA	1497	106
CNA05820	RPF	JEC21	8	121	23	83	9	22	3322	0	1938	106
CNA05830	RPF	JEC21	20	91	73	368	NA	NA	23979	NA	1779	106
CNA05840	RPF	JEC21	8	22	58	129	0	0	1850	0	1098	106
CNA05850	RPF	JEC21	739	2535	180	1109	NA	NA	107078	NA	1026	106
CNA05860	RPF	JEC21	79	92	90	524	0	2	27851	0	801	106
CNA05870	RPF	JEC21	17	48	2	39	NA	NA	6513	NA	1704	106
CNA05880	RPF	JEC21	47	162	107	334	NA	NA	17850	NA	1035	106
CNA05890	RPF	JEC21	8	23	10	66	0	0	7645	0	2229	106
CNA05900	RPF	JEC21	14	90	114	337	NA	NA	12831	NA	1707	106
CNA05910	RPF	JEC21	118	157	230	1686	10	17	22744	0	648	106
CNA05920	RPF	JEC21	3	11	13	158	17	202	7798	3	3078	106
CNA05930	RPF	JEC21	6	13	10	167	NA	NA	9830	NA	2370	106
CNA05935	RPF	JEC21	31	68	55	693	0	0	19948	0	1521	106
CNA05940	RPF	JEC21	4	29	3	11	0	0	9035	0	2601	106
CNA05950	RPF	JEC21	11	55	10	185	NA	NA	11957	NA	498	106
CNA05960	RPF	JEC21	3	60	35	165	NA	NA	7507	NA	1110	106
CNA05970	RPF	JEC21	4	5	10	71	NA	NA	2323	NA	663	106
CNA05980	RPF	JEC21	2	33	34	127	0	0	18051	0	1764	106
CNA05990	RPF	JEC21	9	23	14	38	NA	NA	4752	NA	1143	106
CNA06000	RPF	JEC21	26	183	33	317	NA	NA	531264	NA	7002	106
CNA06010	RPF	JEC21	4	53	13	50	0	0	8999	0	1080	106
CNA06020	RPF	JEC21	27	307	1	136	0	3	49295	0	1392	106
CNA06030	RPF	JEC21	3	16	14	118	0	2	6904	0	2229	106
CNA06040	RPF	JEC21	8	53	84	377	NA	NA	7291	NA	852	106
CNA06050	RPF	JEC21	0	2	3	3	7	16	1274	2	5436	106
CNA06060	RPF	JEC21	300	442	132	770	NA	NA	24483	NA	675	106
CNA06070	RPF	JEC21	0	0	7	12	NA	NA	276	NA	1872	106
CNA06080	RPF	JEC21	3	64	58	197	NA	NA	2623	NA	321	106
CNA06085	RPF	JEC21	0	0	0	0	0	0	14	1	483	106
CNA06090	RPF	JEC21	1	52	15	69	0	7	7351	2	3981	106
CNA06100	RPF	JEC21	7	27	10	50	12	32	3805	35	1707	106
CNA06110	RPF	JEC21	11	11	21	44	12	123	35698	46	11103	106
CNA06120	RPF	JEC21	57	127	74	1194	0	0	17093	2	492	106
CNA06130	RPF	JEC21	2	14	23	123	NA	NA	19639	NA	3957	106
CNA06140	RPF	JEC21	17	39	24	365	0	6	15213	0	1971	106
CNA06150	RPF	JEC21	36	99	12	27	NA	NA	10031	NA	3915	106
CNA06160	RPF	JEC21	5	15	0	15	NA	NA	3932	NA	2076	106
CNA06170	RPF	JEC21	0	0	0	7	0	0	360	0	1197	106
CNA06180	RPF	JEC21	7	34	4	68	4	9	7468	0	2025	106
CNA06190	RPF	JEC21	3	11	1	21	NA	NA	1668	NA	615	106
CNA06200	RPF	JEC21	2519	11747	5438	29312	NA	NA	947397	NA	792	106
CNA06210	RPF	JEC21	10	33	11	82	0	0	38936	0	3459	106
CNA06220	RPF	JEC21	0	0	0	2	0	0	4130	0	10311	106
CNA06230	RPF	JEC21	11	26	0	51	NA	NA	8024	NA	2703	106
CNA06240	RPF	JEC21	6	43	17	84	NA	NA	4784	NA	1290	106
CNA06250	RPF	JEC21	8	69	3	14	0	0	2377	3	765	106
CNA06260	RPF	JEC21	0	0	0	9	0	1	1529	0	2433	106
CNA06270	RPF	JEC21	17	46	788	1483	NA	NA	11649	NA	378	106
CNA06280	RPF	JEC21	3	20	2	36	NA	NA	2236	NA	1023	106
CNA06290	RPF	JEC21	153	592	140	843	0	0	100386	0	2148	106
CNA06300	RPF	JEC21	0	2	3	11	0	0	5631	0	2757	106
CNA06310	RPF	JEC21	0	1	1	8	NA	NA	896	NA	2562	106
CNA06320	RPF	JEC21	14	137	5	31	NA	NA	2920	NA	726	106
CNA06330	RPF	JEC21	0	5	2	5	1	6	665	1	3006	106
CNA06340	RPF	JEC21	7	12	1	47	NA	NA	1814	NA	429	106
CNA06350	RPF	JEC21	2858	3776	543	15445	NA	NA	367777	NA	330	106
CNA06360	RPF	JEC21	778	2029	844	10757	NA	NA	874080	NA	753	106
CNA06370	RPF	JEC21	3	6	6	11	0	0	2174	0	1887	106
CNA06380	RPF	JEC21	20	47	8	47	3	4	888	1	237	106
CNA06390	RPF	JEC21	0	2	11	47	0	0	3219	0	2271	106
CNA06400	RPF	JEC21	1	1	28	120	NA	NA	9561	NA	2154	106
CNA06410	RPF	JEC21	74	396	89	270	NA	NA	18440	NA	828	106
CNA06420	RPF	JEC21	35	56	85	135	0	0	6160	0	1143	106
CNA06425	RPF	JEC21	0	4	1	6	NA	NA	495	NA	2250	106
CNA06430	RPF	JEC21	12	60	107	258	0	0	39435	0	2523	106
CNA06440	RPF	JEC21	5	9	9	136	NA	NA	22809	NA	4491	106
CNA06450	RPF	JEC21	2	27	3	70	0	5	5479	0	1737	106
CNA06460	RPF	JEC21	25	43	60	254	NA	NA	17292	NA	1221	106
CNA06470	RPF	JEC21	1	85	90	300	NA	NA	11277	NA	648	106
CNA06480	RPF	JEC21	1	37	9	36	0	1	2939	19	1410	106
CNA06490	RPF	JEC21	13	57	24	115	0	0	9846	0	2100	106
CNA06500	RPF	JEC21	2819	4690	4287	38676	0	0	534624	0	462	106
CNA06510	RPF	JEC21	19	111	33	237	3	7	16018	1	1017	106
CNA06520	RPF	JEC21	3	9	2	6	NA	NA	1464	NA	1776	106
CNA06530	RPF	JEC21	5	17	2	20	NA	NA	2550	NA	1065	106
CNA06540	RPF	JEC21	0	3	2	3	0	0	6671	3	687	106
CNA06550	RPF	JEC21	17	23	3	146	NA	NA	4058	NA	1041	106
CNA06555	RPF	JEC21	2	5	10	39	NA	NA	2311	NA	3105	106
CNA06560	RPF	JEC21	6	156	179	457	NA	NA	28383	NA	948	106
CNA06570	RPF	JEC21	0	0	0	0	0	0	75	18	477	106
CNA06580	RPF	JEC21	11	124	40	145	0	0	6359	0	1353	106
CNA06590	RPF	JEC21	24	53	37	152	0	4	10428	0	2739	106
CNA06600	RPF	JEC21	1	4	1	2	NA	NA	398	NA	1749	106
CNA06610	RPF	JEC21	2	14	6	81	NA	NA	5324	NA	4698	106
CNA06620	RPF	JEC21	3	4	1	84	NA	NA	7159	NA	2238	106
CNA06630	RPF	JEC21	362	484	616	2467	0	0	46916	1	675	106
CNA06640	RPF	JEC21	55	126	16	96	0	0	18476	0	2217	106
CNA06650	RPF	JEC21	31	67	9	115	NA	NA	11573	NA	861	106
CNA06660	RPF	JEC21	0	32	5	14	0	0	3631	0	4266	106
CNA06665	RPF	JEC21	22	29	4	7	NA	NA	2287	NA	513	106
CNA06670	RPF	JEC21	3	9	4	18	NA	NA	4010	NA	1521	106
CNA06680	RPF	JEC21	66	214	12	72	0	0	15664	0	1236	106
CNA06690	RPF	JEC21	6	11	13	49	NA	NA	2459	NA	1077	106
CNA06700	RPF	JEC21	4	12	15	81	0	0	2253	0	1344	106
CNA06710	RPF	JEC21	6	20	1	10	7	13	4095	21	2988	106
CNA06730	RPF	JEC21	46	156	113	743	NA	NA	40200	NA	2181	106
CNA06740	RPF	JEC21	1	15	1	17	0	3	990	6	1632	106
CNA06750	RPF	JEC21	19	19	7	26	0	0	4443	0	3444	106
CNA06760	RPF	JEC21	183	367	54	459	NA	NA	26250	NA	1122	106
CNA06770	RPF	JEC21	0	6	3	57	0	0	1396	1	2226	106
CNA06780	RPF	JEC21	13	41	89	377	0	102	8826	27	2709	106
CNA06790	RPF	JEC21	217	290	485	3228	0	0	248488	1	1818	106
CNA06800	RPF	JEC21	0	38	421	661	NA	NA	10383	NA	1446	106
CNA06810	RPF	JEC21	1	2	7	97	NA	NA	2468	NA	1410	106
CNA06820	RPF	JEC21	27936	42049	635	18226	NA	NA	452450	NA	381	106
CNA06830	RPF	JEC21	3	33	3	17	NA	NA	4221	NA	3918	106
CNA06840	RPF	JEC21	97	184	19	470	NA	NA	35237	NA	1392	106
CNA06850	RPF	JEC21	12	42	7	240	1	9	20497	0	1350	106
CNA06860	RPF	JEC21	512	1571	48	373	NA	NA	38452	NA	573	106
CNA06870	RPF	JEC21	38	98	60	105	2	14	8105	0	1449	106
CNA06880	RPF	JEC21	8	43	80	194	NA	NA	7060	NA	1089	106
CNA06890	RPF	JEC21	231	804	61	328	NA	NA	27927	NA	981	106
CNA06900	RPF	JEC21	6	21	8	112	NA	NA	1532	NA	330	106
CNA06905	RPF	JEC21	3	4	0	1	0	0	104	0	699	106
CNA06910	RPF	JEC21	17	182	15	41	0	0	5436	0	1251	106
CNA06920	RPF	JEC21	49	161	45	399	9	40	21198	0	1335	106
CNA06930	RPF	JEC21	60	78	0	16	NA	NA	5061	NA	1086	106
CNA06940	RPF	JEC21	356	450	747	2201	0	2	29321	1	243	106
CNA06950	RPF	JEC21	2198	2965	355	5413	NA	NA	244514	NA	336	106
CNA06960	RPF	JEC21	10	35	4	21	0	1	4767	0	1311	106
CNA06970	RPF	JEC21	37	142	42	199	NA	NA	16049	NA	2439	106
CNA06980	RPF	JEC21	14	41	2	13	0	0	13952	0	2271	106
CNA06990	RPF	JEC21	25	159	0	54	0	1	9192	0	1047	106
CNA07000	RPF	JEC21	24	39	166	646	NA	NA	18616	NA	1578	106
CNA07010	RPF	JEC21	308	632	814	2422	NA	NA	30118	NA	552	106
CNA07020	RPF	JEC21	11	17	1	12	0	1	765	2	1290	106
CNA07030	RPF	JEC21	1	1	64	283	NA	NA	12916	NA	2436	106
CNA07040	RPF	JEC21	0	262	90	1821	NA	NA	39956	NA	1329	106
CNA07050	RPF	JEC21	0	0	0	0	0	0	158	0	1581	106
CNA07060	RPF	JEC21	0	0	7	56	NA	NA	2213	NA	1506	106
CNA07070	RPF	JEC21	0	0	3	6	NA	NA	426	NA	1908	106
CNA07080	RPF	JEC21	0	0	0	2	0	0	11	3	882	106
CNA07090	RPF	JEC21	37	155	185	577	NA	NA	116134	NA	4632	106
CNA07100	RPF	JEC21	10	43	6	38	NA	NA	968	NA	945	106
CNA07110	RPF	JEC21	12	72	22	69	NA	NA	4539	NA	1686	106
CNA07120	RPF	JEC21	102	184	58	551	0	0	37114	0	1062	106
CNA07130	RPF	JEC21	9	13	1	36	0	0	3162	1	1743	106
CNA07140	RPF	JEC21	3	12	2	4	NA	NA	4827	NA	2574	106
