Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNAG_00414	RPF	H99r1	2	3	1	23	0	1	414	1	1128	106
CNAG_00415	RPF	H99r1	9	28	11	44	NA	NA	2407	NA	1503	106
CNAG_00416	RPF	H99r1	0	4	3	19	NA	NA	489	NA	2301	106
CNAG_00417	RPF	H99r1	1431	4635	1839	6378	0	0	300418	0	1260	106
CNAG_00418	RPF	H99r1	1497	3584	63	1128	NA	NA	86991	NA	1194	106
CNAG_00419	RPF	H99r1	0	0	0	0	2	2	43	0	1269	106
CNAG_00420	RPF	H99r1	3	32	116	191	NA	NA	2334	NA	288	106
CNAG_00421	RPF	H99r1	68	132	5	88	2	2	3943	0	639	106
CNAG_00422	RPF	H99r1	7	32	9	33	1	23	2542	1	3336	106
CNAG_00423	RPF	H99r1	4	13	11	35	NA	NA	2160	NA	672	106
CNAG_00424	RPF	H99r1	5	205	5	46	0	0	9449	0	1362	106
CNAG_00425	RPF	H99r1	0	0	0	0	0	0	20	0	774	106
CNAG_00426	RPF	H99r1	0	5	18	62	NA	NA	6154	NA	2385	106
CNAG_00427	RPF	H99r1	17	21	2	10	0	0	1755	0	1821	106
CNAG_00428	RPF	H99r1	6	15	5	32	0	9	955	0	1224	106
CNAG_00429	RPF	H99r1	3	74	4	68	NA	NA	4349	NA	1848	106
CNAG_00430	RPF	H99r1	18	23	5	7	0	0	879	0	741	106
CNAG_00433	RPF	H99r1	0	0	0	0	0	0	258	0	1962	106
CNAG_00434	RPF	H99r1	34	59	1	18	NA	NA	5614	NA	1149	106
CNAG_00435	RPF	H99r1	11	15	6	18	3	10	940	0	852	106
CNAG_00436	RPF	H99r1	6	33	10	18	NA	NA	1876	NA	2331	106
CNAG_00437	RPF	H99r1	4	11	13	105	0	0	967	0	495	106
CNAG_00438	RPF	H99r1	31	94	14	41	4	32	1822	16	918	106
CNAG_00439	RPF	H99r1	10	43	3	168	0	0	6427	0	3123	106
CNAG_00440	RPF	H99r1	9	18	7	21	0	0	1048	0	1317	106
CNAG_00441	RPF	H99r1	666	894	21	110	NA	NA	62319	NA	1635	106
CNAG_00442	RPF	H99r1	23	82	18	95	NA	NA	3524	NA	1281	106
CNAG_00443	RPF	H99r1	0	6	0	0	NA	NA	88	NA	1539	106
CNAG_00444	RPF	H99r1	21	121	20	92	5	143	1000	0	153	106
CNAG_00445	RPF	H99r1	13	55	24	47	2	2	3215	3	2784	106
CNAG_00446	RPF	H99r1	0	0	0	0	NA	NA	4	NA	873	106
CNAG_00447	RPF	H99r1	187	874	50	499	NA	NA	46234	NA	1572	106
CNAG_00448	RPF	H99r1	35	114	17	47	NA	NA	11766	NA	1071	106
CNAG_00449	RPF	H99r1	90	121	47	158	3	10	9193	1	1482	106
CNAG_00450	RPF	H99r1	151	744	98	344	NA	NA	27680	NA	1122	106
CNAG_00451	RPF	H99r1	2	29	2	8	NA	NA	1538	NA	1572	106
CNAG_00452	RPF	H99r1	0	0	0	0	0	0	44	0	1275	106
CNAG_00453	RPF	H99r1	116	195	45	210	NA	NA	4360	NA	699	106
CNAG_00454	RPF	H99r1	0	0	0	0	0	0	4	0	393	106
CNAG_00455	RPF	H99r1	16	96	16	277	NA	NA	7667	NA	1935	106
CNAG_00456	RPF	H99r1	9	80	0	18	NA	NA	2856	NA	1755	106
CNAG_00457	RPF	H99r1	382	1368	853	3520	NA	NA	118675	NA	1077	106
CNAG_00458	RPF	H99r1	73	249	3	14	0	1	5941	17	1287	106
CNAG_00460	RPF	H99r1	13	25	3	57	0	0	4508	0	1314	106
CNAG_00461	RPF	H99r1	92	126	36	124	NA	NA	6052	NA	1674	106
CNAG_00462	RPF	H99r1	23	79	28	175	NA	NA	11394	NA	1848	106
CNAG_00463	RPF	H99r1	0	0	0	0	0	0	0	0	423	106
CNAG_00464	RPF	H99r1	21	37	9	83	NA	NA	26248	NA	3654	106
CNAG_00465	RPF	H99r1	42	258	6	9	NA	NA	4924	NA	240	106
CNAG_00466	RPF	H99r1	38	219	18	53	0	0	2976	0	609	106
CNAG_00467	RPF	H99r1	1	7	2	5	0	0	916	0	888	106
CNAG_00468	RPF	H99r1	19	38	1	26	NA	NA	1640	NA	1767	106
CNAG_00469	RPF	H99r1	21	25	0	63	NA	NA	1091	NA	1056	106
CNAG_00470	RPF	H99r1	45	96	3	94	0	0	5870	1	609	106
CNAG_00471	RPF	H99r1	43	310	30	234	NA	NA	7898	NA	561	106
CNAG_00472	RPF	H99r1	2	37	7	28	NA	NA	2331	NA	1239	106
CNAG_00473	RPF	H99r1	25	174	34	223	1	1	5283	0	372	106
CNAG_00474	RPF	H99r1	2	5	0	3	12	29	195	18	903	106
CNAG_00475	RPF	H99r1	0	10	1	13	NA	NA	1124	NA	2340	106
CNAG_00476	RPF	H99r1	0	0	0	0	NA	NA	320	NA	1620	106
CNAG_00480	RPF	H99r1	11	20	6	21	NA	NA	1921	NA	1191	106
CNAG_00481	RPF	H99r1	0	0	0	0	0	0	18	3	1692	106
CNAG_00482	RPF	H99r1	279	341	27	658	NA	NA	18560	NA	1116	106
CNAG_00483	RPF	H99r1	692	1651	117	614	0	2	173644	0	1134	106
CNAG_00484	RPF	H99r1	0	0	0	0	2	2	198	3	1959	106
CNAG_00485	RPF	H99r1	3	13	5	28	NA	NA	702	NA	1050	106
CNAG_00486	RPF	H99r1	70	278	36	86	NA	NA	8014	NA	528	106
CNAG_00487	RPF	H99r1	0	0	0	0	NA	NA	17	NA	1737	106
CNAG_00488	RPF	H99r1	1	2	0	5	0	4	128	1	1272	106
CNAG_00490	RPF	H99r1	8	45	4	25	NA	NA	2498	NA	1248	106
CNAG_00491	RPF	H99r1	13	48	41	101	NA	NA	4867	NA	693	106
CNAG_00492	RPF	H99r1	0	0	0	0	0	0	17	2	1965	106
CNAG_00493	RPF	H99r1	0	0	0	0	NA	NA	211	NA	2919	106
CNAG_00495	RPF	H99r1	5	25	2	24	NA	NA	1461	NA	513	106
CNAG_00496	RPF	H99r1	6	85	1	82	NA	NA	3374	NA	1488	106
CNAG_00497	RPF	H99r1	2	49	0	7	0	0	3476	0	2448	106
CNAG_00498	RPF	H99r1	6	10	13	34	6	12	893	8	2301	106
CNAG_00499	RPF	H99r1	9	14	47	138	NA	NA	4060	NA	948	106
CNAG_00500	RPF	H99r1	9	75	4	70	NA	NA	8363	NA	1470	106
CNAG_00501	RPF	H99r1	0	0	0	0	0	1	22	0	1362	106
CNAG_00502	RPF	H99r1	45	197	50	344	NA	NA	6837	NA	321	106
CNAG_00503	RPF	H99r1	171	223	14	78	NA	NA	5011	NA	1092	106
CNAG_00504	RPF	H99r1	37	150	26	73	NA	NA	7337	NA	1542	106
CNAG_00505	RPF	H99r1	27	32	2	14	NA	NA	846	NA	1917	106
CNAG_00506	RPF	H99r1	4	42	1	26	NA	NA	1683	NA	2031	106
CNAG_00508	RPF	H99r1	1	11	9	12	0	0	5543	0	2457	106
CNAG_00509	RPF	H99r1	77	207	26	278	0	0	38484	2	1332	106
CNAG_00510	RPF	H99r1	34	382	44	277	0	0	6309	0	354	106
CNAG_00511	RPF	H99r1	0	0	0	0	0	0	24	0	1425	106
CNAG_00512	RPF	H99r1	172	355	20	142	0	0	14658	0	1314	106
CNAG_00513	RPF	H99r1	56	148	25	165	0	0	12095	1	1374	106
CNAG_00514	RPF	H99r1	16	117	4	74	NA	NA	2307	NA	2598	106
CNAG_00515	RPF	H99r1	1	2	1	1	NA	NA	130	NA	1053	106
CNAG_00516	RPF	H99r1	5	10	1	6	0	1	481	0	1002	106
CNAG_00517	RPF	H99r1	0	0	68	271	0	0	6672	0	675	106
CNAG_00519	RPF	H99r1	10	260	11	139	NA	NA	4627	NA	987	106
CNAG_00520	RPF	H99r1	0	51	26	118	0	0	15818	98	4926	106
CNAG_00521	RPF	H99r1	0	0	0	0	0	0	370	0	1875	106
CNAG_00522	RPF	H99r1	1	22	2	18	4	42	3973	65	3249	106
CNAG_00523	RPF	H99r1	24	27	3	19	NA	NA	1978	NA	921	106
CNAG_00524	RPF	H99r1	24	45	15	47	NA	NA	1779	NA	1236	106
CNAG_00525	RPF	H99r1	8	107	3	34	NA	NA	3351	NA	1833	106
CNAG_00526	RPF	H99r1	2	2	0	0	0	0	39	1	876	106
CNAG_00527	RPF	H99r1	3	439	22	196	1	6	13449	3	2274	106
CNAG_00528	RPF	H99r1	8	25	3	9	0	2	471	0	2079	106
CNAG_00529	RPF	H99r1	28	37	6	32	NA	NA	1040	NA	1521	106
CNAG_00531	RPF	H99r1	18	88	28	72	0	0	3640	4	3276	106
CNAG_00532	RPF	H99r1	66	157	12	77	NA	NA	3063	NA	843	106
CNAG_00533	RPF	H99r1	104	138	91	399	0	0	17147	0	1548	106
CNAG_00534	RPF	H99r1	825	2169	NA	NA	NA	NA	38683	NA	231	106
CNAG_00535	RPF	H99r1	181	346	42	347	8	56	13838	2	765	106
CNAG_00536	RPF	H99r1	58	1778	131	1787	NA	NA	24243	NA	258	106
CNAG_00537	RPF	H99r1	5	31	0	1	NA	NA	693	NA	1893	106
CNAG_00538	RPF	H99r1	116	410	98	747	NA	NA	9292	NA	237	106
CNAG_00539	RPF	H99r1	3	35	0	5	0	1	2468	5	1788	106
CNAG_00540	RPF	H99r1	0	0	0	0	0	0	43	0	1641	106
CNAG_00541	RPF	H99r1	1	1	0	0	0	9	48	4	1671	106
CNAG_00542	RPF	H99r1	1	1	3	5	NA	NA	47	NA	1341	106
CNAG_00543	RPF	H99r1	11	49	8	39	0	0	5564	0	651	106
CNAG_00544	RPF	H99r1	1	2	0	3	0	2	157	54	1629	106
CNAG_00545	RPF	H99r1	6	16	2	5	1	1	2185	0	5925	106
CNAG_00546	RPF	H99r1	1	17	2	8	NA	NA	782	NA	3816	106
CNAG_00547	RPF	H99r1	1	12	6	13	NA	NA	2391	NA	4071	106
CNAG_00549	RPF	H99r1	0	1	9	22	0	1	111	0	1185	106
CNAG_00550	RPF	H99r1	0	1	0	1	0	0	31	0	2370	106
CNAG_00551	RPF	H99r1	122	422	99	403	NA	NA	17037	NA	1935	106
CNAG_00554	RPF	H99r1	13	20	16	62	NA	NA	2757	NA	1590	106
CNAG_00555	RPF	H99r1	0	43	7	20	NA	NA	1252	NA	1404	106
CNAG_00556	RPF	H99r1	40	122	23	158	NA	NA	13202	NA	1380	106
CNAG_00557	RPF	H99r1	41	111	65	206	NA	NA	4962	NA	288	106
CNAG_00558	RPF	H99r1	9	61	3	40	9	45	6387	170	2121	106
CNAG_00559	RPF	H99r1	110	362	11	77	0	11	3928	17	906	106
CNAG_00560	RPF	H99r1	73	94	18	126	NA	NA	16826	NA	684	106
CNAG_00561	RPF	H99r1	7	81	40	112	NA	NA	8486	NA	1251	106
CNAG_00562	RPF	H99r1	205	231	59	182	7	23	8191	12	966	106
CNAG_00563	RPF	H99r1	56	110	3	17	NA	NA	1466	NA	825	106
CNAG_00564	RPF	H99r1	2	8	2	6	NA	NA	953	NA	1683	106
CNAG_00565	RPF	H99r1	21	172	97	654	NA	NA	38565	NA	2085	106
CNAG_00566	RPF	H99r1	4	32	5	19	NA	NA	2223	NA	2817	106
CNAG_00567	RPF	H99r1	12	75	3	59	30	207	3433	33	1113	106
CNAG_00568	RPF	H99r1	2	5	0	0	NA	NA	53	NA	888	106
CNAG_00569	RPF	H99r1	18	133	13	109	10	42	6393	7	1656	106
CNAG_00570	RPF	H99r1	6	165	218	519	18	66	13453	27	1449	106
CNAG_00571	RPF	H99r1	4	14	0	3	58	61	1048	84	2163	106
CNAG_00572	RPF	H99r1	77	124	2	23	NA	NA	3726	NA	2400	106
CNAG_00573	RPF	H99r1	224	775	100	516	NA	NA	28456	NA	396	106
CNAG_00574	RPF	H99r1	0	6	3	9	NA	NA	778	NA	2319	106
CNAG_00576	RPF	H99r1	13	151	33	127	0	0	4655	0	1068	106
CNAG_00577	RPF	H99r1	21	36	2	42	NA	NA	2737	NA	603	106
CNAG_00580	RPF	H99r1	13	71	1	80	NA	NA	4332	NA	2634	106
CNAG_00581	RPF	H99r1	757	1223	61	312	NA	NA	17305	NA	1317	106
CNAG_00582	RPF	H99r1	43	184	61	494	NA	NA	4256	NA	372	106
CNAG_00583	RPF	H99r1	0	29	0	2	NA	NA	1990	NA	3327	106
CNAG_00584	RPF	H99r1	76	389	597	2471	NA	NA	24794	NA	384	106
CNAG_00585	RPF	H99r1	89	342	69	135	0	0	7144	6	882	106
CNAG_00586	RPF	H99r1	2	9	0	0	NA	NA	42	NA	330	106
CNAG_00587	RPF	H99r1	0	0	0	0	NA	NA	44	NA	558	106
CNAG_00588	RPF	H99r1	0	0	0	0	NA	NA	7	NA	516	106
CNAG_00589	RPF	H99r1	6	65	15	145	NA	NA	5460	NA	765	106
CNAG_00590	RPF	H99r1	5	109	79	224	0	0	5849	0	2430	106
CNAG_00591	RPF	H99r1	0	0	0	1	0	0	103	3	963	106
CNAG_00592	RPF	H99r1	0	4	8	69	0	0	1643	0	891	106
CNAG_00593	RPF	H99r1	16	72	8	14	0	3	2043	1	888	106
CNAG_00594	RPF	H99r1	0	69	4	26	NA	NA	2462	NA	1959	106
CNAG_00595	RPF	H99r1	8	19	0	3	15	25	342	4	1227	106
CNAG_00596	RPF	H99r1	0	5	1	6	NA	NA	313	NA	1128	106
CNAG_00597	RPF	H99r1	73	118	15	35	11	24	9346	0	1692	106
CNAG_00598	RPF	H99r1	0	0	0	0	NA	NA	28	NA	1500	106
CNAG_00599	RPF	H99r1	6	28	2	16	42	59	962	2	1938	106
CNAG_00600	RPF	H99r1	1	100	29	78	NA	NA	6465	NA	1782	106
CNAG_00601	RPF	H99r1	1	3	4	11	0	0	280	0	1128	106
CNAG_00602	RPF	H99r1	1060	2359	324	1543	NA	NA	40234	NA	1026	106
CNAG_00603	RPF	H99r1	91	119	117	386	0	7	13252	2	801	106
CNAG_00604	RPF	H99r1	9	23	15	37	NA	NA	2923	NA	1689	106
CNAG_00605	RPF	H99r1	58	227	27	116	NA	NA	10717	NA	1035	106
CNAG_00606	RPF	H99r1	1	14	1	34	0	0	3616	0	2229	106
CNAG_00607	RPF	H99r1	17	29	21	139	NA	NA	6359	NA	1707	106
CNAG_00608	RPF	H99r1	246	511	39	794	NA	NA	15408	NA	648	106
CNAG_00609	RPF	H99r1	1	3	3	24	13	70	883	23	3078	106
CNAG_00612	RPF	H99r1	7	78	0	17	0	0	3724	0	2601	106
CNAG_00613	RPF	H99r1	18	80	11	117	0	0	5982	0	498	106
CNAG_00614	RPF	H99r1	1	24	15	29	NA	NA	2776	NA	1137	106
CNAG_00615	RPF	H99r1	0	5	13	33	6	13	683	40	549	106
CNAG_00619	RPF	H99r1	2	21	14	45	NA	NA	2060	NA	1194	106
CNAG_00622	RPF	H99r1	10	74	36	138	0	0	13459	1	1392	106
CNAG_00623	RPF	H99r1	1	10	4	25	0	0	2492	1	2286	106
CNAG_00624	RPF	H99r1	12	99	79	141	NA	NA	3686	NA	852	106
CNAG_00625	RPF	H99r1	0	5	0	3	0	32	866	11	5457	106
CNAG_00626	RPF	H99r1	575	2533	171	900	NA	NA	37919	NA	675	106
CNAG_00627	RPF	H99r1	0	0	0	0	NA	NA	106	NA	2085	106
CNAG_00628	RPF	H99r1	10	37	35	75	NA	NA	934	NA	321	106
CNAG_00632	RPF	H99r1	16	54	55	141	0	0	6944	0	492	106
CNAG_00633	RPF	H99r1	0	2	0	79	NA	NA	7532	NA	3957	106
CNAG_00634	RPF	H99r1	3	3	0	0	0	0	8710	0	2040	106
CNAG_00635	RPF	H99r1	47	149	12	47	NA	NA	6186	NA	3915	106
CNAG_00636	RPF	H99r1	0	81	15	33	0	0	2778	0	2085	106
CNAG_00637	RPF	H99r1	2	4	8	10	NA	NA	713	NA	1197	106
CNAG_00638	RPF	H99r1	26	99	13	34	0	2	3484	0	2019	106
CNAG_00639	RPF	H99r1	26	54	8	36	NA	NA	1978	NA	615	106
CNAG_00640	RPF	H99r1	3836	13420	3512	14543	NA	NA	453012	NA	792	106
CNAG_00641	RPF	H99r1	8	67	23	186	1	1	21857	0	3456	106
CNAG_00642	RPF	H99r1	0	0	0	0	NA	NA	101	NA	9792	106
CNAG_00643	RPF	H99r1	34	47	1	34	NA	NA	2633	NA	2706	106
CNAG_00644	RPF	H99r1	1	37	37	98	NA	NA	2267	NA	1296	106
CNAG_00645	RPF	H99r1	4	21	0	26	0	1	723	0	765	106
CNAG_00647	RPF	H99r1	0	10	29	363	NA	NA	4130	NA	378	106
CNAG_00648	RPF	H99r1	27	90	5	55	NA	NA	2042	NA	1023	106
CNAG_00649	RPF	H99r1	136	353	62	300	0	0	45993	0	2148	106
CNAG_00650	RPF	H99r1	0	12	4	15	0	1	4190	0	2763	106
CNAG_00651	RPF	H99r1	1	1	1	1	NA	NA	110	NA	2565	106
CNAG_00652	RPF	H99r1	16	108	3	39	NA	NA	1402	NA	786	106
CNAG_00653	RPF	H99r1	0	0	0	0	0	0	37	0	2814	106
CNAG_00654	RPF	H99r1	1	14	2	53	NA	NA	1826	NA	429	106
CNAG_00655	RPF	H99r1	1005	3239	7	1139	NA	NA	176550	NA	330	106
CNAG_00656	RPF	H99r1	2588	3815	585	4337	NA	NA	384413	NA	753	106
CNAG_00657	RPF	H99r1	0	0	0	0	0	0	2	1	693	106
CNAG_00658	RPF	H99r1	9	23	0	6	0	0	971	0	1875	106
CNAG_00659	RPF	H99r1	14	30	12	46	0	0	809	1	237	106
CNAG_00660	RPF	H99r1	1	2	0	7	0	0	1209	29	2211	106
CNAG_00661	RPF	H99r1	0	0	3	56	0	0	4723	0	2205	106
CNAG_00662	RPF	H99r1	169	455	14	196	1	10	9647	3	828	106
CNAG_00663	RPF	H99r1	16	36	13	42	0	0	3506	0	1143	106
CNAG_00664	RPF	H99r1	0	0	0	0	NA	NA	21	NA	2298	106
CNAG_00665	RPF	H99r1	46	104	73	189	0	0	22105	0	2517	106
CNAG_00666	RPF	H99r1	5	8	11	54	NA	NA	11588	NA	4494	106
CNAG_00667	RPF	H99r1	0	4	6	25	0	0	2902	0	1737	106
CNAG_00668	RPF	H99r1	20	51	13	68	NA	NA	6510	NA	1227	106
CNAG_00669	RPF	H99r1	21	97	37	88	NA	NA	5530	NA	648	106
CNAG_00670	RPF	H99r1	0	28	5	15	0	0	1443	14	1401	106
CNAG_00671	RPF	H99r1	20	74	12	30	1	6	4535	0	2100	106
CNAG_00672	RPF	H99r1	2487	5059	3602	18439	0	0	289484	0	462	106
CNAG_00673	RPF	H99r1	15	188	30	189	NA	NA	9766	NA	1017	106
CNAG_00674	RPF	H99r1	16	20	3	4	NA	NA	1144	NA	1782	106
CNAG_00675	RPF	H99r1	66	146	48	85	NA	NA	2243	NA	1065	106
CNAG_00676	RPF	H99r1	88	103	4	24	44	173	2030	220	642	106
CNAG_00677	RPF	H99r1	21	81	26	60	0	0	3823	5	1029	106
CNAG_00678	RPF	H99r1	106	241	27	272	7	8	13427	0	939	106
CNAG_00679	RPF	H99r1	0	0	0	0	NA	NA	7	NA	345	106
CNAG_00680	RPF	H99r1	24	92	49	118	0	0	4094	0	1353	106
CNAG_00681	RPF	H99r1	13	26	19	46	0	6	3879	0	2739	106
CNAG_00682	RPF	H99r1	1	21	8	25	NA	NA	3033	NA	4701	106
CNAG_00683	RPF	H99r1	6	6	6	56	NA	NA	3609	NA	2247	106
CNAG_00684	RPF	H99r1	220	391	4	624	0	4	16778	0	675	106
CNAG_00685	RPF	H99r1	157	290	21	57	0	1	10712	0	2217	106
CNAG_00686	RPF	H99r1	437	716	61	2096	NA	NA	65150	NA	861	106
CNAG_00687	RPF	H99r1	1	47	0	3	0	0	1741	0	4290	106
CNAG_00688	RPF	H99r1	7	48	10	40	8	48	1241	10	513	106
CNAG_00689	RPF	H99r1	1	25	3	14	NA	NA	1839	NA	1521	106
CNAG_00690	RPF	H99r1	0	1	129	220	NA	NA	5381	NA	1314	106
CNAG_00691	RPF	H99r1	0	18	1	58	NA	NA	1247	NA	1080	106
CNAG_00692	RPF	H99r1	9	13	1	10	0	2	682	1	1344	106
CNAG_00693	RPF	H99r1	6	23	1	22	NA	NA	1925	NA	2976	106
CNAG_00694	RPF	H99r1	82	408	35	148	NA	NA	16515	NA	2175	106
CNAG_00695	RPF	H99r1	1	20	16	21	2	6	914	2	1632	106
CNAG_00696	RPF	H99r1	18	26	6	11	NA	NA	1119	NA	3444	106
CNAG_00697	RPF	H99r1	172	486	23	202	NA	NA	20452	NA	1122	106
CNAG_00698	RPF	H99r1	0	7	21	71	0	0	1166	0	2214	106
CNAG_00699	RPF	H99r1	0	7	2	2	1	1	482	0	4119	106
CNAG_00700	RPF	H99r1	176	414	289	897	0	0	55017	0	1818	106
CNAG_00701	RPF	H99r1	102	226	41	234	NA	NA	7135	NA	1527	106
CNAG_00702	RPF	H99r1	1	6	4	43	NA	NA	2597	NA	1395	106
CNAG_00703	RPF	H99r1	15736	22332	320	19438	NA	NA	213827	NA	381	106
CNAG_00704	RPF	H99r1	3	28	6	19	NA	NA	2429	NA	3864	106
CNAG_00705	RPF	H99r1	25	53	4	235	NA	NA	14825	NA	1392	106
CNAG_00706	RPF	H99r1	20	47	24	134	0	0	8743	0	1350	106
CNAG_00707	RPF	H99r1	100	257	16	146	NA	NA	5775	NA	573	106
CNAG_00708	RPF	H99r1	118	354	26	118	NA	NA	10779	NA	981	106
CNAG_00709	RPF	H99r1	14	86	40	164	NA	NA	6491	NA	1089	106
CNAG_00710	RPF	H99r1	5	84	5	48	NA	NA	4026	NA	1449	106
CNAG_00711	RPF	H99r1	5	21	6	186	NA	NA	1626	NA	330	106
CNAG_00712	RPF	H99r1	37	96	7	27	NA	NA	3295	NA	1320	106
CNAG_00713	RPF	H99r1	158	254	57	207	3	14	9561	4	1335	106
CNAG_00714	RPF	H99r1	9	10	8	27	NA	NA	1789	NA	1083	106
CNAG_00715	RPF	H99r1	268	359	359	1257	0	3	19558	3	243	106
CNAG_00716	RPF	H99r1	3087	3562	858	3699	NA	NA	161588	NA	336	106
CNAG_00717	RPF	H99r1	3	58	4	25	NA	NA	2824	NA	1311	106
CNAG_00718	RPF	H99r1	26	140	12	67	NA	NA	4409	NA	2436	106
CNAG_00719	RPF	H99r1	12	33	2	6	0	0	4663	1	2271	106
CNAG_00720	RPF	H99r1	1	34	1	180	0	0	4729	0	1047	106
CNAG_00721	RPF	H99r1	18	63	8	49	NA	NA	5269	NA	1578	106
CNAG_00722	RPF	H99r1	234	1036	120	396	NA	NA	14146	NA	552	106
CNAG_00723	RPF	H99r1	4	30	2	7	0	0	349	1	1296	106
CNAG_00726	RPF	H99r1	0	0	0	0	0	0	40	0	1581	106
CNAG_00727	RPF	H99r1	2	3	2	9	NA	NA	1090	NA	1521	106
CNAG_00728	RPF	H99r1	2	4	4	4	NA	NA	206	NA	1905	106
CNAG_00730	RPF	H99r1	51	141	130	187	NA	NA	37455	NA	4632	106
CNAG_00732	RPF	H99r1	9	44	9	28	NA	NA	1170	NA	951	106
CNAG_00733	RPF	H99r1	37	70	0	26	NA	NA	1425	NA	1683	106
CNAG_00734	RPF	H99r1	584	1032	2	130	NA	NA	11990	NA	1062	106
CNAG_00735	RPF	H99r1	58	82	30	139	NA	NA	3593	NA	1743	106
CNAG_00736	RPF	H99r1	8	15	6	49	NA	NA	2736	NA	2574	106
CNAG_00737	RPF	H99r1	2	14	11	14	NA	NA	1356	NA	2535	106
CNAG_00738	RPF	H99r1	0	0	0	5	0	0	7	0	270	106
CNAG_00739	RPF	H99r1	0	28	22	63	NA	NA	3986	NA	1344	106
CNAG_00740	RPF	H99r1	3	20	13	89	0	2	6678	10	5292	106
CNAG_00741	RPF	H99r1	169	638	39	237	8	25	89841	379	1293	106
CNAG_00742	RPF	H99r1	0	34	4	85	0	0	5799	0	1584	106
CNAG_00743	RPF	H99r1	42	141	102	567	NA	NA	29418	NA	1860	106
CNAG_00744	RPF	H99r1	18	65	3	48	NA	NA	1621	NA	1719	106
CNAG_00745	RPF	H99r1	14	50	4	18	NA	NA	2834	NA	2871	106
CNAG_00746	RPF	H99r1	44	130	0	3	0	0	8943	0	1887	106
CNAG_00747	RPF	H99r1	743	1438	225	629	0	6	44223	0	1257	106
CNAG_00748	RPF	H99r1	28	45	2	23	0	44	1275	3	1170	106
CNAG_00749	RPF	H99r1	0	0	0	0	0	0	28	0	1515	106
CNAG_00750	RPF	H99r1	9	21	3	62	0	1	2272	0	753	106
CNAG_00751	RPF	H99r1	0	0	0	0	0	0	2	0	642	106
CNAG_00752	RPF	H99r1	2	33	13	59	4	24	6019	5	1398	106
CNAG_00753	RPF	H99r1	1	28	7	22	NA	NA	1937	NA	2694	106
CNAG_00754	RPF	H99r1	107	552	331	954	NA	NA	46741	NA	1812	106
CNAG_00755	RPF	H99r1	0	19	2	22	0	1	645	1	2247	106
CNAG_00756	RPF	H99r1	8	78	5	30	NA	NA	1148	NA	822	106
CNAG_00757	RPF	H99r1	0	5	1	32	0	0	3397	0	3939	106
CNAG_00758	RPF	H99r1	0	0	0	5	NA	NA	298	NA	3219	106
CNAG_00759	RPF	H99r1	0	0	0	0	0	0	10	2	1590	106
CNAG_00760	RPF	H99r1	3	47	1	86	0	0	6925	0	1902	106
CNAG_00761	RPF	H99r1	4	98	42	209	NA	NA	6657	NA	498	106
CNAG_00762	RPF	H99r1	34	119	11	119	0	0	3772	0	1590	106
CNAG_00764	RPF	H99r1	26	181	0	41	NA	NA	11153	NA	2562	106
CNAG_00765	RPF	H99r1	16	39	2	4	NA	NA	1354	NA	873	106
CNAG_00766	RPF	H99r1	9	11	6	10	NA	NA	666	NA	2052	106
CNAG_00768	RPF	H99r1	24	54	31	96	NA	NA	3045	NA	1107	106
CNAG_00769	RPF	H99r1	12	40	0	7	NA	NA	5988	NA	1830	106
CNAG_00770	RPF	H99r1	12	87	11	31	0	0	5140	0	2898	106
CNAG_00771	RPF	H99r1	117	5429	NA	NA	NA	NA	223147	NA	384	106
CNAG_00772	RPF	H99r1	181	839	278	747	0	1	28577	0	1206	106
CNAG_00773	RPF	H99r1	3	15	2	24	NA	NA	1854	NA	966	106
CNAG_00774	RPF	H99r1	68	860	108	898	NA	NA	39712	NA	1527	106
CNAG_00775	RPF	H99r1	3	29	14	160	NA	NA	6369	NA	1572	106
CNAG_00776	RPF	H99r1	2039	2793	32	493	NA	NA	45960	NA	1137	106
CNAG_00777	RPF	H99r1	6	17	3	27	NA	NA	4040	NA	5058	106
CNAG_00778	RPF	H99r1	2	7	0	1	4	22	681	5	3477	106
CNAG_00779	RPF	H99r1	3	32691	5756	17823	0	0	299616	34	411	106
CNAG_00780	RPF	H99r1	4	7	15	37	NA	NA	2678	NA	2247	106
CNAG_00781	RPF	H99r1	62	169	63	115	NA	NA	7951	NA	288	106
CNAG_00782	RPF	H99r1	0	0	0	5	7	17	340	7	2418	106
CNAG_00783	RPF	H99r1	9	94	8	51	8	24	3037	64	963	106
CNAG_00784	RPF	H99r1	19	42	21	115	4	11	668	1	906	106
CNAG_00785	RPF	H99r1	1320	2912	262	1583	NA	NA	189188	NA	1206	106
CNAG_00786	RPF	H99r1	4	10	55	113	0	11	3438	0	429	106
CNAG_00787	RPF	H99r1	2	3	0	25	0	0	3603	0	4986	106
CNAG_00788	RPF	H99r1	127	311	3	100	NA	NA	31376	NA	1698	106
CNAG_00789	RPF	H99r1	2	2	0	0	1	9	20	0	408	106
CNAG_00790	RPF	H99r1	24	49	19	93	0	2	3157	3	1065	106
CNAG_00791	RPF	H99r1	0	0	3	11	NA	NA	533	NA	1275	106
CNAG_00792	RPF	H99r1	13	28	4	28	NA	NA	3587	NA	4965	106
