Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_00191 Protein	0.071	No mitochondrial presequence	47(MPP)	0.064		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00192 Protein	0.000	No mitochondrial presequence	68(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00193 Protein	0.000	No mitochondrial presequence	49(MPP)	0.102		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00194 Protein	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	0.068		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00195 Protein	0.000	No mitochondrial presequence	48(MPP)	-0.083		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00229 Protein	0.000	No mitochondrial presequence	45(MPP)	-0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00231 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.071	56-60,80-84,95-99	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00232 Protein	0.003	No mitochondrial presequence	42(MPP)	0.214	87-91	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00233 Protein	0.063	No mitochondrial presequence	27(MPP)	0.074		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00234 Protein	0.000	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.082		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00235 Protein	0.000	No mitochondrial presequence	69(MPP)	-0.029		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00236 Protein	0.017	No mitochondrial presequence	74(MPP), 75(Icp55)	0.027	57-61	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00237 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100	12-16	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00238 Protein	0.003	No mitochondrial presequence	74(MPP)	-0.014	59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00239 Protein	0.000	No mitochondrial presequence	95(MPP)	-0.074		1-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00240 Protein	0.000	No mitochondrial presequence	21(MPP)	0.000		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00241 Protein	0.009	No mitochondrial presequence	14(MPP)	0.143	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00242 Protein	0.000	No mitochondrial presequence	38(MPP)	0.105	35-39	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00243 Protein	0.991	Possessing mitochondrial presequence	27(MPP)	0.222	27-31,59-63	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00246 Protein	0.025	No mitochondrial presequence	32(MPP)	0.188		9-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00247 Protein	0.945	Possessing mitochondrial presequence	26(MPP), 27(Icp55)	0.192		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00248 Protein	0.004	No mitochondrial presequence	20(MPP)	0.050		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00249 Protein	0.000	No mitochondrial presequence	66(MPP), 67(Icp55)	0.015		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00250 Protein	0.110	No mitochondrial presequence	34(MPP)	0.088	55-59	2-11-low	-	-	-	-	-	-	-	-	-	-	16-21	-	-	-	
CNAG_00251 Protein	0.000	No mitochondrial presequence	95(MPP)	-0.032		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00252 Protein	0.000	No mitochondrial presequence	64(MPP)	-0.016	67-71	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00253 Protein	0.004	No mitochondrial presequence	55(MPP)	-0.055		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00254 Protein	0.445	Possessing mitochondrial presequence	6(MPP)	0.333	34-38,84-88	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00255 Protein	0.000	No mitochondrial presequence	73(MPP)	-0.014		5-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00256 Protein	0.004	No mitochondrial presequence	45(MPP)	0.067	50-54,66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00257 Protein	0.000	No mitochondrial presequence	23(MPP)	0.130		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00258 Protein	0.000	No mitochondrial presequence	41(MPP)	0.024		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00259 Protein	0.000	No mitochondrial presequence	39(MPP)	-0.026		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00260 Protein	0.000	No mitochondrial presequence	12(MPP)	-0.083		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00261 Protein	0.000	No mitochondrial presequence	5(MPP)	0.200	2-6	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00262 Protein	0.010	No mitochondrial presequence	68(MPP)	0.015	45-49	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00263 Protein	0.000	No mitochondrial presequence	49(MPP)	-0.041	76-80	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00264 Protein	0.000	No mitochondrial presequence	72(MPP)	0.056		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00265 Protein	0.000	No mitochondrial presequence	72(MPP), 73(Icp55)	-0.069	57-61,69-73	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00266 Protein	0.000	No mitochondrial presequence	25(MPP)	0.040		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00267 Protein	0.000	No mitochondrial presequence	72(MPP)	-0.042		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00268 Protein	0.990	Possessing mitochondrial presequence	27(MPP)	0.222		1-12-high	-	4-9	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00269 Protein	0.000	No mitochondrial presequence	71(MPP)	-0.014		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00270 Protein	0.101	No mitochondrial presequence	16(MPP)	0.125	63-67	1-10-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
CNAG_00271 Protein	0.000	No mitochondrial presequence	12(MPP)	0.333	88-92	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00272 Protein	0.000	No mitochondrial presequence	24(MPP)	-0.167	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00273 Protein	0.000	No mitochondrial presequence	26(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00274 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.043		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00275 Protein	0.309	No mitochondrial presequence	20(MPP), 21(Icp55)	0.100	21-25,83-87	10-21-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
CNAG_00276 Protein	0.000	No mitochondrial presequence	14(MPP)	0.143		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00277 Protein	0.000	No mitochondrial presequence	63(MPP)	0.048		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00278 Protein	0.992	Possessing mitochondrial presequence	12(MPP)	0.250	9-13,92-96	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00279 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.091	36-40,60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00280 Protein	0.732	Possessing mitochondrial presequence	47(MPP), 55(Oct1)	0.106	20-24	4-13-high	-	-	5-10	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00283 Protein	0.064	No mitochondrial presequence	37(MPP), 38(Icp55)	0.081		2-11-low	-	-	7-12	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00284 Protein	0.000	No mitochondrial presequence	19(MPP)	-0.053	28-32	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00285 Protein	0.000	No mitochondrial presequence	18(MPP), 26(Oct1)	-0.056		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00286 Protein	0.000	No mitochondrial presequence	13(MPP)	0.000		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00287 Protein	0.000	No mitochondrial presequence	19(MPP)	0.105		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00288 Protein	0.000	No mitochondrial presequence	6(MPP)	0.000	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00289 Protein	0.000	No mitochondrial presequence	47(MPP)	-0.043	44-48	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00290 Protein	0.000	No mitochondrial presequence	33(MPP)	0.000	9-13	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00291 Protein	0.000	No mitochondrial presequence	29(MPP)	-0.069		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00292 Protein	0.000	No mitochondrial presequence	54(MPP)	-0.093		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00293 Protein	0.019	No mitochondrial presequence	9(MPP)	0.111		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00294 Protein	0.000	No mitochondrial presequence	26(MPP)	-0.038	50-54	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00295 Protein	0.013	No mitochondrial presequence	28(MPP)	0.036		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00299 Protein	0.000	No mitochondrial presequence	14(MPP)	-0.071		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00300 Protein	0.012	No mitochondrial presequence	22(MPP)	0.227		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00301 Protein	0.000	No mitochondrial presequence	41(MPP), 42(Icp55)	0.024		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00302 Protein	0.000	No mitochondrial presequence	34(MPP)	0.000	75-79	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00303 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.096		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00304 Protein	0.000	No mitochondrial presequence	63(MPP), 64(Icp55)	0.111		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00305 Protein	0.015	No mitochondrial presequence	17(MPP)	0.059		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00306 Protein	0.000	No mitochondrial presequence	82(MPP)	0.061		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00307 Protein	0.000	No mitochondrial presequence	11(MPP)	-0.091	44-48	3-15-low	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
CNAG_00308 Protein	0.000	No mitochondrial presequence	27(MPP)	0.074		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00309 Protein	0.000	No mitochondrial presequence	43(MPP)	-0.047		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00310 Protein	0.027	No mitochondrial presequence	52(MPP)	0.019	58-62,81-85,86-90	1-10-low	-	-	-	-	-	-	4-9	-	-	-	17-22	-	-	-	
CNAG_00311 Protein	0.966	Possessing mitochondrial presequence	28(MPP), 36(Oct1)	0.179		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00312 Protein	0.027	No mitochondrial presequence	11(MPP)	0.091	42-46	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00313 Protein	0.000	No mitochondrial presequence	31(MPP)	0.000		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00314 Protein	0.000	No mitochondrial presequence	32(MPP)	0.062	21-25	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00315 Protein	0.996	Possessing mitochondrial presequence	27(MPP), 28(Icp55)	0.148	13-17,61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
CNAG_00316 Protein	0.000	No mitochondrial presequence	16(MPP)	0.062		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00317 Protein	0.000	No mitochondrial presequence	29(MPP)	0.241		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00318 Protein	0.000	No mitochondrial presequence	42(MPP)	-0.143		10-19-low	-	-	-	-	-	-	-	-	4-9	-	-	-	-	-	
CNAG_00319 Protein	0.000	No mitochondrial presequence	64(MPP)	0.016	92-96	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00320 Protein	0.416	Possessing mitochondrial presequence	9(MPP)	0.111	9-13,24-28,58-62,93-97	4-13-high	-	-	-	-	24-29	-	-	-	-	-	-	-	9-14	-	
CNAG_00321 Protein	0.091	No mitochondrial presequence	47(MPP)	0.085		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	25-30	
CNAG_00322 Protein	0.000	No mitochondrial presequence	40(MPP)	0.025		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00323 Protein	0.000	No mitochondrial presequence	34(MPP)	0.000	26-30	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00326 Protein	0.000	No mitochondrial presequence	28(MPP), 29(Icp55)	0.000	22-26,26-30	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00327 Protein	0.000	No mitochondrial presequence	32(MPP)	0.000	41-45,65-69	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00328 Protein	0.022	No mitochondrial presequence	27(MPP)	0.074	62-66	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00329 Protein	0.992	Possessing mitochondrial presequence	24(MPP)	0.167	14-18,21-25	17-26-low	23-28	-	-	-	-	6-11	-	-	-	5-10	-	20-25	21-26	-	
CNAG_00330 Protein	0.000	No mitochondrial presequence	17(MPP)	0.353		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00331 Protein	0.006	No mitochondrial presequence	40(MPP)	0.025	32-36,65-69	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00332 Protein	0.000	No mitochondrial presequence	71(MPP)	-0.014	6-10	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00333 Protein	0.000	No mitochondrial presequence	49(MPP)	0.020	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00334 Protein	0.000	No mitochondrial presequence	54(MPP)	-0.111	74-78	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00335 Protein	0.000	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.082	46-50	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00337 Protein	0.000	No mitochondrial presequence	55(MPP), 56(Icp55)	-0.018		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00342 Protein	0.000	No mitochondrial presequence	63(MPP)	-0.048	84-88	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00343 Protein	0.009	No mitochondrial presequence	24(MPP), 25(Icp55)	-0.042	7-11,35-39	7-16-high	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00344 Protein	0.000	No mitochondrial presequence	32(MPP)	0.094		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00345 Protein	0.105	No mitochondrial presequence	31(MPP)	0.065		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00346 Protein	0.000	No mitochondrial presequence	12(MPP)	0.167		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00347 Protein	0.166	No mitochondrial presequence	14(MPP), 22(Oct1)	0.357	80-84,83-87	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00348 Protein	0.000	No mitochondrial presequence	37(MPP)	0.000	65-69	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00349 Protein	0.178	No mitochondrial presequence	44(MPP)	0.045	22-26	21-30-high	-	-	-	-	22-27	-	-	25-30	-	-	-	-	-	-	
CNAG_00351 Protein	0.000	No mitochondrial presequence	11(MPP)	0.182		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00352 Protein	0.000	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.026		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00353 Protein	0.006	No mitochondrial presequence	39(MPP)	0.077	13-17,86-90,90-94	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00354 Protein	0.000	No mitochondrial presequence	14(MPP)	0.214		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00355 Protein	0.000	No mitochondrial presequence	19(MPP)	0.053		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00356 Protein	0.000	No mitochondrial presequence	42(MPP)	-0.048		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00357 Protein	0.003	No mitochondrial presequence	15(MPP)	0.133	37-41	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00358 Protein	0.643	Possessing mitochondrial presequence	14(MPP)	0.214		3-12-low	-	-	-	-	-	4-9	-	-	-	-	-	-	-	3-8	
CNAG_00359 Protein	0.000	No mitochondrial presequence	63(MPP)	0.079		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00360 Protein	0.000	No mitochondrial presequence	16(MPP)	0.125	71-75	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00361 Protein	0.419	Possessing mitochondrial presequence	11(MPP)	0.273	4-8	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
CNAG_00362 Protein	0.004	No mitochondrial presequence	75(MPP)	-0.133	38-42	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00363 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00364 Protein	0.017	No mitochondrial presequence	51(MPP)	0.098	74-78	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00365 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.050	47-51,70-74	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00366 Protein	0.010	No mitochondrial presequence	16(MPP)	0.188		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00367 Protein	0.000	No mitochondrial presequence	57(MPP)	0.053	67-71	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00368 Protein	0.000	No mitochondrial presequence	59(MPP)	0.017	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00369 Protein	0.008	No mitochondrial presequence	30(MPP), 31(Icp55)	-0.133		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00370 Protein	0.020	No mitochondrial presequence	43(MPP)	-0.023	96-100	21-30-low	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-	
CNAG_00371 Protein	0.007	No mitochondrial presequence	55(MPP), 63(Oct1)	0.036	14-18,81-85	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00372 Protein	0.302	No mitochondrial presequence	10(MPP), 11(Icp55)	0.100	7-11,25-29	20-29-high	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00373 Protein	0.159	No mitochondrial presequence	21(MPP), 22(Icp55)	0.048		20-29-low	-	17-22	-	-	-	15-20	-	-	-	14-19	-	-	-	-	
CNAG_00374 Protein	0.000	No mitochondrial presequence	71(MPP)	-0.056		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00375 Protein	0.000	No mitochondrial presequence	34(MPP)	0.235		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00377 Protein	0.000	No mitochondrial presequence	11(MPP)	-0.273	27-31	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00378 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026		8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00383 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.089		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00384 Protein	0.046	No mitochondrial presequence	19(MPP)	0.158		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00385 Protein	0.006	No mitochondrial presequence	69(MPP)	-0.014	39-43,87-91	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00386 Protein	0.000	No mitochondrial presequence	90(MPP)	0.022		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00387 Protein	0.015	No mitochondrial presequence	55(MPP), 56(Icp55)	0.036	38-42	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00388 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.109		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00389 Protein	0.023	No mitochondrial presequence	51(MPP)	0.039	3-7,22-26	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00390 Protein	0.000	No mitochondrial presequence	70(MPP)	0.000	3-7	8-17-low	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
CNAG_00391 Protein	0.000	No mitochondrial presequence	45(MPP)	-0.111	45-49	9-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00392 Protein	0.000	No mitochondrial presequence	29(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00393 Protein	0.011	No mitochondrial presequence	30(MPP)	-0.033		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00394 Protein	0.005	No mitochondrial presequence	21(MPP)	-0.238	18-22,54-58	14-23-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
CNAG_00395 Protein	0.004	No mitochondrial presequence	45(MPP)	0.067		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00396 Protein	0.049	No mitochondrial presequence	12(MPP)	0.250		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00397 Protein	0.032	No mitochondrial presequence	36(MPP)	0.111		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00398 Protein	0.017	No mitochondrial presequence	41(MPP)	-0.024	11-15	13-22-high	13-18	-	-	-	-	-	-	-	-	-	-	10-15	11-16	-	
CNAG_00399 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.040	48-52	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00400 Protein	0.019	No mitochondrial presequence	62(MPP)	0.016		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00401 Protein	0.000	No mitochondrial presequence	47(MPP)	0.021	9-13,28-32,88-92	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00402 Protein	0.000	No mitochondrial presequence	71(MPP)	0.028		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00403 Protein	0.933	Possessing mitochondrial presequence	29(MPP)	0.207		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00404 Protein	0.000	No mitochondrial presequence	63(MPP)	0.032		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00405 Protein	0.000	No mitochondrial presequence	42(MPP)	0.000	52-56,92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00406 Protein	0.000	No mitochondrial presequence	43(MPP)	0.047		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00407 Protein	0.108	No mitochondrial presequence	28(MPP), 29(Icp55)	0.107		1-10-low	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
CNAG_00408 Protein	0.000	No mitochondrial presequence	87(MPP)	-0.092	65-69	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00409 Protein	0.886	Possessing mitochondrial presequence	56(MPP)	0.107	93-97	8-17-low	-	-	-	-	-	-	9-14	-	-	-	-	-	-	8-13	
CNAG_00410 Protein	0.000	No mitochondrial presequence	38(MPP)	0.079	26-30,51-55,85-89	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00411 Protein	0.000	No mitochondrial presequence	31(MPP)	0.032		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00413 Protein	0.000	No mitochondrial presequence	46(MPP)	0.065	54-58	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00414 Protein	0.214	No mitochondrial presequence	11(MPP), 12(Icp55)	0.182		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00415 Protein	0.000	No mitochondrial presequence	7(MPP)	-0.286		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00416 Protein	0.412	Possessing mitochondrial presequence	10(MPP)	0.100	18-22	16-25-low	-	-	-	-	-	-	-	-	-	-	-	17-22	18-23	-	
CNAG_00417 Protein	0.034	No mitochondrial presequence	17(MPP), 18(Icp55)	0.235	14-18	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00418 Protein	0.000	No mitochondrial presequence	77(MPP)	-0.091	53-57,81-85	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00419 Protein	0.862	Possessing mitochondrial presequence	41(MPP), 42(Icp55)	0.171	4-8	3-12-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
CNAG_00420 Protein	0.000	No mitochondrial presequence	7(MPP), 8(Icp55)	0.286	22-26	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00421 Protein	0.125	No mitochondrial presequence	7(MPP)	0.286	4-8	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
