Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_00186 Ntermext	0.000	No mitochondrial presequence	12(MPP)	-0.083		9-22-low	-	-	-	-	-	9-14	-	-	-	8-13	-	-	-	-	
CNAG_00187 Ntermext	0.166	No mitochondrial presequence	9(MPP)	0.444		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00188 Ntermext	0.015	No mitochondrial presequence	28(MPP)	0.036	91-95	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00189 Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.031	17-21	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00190 Ntermext	0.000	No mitochondrial presequence	95(MPP)	-0.084		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00191 Ntermext	0.201	No mitochondrial presequence	21(MPP)	0.143	2-6	2-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00192 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00193 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.143		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00194 Ntermext	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	0.068		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00195 Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.083		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00229 Ntermext	0.026	No mitochondrial presequence	57(MPP), 58(Icp55)	0.105	87-91,90-94	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00231 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.095	81-85	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00232 Ntermext	0.430	Possessing mitochondrial presequence	34(MPP)	0.176	13-17,36-40	2-11-high	15-20	-	-	-	-	-	-	-	-	-	-	-	13-18	-	
CNAG_00233 Ntermext	0.063	No mitochondrial presequence	27(MPP)	0.074		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00234 Ntermext	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.069		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00235 Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.014		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00236 Ntermext	0.017	No mitochondrial presequence	74(MPP), 75(Icp55)	0.027	57-61	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00237 Ntermext	0.029	No mitochondrial presequence	36(MPP)	0.028	2-6,38-42	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00238 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.000	93-97	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00239 Ntermext	0.013	No mitochondrial presequence	14(MPP)	0.000	11-15	4-15-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
CNAG_00240 Ntermext	0.000	No mitochondrial presequence	44(MPP)	-0.023		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00241 Ntermext	0.009	No mitochondrial presequence	14(MPP)	0.143	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00242 Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.053	2-6,72-76	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00243 Ntermext	0.991	Possessing mitochondrial presequence	27(MPP)	0.222	27-31,59-63	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00246 Ntermext	0.065	No mitochondrial presequence	23(MPP)	0.043		16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00247 Ntermext	0.945	Possessing mitochondrial presequence	26(MPP), 27(Icp55)	0.192		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00248 Ntermext	0.006	No mitochondrial presequence	47(MPP)	0.043		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00249 Ntermext	0.009	No mitochondrial presequence	20(MPP)	0.050		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00250 Ntermext	0.006	No mitochondrial presequence	55(MPP)	0.036	76-80	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00251 Ntermext	0.329	No mitochondrial presequence	21(MPP)	0.095	4-8	4-13-high	13-18	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00252 Ntermext	0.021	No mitochondrial presequence	28(MPP)	0.036	25-29,95-99	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
CNAG_00253 Ntermext	0.007	No mitochondrial presequence	56(MPP)	-0.054		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00254 Ntermext	0.445	Possessing mitochondrial presequence	6(MPP)	0.333	34-38,84-88	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00255 Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.012		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00256 Ntermext	0.004	No mitochondrial presequence	45(MPP)	0.067	50-54,66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00257 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.130		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00258 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.029		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00259 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00260 Ntermext	0.047	No mitochondrial presequence	28(MPP), 36(Oct1)	0.036	22-26	21-30-high	-	-	-	-	22-27	-	25-30	-	-	-	-	-	-	-	
CNAG_00261 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000	6-10	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00262 Ntermext	0.015	No mitochondrial presequence	69(MPP)	0.014	46-50	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00263 Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.052	85-89	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00264 Ntermext	0.096	No mitochondrial presequence	16(MPP)	0.188	8-12,22-26	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00265 Ntermext	0.000	No mitochondrial presequence	78(MPP), 79(Icp55)	-0.064	63-67,75-79	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00266 Ntermext	0.038	No mitochondrial presequence	16(MPP)	0.062	1-5	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00267 Ntermext	0.000	No mitochondrial presequence	81(MPP)	-0.037		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00268 Ntermext	0.990	Possessing mitochondrial presequence	27(MPP)	0.222		1-12-high	-	4-9	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00269 Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.013		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00270 Ntermext	0.101	No mitochondrial presequence	16(MPP)	0.125	63-67	1-10-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
CNAG_00271 Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.063	95-99	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00272 Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.167	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00273 Ntermext	0.236	No mitochondrial presequence	57(MPP)	0.070		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00274 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.043		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00275 Ntermext	0.012	No mitochondrial presequence	52(MPP), 53(Icp55)	0.019	3-7,53-57	3-12-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
CNAG_00276 Ntermext	0.015	No mitochondrial presequence	26(MPP)	0.115		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00277 Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.045		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00278 Ntermext	0.992	Possessing mitochondrial presequence	12(MPP)	0.250	9-13,92-96	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00279 Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.000	58-62,82-86	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00280 Ntermext	0.422	Possessing mitochondrial presequence	51(MPP), 59(Oct1)	0.098	24-28	8-17-high	-	-	9-14	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00283 Ntermext	0.064	No mitochondrial presequence	37(MPP), 38(Icp55)	0.081		2-11-low	-	-	7-12	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00284 Ntermext	0.000	No mitochondrial presequence	19(MPP)	-0.053	28-32	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00285 Ntermext	0.000	No mitochondrial presequence	18(MPP), 26(Oct1)	-0.056		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00286 Ntermext	0.016	No mitochondrial presequence	10(MPP), 11(Icp55)	0.100	31-35	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00287 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.087		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00288 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00289 Ntermext	0.003	No mitochondrial presequence	69(MPP)	0.000	66-70	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00290 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.000	9-13	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00291 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00292 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.093		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00293 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.087		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00294 Ntermext	0.029	No mitochondrial presequence	27(MPP)	0.074	90-94	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00295 Ntermext	0.007	No mitochondrial presequence	34(MPP)	0.029		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00299 Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.048	19-23	7-16-high	-	-	-	-	-	-	-	-	-	11-16	-	-	-	-	
CNAG_00300 Ntermext	0.904	Possessing mitochondrial presequence	22(MPP), 30(Oct1)	0.136		8-17-high	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00301 Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.143		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00302 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.000	75-79	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00303 Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.073		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00304 Ntermext	0.000	No mitochondrial presequence	63(MPP), 64(Icp55)	0.111		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00305 Ntermext	0.015	No mitochondrial presequence	17(MPP)	0.059		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00306 Ntermext	0.000	No mitochondrial presequence	86(MPP)	0.058		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00307 Ntermext	0.038	No mitochondrial presequence	25(MPP)	0.080	1-5,58-62	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00308 Ntermext	0.006	No mitochondrial presequence	47(MPP)	0.043		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00309 Ntermext	0.042	No mitochondrial presequence	30(MPP)	0.067	24-28	16-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00310 Ntermext	0.007	No mitochondrial presequence	16(MPP)	0.125		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00311 Ntermext	0.966	Possessing mitochondrial presequence	28(MPP), 36(Oct1)	0.179		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00312 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.045	65-69	3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00313 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.026		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00314 Ntermext	0.003	No mitochondrial presequence	40(MPP)	0.075	29-33	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00315 Ntermext	0.526	Possessing mitochondrial presequence	44(MPP), 45(Icp55)	0.114	30-34,78-82	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00316 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.049		19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00317 Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.241		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00318 Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.000		13-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00319 Ntermext	0.000	No mitochondrial presequence	82(MPP)	0.024	1-5	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00320 Ntermext	0.039	No mitochondrial presequence	32(MPP)	0.031	32-36,47-51,81-85	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00321 Ntermext	0.177	No mitochondrial presequence	44(MPP)	0.091		15-24-high	-	13-18	-	-	-	11-16	17-22	-	-	-	-	-	-	-	
CNAG_00322 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.025		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00323 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.000	26-30	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00326 Ntermext	0.047	No mitochondrial presequence	15(MPP)	0.133	62-66,66-70	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00327 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.000	41-45,65-69	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00328 Ntermext	0.022	No mitochondrial presequence	27(MPP)	0.074	62-66	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00329 Ntermext	0.328	No mitochondrial presequence	24(MPP)	0.083	52-56,59-63	4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00330 Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.051		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00331 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.000	60-64,93-97	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00332 Ntermext	0.000	No mitochondrial presequence	71(MPP)	-0.014	6-10	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00333 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.020	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00334 Ntermext	0.010	No mitochondrial presequence	23(MPP)	0.087		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00335 Ntermext	0.054	No mitochondrial presequence	16(MPP)	0.125	13-17,21-25,79-83	19-28-high	-	-	-	-	-	-	-	-	-	-	-	12-17	13-18	-	
CNAG_00337 Ntermext	0.008	No mitochondrial presequence	66(MPP), 67(Icp55)	0.000	8-12	18-29-low	-	-	-	-	-	-	-	-	-	-	-	7-12	8-13	-	
CNAG_00342 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.023	12-16	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00343 Ntermext	0.008	No mitochondrial presequence	63(MPP), 64(Icp55)	-0.016	46-50,74-78	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00344 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.086		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00345 Ntermext	0.160	No mitochondrial presequence	45(MPP)	0.111		8-17-high	-	-	-	-	-	-	-	-	7-12	-	6-11	-	-	-	
CNAG_00346 Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.167		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00347 Ntermext	0.166	No mitochondrial presequence	14(MPP), 22(Oct1)	0.357	80-84,83-87	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00348 Ntermext	0.000	No mitochondrial presequence	53(MPP)	-0.019	81-85	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00349 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.074	42-46	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00351 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00352 Ntermext	0.006	No mitochondrial presequence	50(MPP), 51(Icp55)	-0.100		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00353 Ntermext	0.158	No mitochondrial presequence	74(MPP)	0.108	48-52	10-21-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
CNAG_00354 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00355 Ntermext	0.115	No mitochondrial presequence	21(MPP)	0.143		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00356 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00357 Ntermext	0.102	No mitochondrial presequence	10(MPP)	0.100	68-72	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00358 Ntermext	0.643	Possessing mitochondrial presequence	14(MPP)	0.214		3-12-low	-	-	-	-	-	4-9	-	-	-	-	-	-	-	3-8	
CNAG_00359 Ntermext	0.044	No mitochondrial presequence	19(MPP)	0.105		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00360 Ntermext	0.196	No mitochondrial presequence	26(MPP)	0.192	6-10,81-85	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00361 Ntermext	0.807	Possessing mitochondrial presequence	15(MPP)	0.267	8-12	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	8-13	-	
CNAG_00362 Ntermext	0.004	No mitochondrial presequence	75(MPP)	-0.133	38-42	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00363 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00364 Ntermext	0.017	No mitochondrial presequence	51(MPP)	0.098	74-78	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00365 Ntermext	0.005	No mitochondrial presequence	62(MPP)	-0.032	69-73,92-96	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00366 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.021		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00367 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.053	67-71	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00368 Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.017	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00369 Ntermext	0.010	No mitochondrial presequence	56(MPP), 57(Icp55)	-0.071		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00370 Ntermext	0.160	No mitochondrial presequence	52(MPP)	0.000	2-6	10-19-high	-	-	-	-	-	-	-	13-18	-	12-17	-	-	-	-	
CNAG_00371 Ntermext	0.008	No mitochondrial presequence	57(MPP), 65(Oct1)	0.035	16-20,83-87	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00372 Ntermext	0.440	Possessing mitochondrial presequence	16(MPP), 17(Icp55)	0.062	13-17,31-35	10-19-high	15-20	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00373 Ntermext	0.159	No mitochondrial presequence	21(MPP), 22(Icp55)	0.048		20-29-low	-	17-22	-	-	-	15-20	-	-	-	14-19	-	-	-	-	
CNAG_00374 Ntermext	0.030	No mitochondrial presequence	20(MPP)	0.100		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00375 Ntermext	0.253	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071	11-15	2-14-low	-	-	-	-	-	-	-	-	22-27	-	21-26	10-15	11-16	-	
CNAG_00377 Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.200	31-35	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00378 Ntermext	0.009	No mitochondrial presequence	42(MPP)	-0.024	1-5	12-25-low	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
CNAG_00383 Ntermext	0.000	No mitochondrial presequence	67(MPP)	-0.075		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00384 Ntermext	0.160	No mitochondrial presequence	27(MPP)	0.111		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00385 Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.018	67-71	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00386 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.077		4-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00387 Ntermext	0.015	No mitochondrial presequence	55(MPP), 56(Icp55)	0.036	38-42	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00388 Ntermext	0.064	No mitochondrial presequence	39(MPP)	0.077		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00389 Ntermext	0.099	No mitochondrial presequence	20(MPP), 21(Icp55)	0.150	42-46,61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00390 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.000	28-32	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00391 Ntermext	0.075	No mitochondrial presequence	18(MPP)	0.167	76-80	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00392 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00393 Ntermext	0.045	No mitochondrial presequence	48(MPP)	-0.021		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00394 Ntermext	0.005	No mitochondrial presequence	21(MPP)	-0.238	18-22,54-58	14-23-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
CNAG_00395 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.057		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00396 Ntermext	0.004	No mitochondrial presequence	37(MPP)	0.081		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00397 Ntermext	0.032	No mitochondrial presequence	36(MPP)	0.111		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00398 Ntermext	0.018	No mitochondrial presequence	43(MPP)	-0.023	13-17	15-24-high	15-20	-	-	-	-	-	-	-	-	-	-	12-17	13-18	-	
CNAG_00399 Ntermext	0.003	No mitochondrial presequence	73(MPP)	-0.014	74-78	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00400 Ntermext	0.003	No mitochondrial presequence	30(MPP)	0.033		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00401 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.021	9-13,28-32,88-92	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00402 Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00403 Ntermext	0.005	No mitochondrial presequence	63(MPP)	0.111		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00404 Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.032		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00405 Ntermext	0.008	No mitochondrial presequence	73(MPP)	0.041	83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00406 Ntermext	0.067	No mitochondrial presequence	22(MPP)	0.091		16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00407 Ntermext	0.017	No mitochondrial presequence	49(MPP), 50(Icp55)	0.082		1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
CNAG_00408 Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.143		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00409 Ntermext	0.785	Possessing mitochondrial presequence	29(MPP)	0.207		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	25-30	
CNAG_00410 Ntermext	0.000	No mitochondrial presequence	62(MPP)	0.065	50-54,75-79	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_00411 Ntermext	0.031	No mitochondrial presequence	26(MPP)	0.077	1-5	6-16-high	-	-	-	-	-	-	6-11	-	-	5-10	-	-	-	-	
